U,V,magnetization,charge_density,doublons
-3.5510204081632653,-2.36734693877551,"4.0698239049674623e-16, 1.8821749714348357e-14, 6.467604229953849e-13, -2.897126982759346e-13, -2.523536934972981e-13, -1.4205303600078878e-13, -5.639377853583483e-13, -2.384759056894836e-13, -1.819100425848319e-13, -1.0274264078402595e-12, 1.958744445937008e-12, 6.947547616012852e-14, 1.740593513562953e-15, 3.491364415432429e-17","0.0009162537404777814, 0.05962311004962627, 1.940418559227921, 1.9990566691676936, 1.9999855563418085, 1.999999556667353, 1.9999854875332752, 1.9990538830725453, 1.9403350117919014, 0.05966505885716966, 0.0009461189353977091, 1.4508998667688912e-5, 2.223088734980571e-7, 3.307291002393411e-9","1.3870876413583648e-6, 0.0013813106004076027, 0.9417968850227126, 0.9990581911993286, 0.9999855579329806, 0.9999995566706695, 0.999985489141198, 0.9990554163307707, 0.941718772987158, 0.0013837952929390115, 1.5333085546710251e-6, 1.6077944049278727e-9, 1.6503232868445854e-12, 0.0"
-3.306122448979592,-2.204081632653061,"1.0118907844899476e-15, -5.408867120469327e-14, -2.1006799815273536e-12, -3.723688024592775e-13, 1.7337797864058757e-12, -3.3029134982598407e-13, 3.294586825575152e-13, 6.660783036238627e-13, 9.769962616701378e-15, 3.22564197574593e-12, -1.0130785099704553e-13, -2.5287792693173827e-12, 6.362376988103269e-13, -1.1144737383452408e-12","3.951884427584813e-7, 2.2957299965621384e-5, 0.0012868652835947686, 0.06934065525465968, 1.9306593920927368, 1.9987131221893828, 1.9999770207727452, 1.9999991806992683, 1.9999770248819426, 1.9987132520169444, 1.930662464207027, 0.0693394954517014, 0.0012860177417960584, 2.2156919769767046e-5","5.0008990296716375e-12, 4.000053513042295e-9, 2.813358485295808e-6, 0.0018669025825298025, 0.9325262919468678, 0.9987159356407667, 0.9999770247802666, 0.9999991807106476, 0.9999770288892045, 0.9987160648572013, 0.9325291408710645, 0.0018668275741859797, 2.8073924146004894e-6, 3.577527387690975e-9"
-3.061224489795918,-2.0408163265306123,"2.0317809951440934e-12, -8.46645019716985e-13, 1.6203149932891847e-12, -1.6128764990241962e-12, -1.1829981438893356e-12, -4.3287595730134854e-13, -2.5277557824665564e-12, -2.3180346531148643e-12, -1.866451437848582e-12, -3.029132500387277e-12, 3.1478847306587454e-12, 3.405275790079737e-12, 1.8436421433156965e-12, 1.7678133103197876e-12","3.634314263612783e-5, 0.0017988463016296705, 0.0816448928047046, 1.9183386954514732, 1.9981988972443032, 1.999962045338584, 1.9999984046170616, 1.999962053187083, 1.998199458197587, 1.9183529502955732, 0.0816673594311904, 0.0018013738878965711, 3.791536016110502e-5, 7.6474011816997e-7","9.473243871111721e-9, 5.431206428622368e-6, 0.0025843055974114014, 0.9209323621430938, 0.9982043702263509, 0.9999620562329574, 0.999998404663154, 0.99996206402957, 0.9982049058806955, 0.9209374183381266, 0.002594182997533312, 5.474632928469496e-6, 1.0865156980913354e-8, 1.859327430980696e-11"
-2.816326530612245,-1.8775510204081634,"3.987995287069687e-13, 3.641497520868011e-12, -1.7556993185674497e-12, -5.234077060656261e-13, 1.7758017278879379e-12, -2.20751195101343e-12, -1.005029393041923e-12, -2.9926061628771095e-13, -2.3370194668359545e-14, -1.4432899320127035e-15, -3.885780586188048e-16, 1.734723475976807e-17, 0.0, -3.3881317890172014e-21","1.5789054004923209e-6, 6.58587878728427e-5, 0.0026082500599658915, 0.09767657737850101, 1.902324393373975, 1.9973917180925338, 1.9999340162876518, 1.9999966773420326, 1.9999340485040271, 1.9973924336794062, 1.9023359930506456, 0.09767113565287724, 0.0026046857715067034, 6.263311360044652e-5","7.756242494402274e-11, 3.2225914916591405e-8, 1.1259779176328112e-5, 0.0036910594200249202, 0.906015093489763, 0.997402977505192, 0.9999340486429833, 0.9999966775250262, 0.9999340808371054, 0.9974036874941338, 0.906025772293335, 0.0036903058885830098, 1.120991037194441e-5, 2.7504988843760277e-8"
-2.5714285714285716,-1.7142857142857142,"5.385159007088858e-14, 7.093969509042175e-13, -6.971465071892169e-12, 4.460876112943879e-13, 9.686140778342178e-13, 1.0892953206109723e-12, 9.892642260922457e-13, 4.4403369869883136e-13, 1.0275114092905824e-13, -4.1427972163887716e-13, 2.3418801620156415e-12, 2.2513089482922855e-13, 1.4733887395736167e-14, 7.312947888579464e-16","0.00011485175089217625, 0.003939836440079323, 0.11916359991534084, 1.8808543870980141, 1.9960539119615532, 1.999877618192071, 1.9999924602935675, 1.9998775049611108, 1.9960517814273366, 1.8808263196266326, 0.11917402982930081, 0.0039480123291027736, 0.00012214412284130758, 3.5420521652207253e-6","8.942317293739454e-8, 2.5071523871829737e-5, 0.005475088212341131, 0.886326911249665, 0.9960791220883441, 0.999877727253998, 0.9999924612281129, 0.9998776142319996, 0.9960770215928063, 0.8863024597828398, 0.005476041607291528, 2.5235001166195993e-5, 1.0856817645495794e-7, 3.7977868817088866e-10"
-2.326530612244898,-1.5510204081632653,"3.862732819693258e-15, 6.7752471384976976e-15, -2.1911812642105843e-13, 2.1810608874517357e-12, -6.473710456589288e-13, -1.6089907184380081e-12, -7.935319068508306e-13, -4.505840145441198e-13, -2.6556534749033744e-13, -5.895284260759581e-14, 3.7636560534792807e-13, 8.063480438913473e-13, 4.898852590945468e-13, 1.7960986701832243e-13","8.855471430699124e-6, 0.00024695052734710556, 0.006334845453525785, 0.14915287532375487, 1.8508638505044925, 1.9936657654464138, 1.9997519778500563, 1.9999808477762566, 1.999752377754831, 1.9936714172682724, 1.850918989114499, 0.1491107935110687, 0.00631204011059649, 0.00022841388745441604","2.268348644086162e-9, 4.287028528972894e-7, 6.286572608595261e-5, 0.008537276394524385, 0.8593940720731247, 0.9937285835286377, 0.9997524103601066, 0.9999808535167274, 0.9997528093986391, 0.9937341578253593, 0.8594452370918314, 0.008527057451995742, 6.214327985354949e-5, 3.3538264471147786e-7"
-2.0816326530612246,-1.3877551020408163,"-1.4357027665248129e-12, -1.7254639557429119e-12, -1.2750772659941845e-12, 3.6587399776522034e-13, 2.0521917498683706e-12, 1.6635581800983346e-12, -1.6592283103022964e-13, 1.2148615446960775e-12, 1.8278156765916265e-12, -8.649192473342282e-13, -1.4387865898690677e-12, 4.835072880265967e-12, -4.3718982427332076e-12, -6.815442705844824e-13","0.0005084577690428408, 0.010959599838852013, 0.19310065614635927, 1.807005432239034, 1.988994192598546, 1.999434062332638, 1.9999429564204037, 1.9994319317846165, 1.9889696992913968, 1.8068252651717018, 0.19320739818109395, 0.011030809455700962, 0.0005637958756318997, 2.5742894968525774e-5","1.5187872029008402e-6, 0.00017685336820361631, 0.014168038203892864, 0.8211557906088054, 0.9891736715253607, 0.99943617986049, 0.9999430081890073, 0.999434062021429, 0.9891499228254813, 0.8210044506361176, 0.014191806470575224, 0.00018029216428536247, 2.0921222990763087e-6, 1.7602320254055423e-8"
-1.836734693877551,-1.2244897959183674,"8.716497938335939e-12, -2.29099404920087e-11, -3.9408811370461594e-10, 2.110746756545101e-8, -3.464554915177942e-8, 1.4638839807012971e-8, -5.404118263996338e-10, -5.522702295479576e-10, 2.9829702596906316e-9, -1.0519928816954405e-9, -1.0102354119911894e-8, 7.775936824994112e-9, 7.913127913344864e-10, 4.332847557304842e-12","9.835146357719491e-5, 0.0016192859337706943, 0.022561632480403056, 0.2678873288882653, 1.737454040082639, 1.9782372007633588, 1.9984241691588382, 1.999779419276726, 1.9983739570140147, 1.9775742680198234, 1.732907184907896, 0.2622798576777271, 0.021463900772724084, 0.0013394035602239385","2.2565226722160277e-7, 1.577019044364554e-5, 0.0007141895416535066, 0.02814800875922816, 0.7632365117652893, 0.9788721988471893, 0.9984383093909862, 0.9997798752125957, 0.9983898045798509, 0.9782806636722245, 0.7608553229454365, 0.025734305529027317, 0.0006121969657872394, 8.932859761661845e-6"
-1.5918367346938775,-1.0612244897959184,"-6.207308430282443e-11, -6.103938569868017e-10, -1.7636943433485541e-9, 3.0911105342035228e-9, 9.65095114935366e-10, -1.647202796384306e-8, 3.0543128581861367e-9, -1.229566909399793e-8, -1.8715237304345322e-8, -8.660123995696267e-8, 6.809372439520178e-8, 4.6405019908310474e-8, 1.2487647464915277e-8, 2.42342501540491e-9","0.004793268069724518, 0.05263950142379537, 0.3901128519901048, 1.612141756156416, 1.9464113412572892, 1.9937755423412538, 1.99863080295008, 1.9935562767443566, 1.9451812249727647, 1.608629253643972, 0.3925043438947242, 0.054890562641603066, 0.006195711580829535, 0.0005375623330925932","8.000014053023169e-5, 0.0029448869097402947, 0.05449266337461021, 0.6658057283597257, 0.9495015665227217, 0.9939393654826122, 0.998651284927184, 0.9937296071741523, 0.9484013922270169, 0.6633775146320379, 0.055206745716801515, 0.0032284581321257687, 0.0001569198808374788, 4.149711351723043e-6"
-1.346938775510204,-0.8979591836734694,"-1.2943173752048842e-7, -1.4811036070511152e-7, -5.263496342111651e-7, -4.6701601336129883e-7, 5.028711154153598e-7, 1.0181530943342842e-6, -5.557318119575605e-7, -3.431846369861269e-7, 3.7744138797757287e-7, -4.1453569021854264e-8, 1.263556855257697e-7, -7.268225657441896e-8, 1.4970237079137139e-7, 1.0943636618090946e-7","0.01934728585255991, 0.12303453604615452, 0.4185631213224916, 0.9276460478433607, 1.4483550651267556, 1.776390334304177, 1.9033049068418846, 1.9209890597107466, 1.8518559091701854, 1.6302854639709088, 1.1752077177048128, 0.5921228567477874, 0.1835574021385625, 0.0293402932195993","0.0008763516424945591, 0.01458611885752562, 0.08080987699089623, 0.268205072302256, 0.5631623651003768, 0.8092323406212307, 0.915181673209474, 0.9306897730258819, 0.8723270694775498, 0.6978219077518052, 0.39458996400412105, 0.1286352177520632, 0.023903231862928493, 0.001448240615289958"
-1.1020408163265305,-0.7346938775510204,"-2.498001805406602e-16, -8.992806499463768e-15, -6.983302824892235e-14, -8.049116928532385e-15, 3.780309398848658e-14, -6.372680161348399e-14, 2.3570034812792073e-13, -2.750022431996513e-13, 2.886579864025407e-15, 2.3037127760971998e-14, -3.47499806707674e-14, 1.0036416142611415e-13, 4.4797499043625066e-14, 1.6306400674181987e-14","0.27214281844214955, 0.870089795984079, 1.0635962724511483, 1.1751913297568035, 1.1853995180772636, 1.2199154628344386, 1.2136647284050477, 1.2136647369148772, 1.2199154780141537, 1.1853995306445362, 1.175191358679952, 1.0635962989943006, 0.8700898350571193, 0.27214283574413267","0.03198127402026438, 0.22057078446999456, 0.30441067562168084, 0.37183020051999716, 0.3760351190241365, 0.398032389831103, 0.3937213020351534, 0.39372130748129675, 0.39803239825970943, 0.3760351254075141, 0.37183021711861697, 0.30441068961710244, 0.22057080005102486, 0.031981276974690595"
-0.8571428571428571,-0.5714285714285714,"1.8908485888147197e-13, -1.1063372440389685e-13, -5.240252676230739e-14, -2.2054580384178735e-13, -1.3627987627273797e-13, -5.908606937055083e-13, 1.421640583032513e-13, -1.946776073680212e-13, 2.279842981067759e-13, 1.9029222642075183e-13, 8.032463583163008e-14, -1.228295243294042e-12, 2.495559314752427e-12, -7.915335054065054e-13","0.4844227714819702, 1.0744185169101685, 1.0352309803360673, 1.1221804199198537, 1.0801306173952692, 1.1083209974979213, 1.0952956963686953, 1.0952956963554206, 1.1083209975045842, 1.0801306174546579, 1.1221804199486707, 1.0352309803468276, 1.074418516982405, 0.48442277149749136","0.07600174343536795, 0.30200115138942013, 0.28301648486973646, 0.33015124352200653, 0.30689502393509444, 0.3223209133949917, 0.3151239883129852, 0.3151239883091588, 0.32232091340180663, 0.30689502397583884, 0.33015124354940406, 0.2830164849018449, 0.30200115145620815, 0.07600174338906744"
-0.6122448979591837,-0.40816326530612246,"-1.8041124150158794e-15, -3.885780586188048e-16, -1.7763568394002505e-15, 1.1657341758564144e-15, -1.887379141862766e-15, 2.275957200481571e-15, 7.216449660063518e-16, 2.7755575615628914e-16, 3.3306690738754696e-16, -8.881784197001252e-16, 1.609823385706477e-15, -1.1657341758564144e-15, 1.1657341758564144e-15, -1.1102230246251565e-16","0.6608047434944517, 1.1057631546512838, 1.008240459097253, 1.0780009488347546, 1.0367749199689467, 1.0608436588449122, 1.049572115108119, 1.049572115101395, 1.0608436588488506, 1.0367749199621485, 1.078000948837619, 1.0082404591047762, 1.1057631546519477, 0.6608047434935227","0.12421182856357162, 0.31186572386305883, 0.2640224608601658, 0.2990710874479353, 0.2778355538702295, 0.2900908026134136, 0.28427009623195315, 0.28427009622418253, 0.29009080261079284, 0.27783555386178044, 0.2990710874495824, 0.2640224608567619, 0.3118657238566107, 0.12421182857947319"
-0.3673469387755102,-0.24489795918367346,"-1.078026556911027e-12, -2.275957200481571e-15, -3.914646384828302e-13, -3.5649261320713777e-13, 5.3790305543088834e-14, 1.8740564655672642e-13, 7.072120666862247e-14, 3.0819791163594346e-13, 3.9745984281580604e-14, 3.260169911811772e-13, 6.42264019745653e-14, 3.374245327592007e-13, 6.894484982922222e-14, 3.719802244006587e-13","0.8119857939790565, 1.0773965349523054, 0.9963993741502862, 1.0437304495109785, 1.0150038702202413, 1.0316120075811857, 1.0238719696008312, 1.023871969601326, 1.0316120075834063, 1.0150038702209807, 1.0437304495099018, 0.996399374150279, 1.0773965349622283, 0.8119857939770078","0.17445064207895813, 0.2934054955372796, 0.25353759102503043, 0.27657060233323527, 0.2622098185173866, 0.27040433475799375, 0.2665256934962992, 0.26652569349511107, 0.27040433475685766, 0.26220981852145153, 0.2765706023446363, 0.2535375910336648, 0.2934054956547062, 0.17445064206582714"
-0.12244897959183673,-0.08163265306122448,"7.16093850883226e-15, 0.0, 4.9404924595819466e-15, 2.3869795029440866e-15, 6.8833827526759706e-15, -7.216449660063518e-16, 5.662137425588298e-15, -3.885780586188048e-15, 3.3306690738754696e-15, -6.6058269965196814e-15, 1.7763568394002505e-15, -9.631184738623233e-15, -3.3306690738754696e-16, -1.0769163338864018e-14","0.9420619040131549, 1.0278034865524988, 0.996407021499821, 1.0140848758663212, 1.0033527827880155, 1.009596750150144, 1.0066931791301108, 1.0066931791302733, 1.0095967501497367, 1.0033527827884572, 1.0140848758642236, 0.9964070215082348, 1.0278034865361216, 0.9420619040229006","0.22501179611359287, 0.2651313658490462, 0.24977663064794747, 0.2582894683514122, 0.2530015920324729, 0.2560396495180789, 0.2546062208656635, 0.2546062208671251, 0.2560396495164069, 0.2530015920340962, 0.25828946835103694, 0.24977663065564787, 0.2651313658598079, 0.22501179610708813"
0.12244897959183673,0.08163265306122448,"-9.992007221626409e-16, 1.6653345369377348e-16, -3.885780586188048e-16, -7.771561172376096e-16, -1.9984014443252818e-15, -5.551115123125783e-17, -2.248201624865942e-15, 1.0824674490095276e-15, -8.326672684688674e-17, 2.4702462297909733e-15, 1.1657341758564144e-15, 6.106226635438361e-16, -3.0531133177191805e-16, 9.992007221626409e-16","1.0536649541127405, 0.9714358922861339, 1.0056343061587216, 0.986078064220352, 0.9979726959461453, 0.990982742923306, 0.9942313443523663, 0.9942313443526909, 0.9909827429229714, 0.9979726959464748, 0.9860780642205537, 1.0056343061600597, 0.9714358922803785, 1.05366495411711","0.2746574860274097, 0.2349257015625435, 0.25146510076934364, 0.2420598900631081, 0.247866566890594, 0.24448557640374416, 0.24607468529714158, 0.2460746852978154, 0.2444855764032633, 0.24786656689184228, 0.24205989006355097, 0.25146510076514217, 0.23492570154187442, 0.27465748604810364"
0.3673469387755102,0.24489795918367346,"1.659783421814609e-13, -4.274358644806853e-15, 1.7430501486614958e-13, -8.132383655379272e-15, 1.4535594949904862e-13, -6.716849298982197e-15, 1.3566925360919413e-13, -5.6343818499726694e-15, 1.1735057370287905e-13, -9.203748874142548e-14, -1.7993939671612225e-13, -8.257838857161914e-13, 3.026884298762411e-12, -2.64310795472511e-12","1.1496928517102696, 0.9137769285636616, 1.0222169571591309, 0.9580473865449726, 0.9974028882782489, 0.9739847926554969, 0.9848781950867029, 0.9848781950866183, 0.9739847926553508, 0.997402888278802, 0.9580473865462529, 1.0222169571521396, 0.9137769285866, 1.1496928516957448","0.3228051559813812, 0.20598875253387028, 0.2577700567939805, 0.22683202063202576, 0.24589372228850048, 0.2345889582941149, 0.23987928393890304, 0.23987928393891078, 0.2345889582939112, 0.24589372228927278, 0.22683202063218713, 0.2577700567967209, 0.2059887525117186, 0.32280515598784726"
0.6122448979591837,0.40816326530612246,"7.438494264988549e-15, -7.216449660063518e-16, 6.938893903907228e-15, -7.494005416219807e-16, 7.882583474838611e-15, -3.6914915568786455e-15, 6.2450045135165055e-15, -6.356026815979021e-15, 4.579669976578771e-15, -8.049116928532385e-15, 2.3592239273284576e-15, -8.604228440844963e-15, 8.881784197001252e-16, -8.548717289613705e-15","1.233168153580894, 0.8567207645310987, 1.044856885327019, 0.9289298513860367, 1.0010331398888497, 0.9574935528188409, 0.9777976524692029, 0.9777976524682046, 0.9574935528181783, 1.0010331398888788, 0.9289298513858439, 1.0448568853200912, 0.8567207645505842, 1.2331681535662746","0.3693561523868362, 0.1794273911267303, 0.26815773009492194, 0.21204520193591267, 0.246700617961404, 0.2256819993181764, 0.23547612496456038, 0.23547612496351256, 0.22568199931755614, 0.24670061796052647, 0.21204520193266133, 0.2681577300928949, 0.17942739104205807, 0.36935615237223335"
0.8571428571428571,0.5714285714285714,"-4.0284442448523805e-13, -1.1152190282359697e-13, -5.277445147555682e-13, -8.884559754562815e-14, -4.978240042419202e-13, -5.5039306445792135e-14, -6.55503429314308e-13, 1.9392820682639922e-13, -5.853095785823825e-13, 3.185229857649574e-13, -1.9453882948994305e-13, 2.0345392037768306e-12, -3.8755665343614965e-12, 4.447608947799608e-12","1.3067941924749942, 0.8007694050835342, 1.072646728737519, 0.8980001153095645, 1.0085914538129837, 0.9407069843475426, 0.9724911202358111, 0.9724911202361541, 0.9407069843483143, 1.008591453811199, 0.8980001153093105, 1.0726467287356027, 0.8007694050850697, 1.306794192472391","0.414425262321034, 0.15546559073699392, 0.28229399372892006, 0.1973888764510695, 0.25013639171448104, 0.21732947492785448, 0.23255733553380212, 0.23255733553396798, 0.21732947492669993, 0.2501363917114566, 0.19738887644326608, 0.2822939936994668, 0.15546559056765352, 0.41442526230905596"
