m_sdw,V,E_GS,E_p_bits,E_p,coh_1rdm,S,Q_2_bits,m_cdw,coh_2rdm,Q_2,U
0.08699571214688719,2.0408163265306123,-12.515982361135306,0.07880215025181991,0.05462148826911006,0.3921089411662541,0.30724090453697545,0.12359518474251363,0.7265689771187003,1.032731576653906,0.08566965383505876,-5.755102040816326
0.08872335662345109,2.204081632653061,-12.46554519812724,0.06695971319530392,0.0464129364124275,0.3813658294222784,0.2982399342071342,0.10488195672467171,0.7356245700663346,0.9928485141625005,0.0726986325953165,-5.755102040816326
0.0901644976342449,2.36734693877551,-12.420423836841598,0.05734600604828133,0.039749222408739904,0.3717566616228544,0.2908318172670628,0.089717861518674,0.7430401650998902,0.9576448197348699,0.062187682757536056,-5.755102040816326
0.0913735998986815,2.5306122448979593,-12.379789041523548,0.04947752929104565,0.03429520992916024,0.3631160560766311,0.2846780771058815,0.07732575002749664,0.749187660866663,0.9263691453211765,0.05359812561624144,-5.755102040816326
0.09239401159175611,2.693877551020408,-12.342974682151818,0.04298575971022567,0.029795458147370057,0.35530565316658563,0.27951979394919435,0.06711547568647136,0.7543414408818323,0.898433059682375,0.046520902744016546,-5.755102040816326
0.09326022435882152,2.857142857142857,-12.309440702072083,0.03758852710321392,0.02605438158299389,0.3482102466157241,0.27515808894769045,0.05863657641524922,0.7587066200107522,0.8733040824496702,0.040643777619917554,-5.755102040816326
0.09399974212875381,3.020408163265306,-12.278745256359178,0.0330684025770851,0.022921270011927453,0.34173392254975443,0.2714392817726399,0.051542856883856736,0.7624385266053006,0.8505786561168196,0.03572678592704914,-5.755102040816326
0.0946345728502766,3.183673469387755,-12.250523656222224,0.029256611319643522,0.020279137648949064,0.33579665720173263,0.26824378314743696,0.04556619483267488,0.7656562612830375,0.8299246967987546,0.03158407947711339,-5.755102040816326
0.09518241293632036,3.3469387755102042,-12.224472355259145,0.026021172132574044,0.01803650209855867,0.3303313718902696,0.26547780748277594,0.040497329973198326,0.7684522336394789,0.8110672419992284,0.02807061009112788,-5.755102040816326
0.09565755982061097,3.510204081632653,-12.200336679598694,0.023258058705401652,0.016121257816946732,0.32528159790433553,0.2630672301960105,0.03617160555310894,0.7708989490501958,0.7937772887392845,0.025072246405464238,-5.755102040816326
0.09607162136918793,3.673469387755102,-12.177901351601282,0.020884671611886674,0.014476151244699365,0.3205995454383493,0.2609530318656057,0.03245847156521231,0.7730539025435048,0.7778628361466133,0.02249849805071147,-5.755102040816326
0.09643408840970163,3.836734693877551,-12.156983110827964,0.018834944615474747,0.013055388756219033,0.31624453007292985,0.25908776641122877,0.029253653272099722,0.7749631318265962,0.7631621006286877,0.02027708728663402,-5.755102040816326
0.0967527428884257,4.0,-12.137424921809096,0.017055636021631404,0.011822066021050404,0.31218178723446555,0.2574331194052998,0.026473207467287097,0.7766638387071291,0.7495375892725645,0.01834982911632821,-5.755102040816326
0.09009788913639963,-4.0,-35.60466530965323,0.0103569205582974,0.007178870284267225,0.25598299947031466,0.2346709891358328,0.015761590800401848,0.3952983958299551,0.5944288092699181,0.010925102224437655,-5.510204081632653
0.08934739943103917,-3.836734693877551,-34.644174086213475,0.01067822186484868,0.007401579379013201,0.26036986609176743,0.2367826254688233,0.01626033358770096,0.3953889911885449,0.6067988791212687,0.011270804381278587,-5.510204081632653
0.08850729736477278,-3.673469387755102,-33.68508584620971,0.011063631146838837,0.007668724736186627,0.26503865688513856,0.23911362037022724,0.016858122893506966,0.39550707412018443,0.6200474637817354,0.011685160353167134,-5.510204081632653
0.08756348937356515,-3.510204081632653,-32.72756333679438,0.01153006697134673,0.007992033412856259,0.27001735522589226,0.24169511663269133,0.017580920410633638,0.39565714601145513,0.634272317318257,0.012186165414279415,-5.510204081632653
0.08649925742617327,-3.3469387755102042,-31.77179462970881,0.012098738262499076,0.00838620631498399,0.27533719675538393,0.24456342241129142,0.018461295116901866,0.39584440418816536,0.6495846799955725,0.012796394659765564,-5.510204081632653
0.08529470755041267,-3.183673469387755,-30.817997910252085,0.012796500626118146,0.008869858330027736,0.28103316072982776,0.24776094731455825,0.0195405508723967,0.39607476962708105,0.6661119320238418,0.013544477743789418,-5.510204081632653
0.08392610046077346,-3.020408163265306,-29.866427283372968,0.013657641943883636,0.009466756006500043,0.287144550399205,0.2513372910954236,0.02087154586652895,0.396354855847903,0.6840009583527829,0.014467053171311584,-5.510204081632653
0.08236508395848695,-2.857142857142857,-28.91737981806654,0.014725730364631318,0.010207098483929977,0.2937154069006455,0.25535036205766504,0.02252149257373315,0.3966919127112369,0.7034216682818811,0.015610709079484142,-5.510204081632653
0.08057777092573026,-2.693877551020408,-27.971204092418922,0.016056206626641423,0.011129314353744535,0.30079515916499033,0.2598676644671588,0.024576046208887092,0.3970935733144199,0.7245731576900183,0.01703481713900068,-5.510204081632653
0.07852370174503052,-2.5306122448979593,-27.028310545529596,0.017719380155956088,0.012282138396370712,0.3084392378083055,0.2649675759041756,0.027144047226507872,0.397567369582901,0.7477305114895874,0.01881481980403965,-5.510204081632653
0.07615469441438033,-2.36734693877551,-26.089183987851467,0.019804488886093985,0.013727425633826895,0.316709931450859,0.270740617056821,0.03036412678786382,0.3981197682240705,0.7731440995443676,0.021046808873172118,-5.510204081632653
0.07341365799259374,-2.204081632653061,-25.154398670025447,0.022425435294837204,0.015544127247445916,0.3256776001112938,0.2772905877594752,0.03441436290055977,0.3987544113063036,0.8011319792866195,0.023854218615289025,-5.510204081632653
0.07023349688898946,-2.0408163265306123,-24.22463637648662,0.025729443086361492,0.01783429093268918,0.33542271320043854,0.28473554271554385,0.03952703711600902,0.39946896725530057,0.8321152369879324,0.027398054332849586,-5.510204081632653
0.06653633170046008,-1.8775510204081634,-23.300708147669233,0.029910476162356314,0.02073236222114261,0.34603964637227397,0.29320881574666047,0.0460114830511289,0.40024955415412056,0.86657950266064,0.031892729750271354,-5.510204081632653
0.06223338203715284,-1.7142857142857142,-22.383580606483903,0.03523073137149213,0.024420082119214204,0.3576441822440861,0.30286105575723477,0.054290638486858445,0.40106083817541976,0.9051624962141545,0.03763140299796497,-5.510204081632653
0.05722596984243605,-1.5510204081632653,-21.474408923784907,0.04205708798677721,0.02915175196059594,0.37038867045323165,0.31386621483005656,0.06496306955336761,0.40182818147378424,0.948730085480724,0.04502896850143667,-5.510204081632653
0.05140811366816352,-1.3877551020408163,-20.574581417031418,0.0509278071957624,0.035300465969843264,0.38449278423550814,0.3264393120047029,0.07891631649470376,0.4024044569461103,0.9985256014644479,0.05470062227847983,-5.510204081632653
