U,V,magnetization,charge_density,doublons
-4.787878787878788,-3.191919191919192,"-1.0769766426322464e-13, 2.634680668078815e-13, -1.4971357487070236e-13, 2.565170298396424e-13, -1.0598188993071744e-12, -4.622358051875608e-12, 1.410409983249039e-12, -5.191747368387539e-12, 8.208193795337416e-12, 2.6816066728274635e-12, -3.248257218757544e-11, 3.164879469608195e-11, 3.758160449507386e-12, 8.674394536001273e-12, -1.992994311250662e-11, 6.642251134422565e-12","0.0002649588224125756, 0.03214538895296071, 1.9678613344957236, 1.9997283105460304, 1.9997280783464542, 1.967847894509433, 0.032152209305090294, 0.0002719272698850609, 0.0002719205018233069, 0.03215149568931387, 1.967809287087836, 1.9997274332944897, 1.9997283037901021, 1.9678619526705685, 0.03218392566437005, 0.00026557905349086023","1.204724724544274e-7, 0.00040269986583012316, 0.9682637747116736, 0.9997284384017865, 0.9997282064748513, 0.9682508250714394, 0.0004029813806450936, 1.2829960138569009e-7, 1.281442843191409e-7, 0.0004029338535788942, 0.9682315167841672, 0.9997275707023127, 0.9997284327827672, 0.9682643950687579, 0.0004219822331596861, 1.2805006773067142e-7"
-4.666666666666667,-3.111111111111111,"-1.4281790263610868e-24, -1.348304398461435e-22, -1.2281977735187355e-20, -6.640738306473715e-19, -7.806255641895632e-17, 5.551115123125783e-17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.421010862427522e-20, 5.293955920339377e-22","1.9258307019907792e-10, 2.256885601352764e-8, 2.600325570132835e-6, 0.00029967145893674315, 0.033886402601555815, 1.9661135973979742, 1.9997003285419628, 1.9999973996740235, 1.9999999772359929, 1.9999999772392294, 1.9999973997292992, 1.9997003320291908, 1.9661137716578645, 0.03388633858085971, 0.0002996254165933459, 2.5553494973653594e-6","0.0, 0.0, 5.221924204746804e-11, 1.569349607273638e-7, 0.0004474697528446041, 0.966561067152869, 0.999700485477008, 0.9999973997262429, 0.9999999772359931, 0.9999999772392297, 0.9999973997815181, 0.9997004889602832, 0.9665612352640732, 0.000447467635926666, 1.568573724423728e-7, 4.947046549150592e-11"
-4.545454545454546,-3.0303030303030303,"-3.4423418976414766e-18, -1.6479873021779667e-16, -6.106226635438361e-16, -8.826273045769994e-15, -6.346589920269707e-13, -3.9974579202350924e-11, -1.645115044190959e-9, 2.725737274777984e-10, 7.187660361373301e-10, 1.0544714801059745e-8, 2.148904938126489e-7, -6.99801978795711e-8, -1.4511716706078204e-7, 3.491245398334897e-8, -4.843735301740537e-8, 3.8814493962674446e-9","0.0003280847730776915, 0.035758850723257254, 1.9642501133857446, 1.9996660105886526, 1.9999938757188445, 1.999665663277502, 1.9642322962484389, 0.035767586203733485, 0.00033435106626288725, 8.054920068878864e-6, 0.0005360767190981802, 0.04670141051927254, 1.9643654990214223, 1.9991095650715018, 1.9545702032593195, 0.03471235850378164","1.8381839538032535e-7, 0.0004981352973957473, 0.9647478617875762, 0.9996662051298033, 0.9999938758741896, 0.9996658583589234, 0.9647308051253297, 0.0004984495617794476, 1.9502944594884233e-7, 1.5450989133230418e-9, 3.1161663349388483e-6, 0.005929928686902906, 0.9648643817962604, 0.999114631119016, 0.9604444419388917, 0.0004677359529136333"
-4.424242424242424,-2.9494949494949494,"2.0521805691546488e-17, 1.4149841191623268e-15, 7.24641213767157e-14, 2.276112742835741e-12, 1.2870607357662323e-13, 5.956346527113965e-14, -9.88875648033627e-13, -1.5361600880225978e-12, -1.3433698597964394e-14, 1.6653345369377348e-16, 0.0, 0.0, 5.551115123125783e-17, -5.204170427930421e-17, -3.1170812458958252e-19, -9.211483301390516e-21","3.3384231369501457e-10, 3.5115447232001134e-8, 3.624379538198199e-6, 0.000374133910690117, 0.037811592509815174, 1.962188407519069, 1.9996258660811013, 1.9999963756127612, 1.9999999645378026, 1.999999964539251, 1.9999963757201378, 1.9996258721503422, 1.9621886783785536, 0.03781149273195132, 0.0003740620588041488, 3.554420886337298e-6","0.0, 0.0, 1.0128985551122536e-10, 2.439110967066598e-7, 0.0005569461640447933, 0.9627453536802058, 0.9996261099923421, 0.99999637571405, 0.9999999645378026, 0.9999999645392508, 0.999996375821425, 0.99962611605306, 0.9627456138749926, 0.0005569424994801406, 2.43760275896788e-7, 9.535275593079232e-11"
-4.303030303030303,-2.8686868686868685,"-1.7135626754835603e-12, -2.86249417723837e-12, -1.8655840761105935e-12, 1.0644263248593688e-12, 3.1754598950328727e-12, 2.182309888354439e-12, 1.8707257964933888e-14, -6.200595592531499e-14, -2.2065682614424986e-12, -1.0824674490095276e-14, -2.4222290839759353e-12, 2.2510240199613563e-12, 2.4225946227383888e-12, 2.888395860312673e-14, -1.6684496494937728e-16, -1.4141581366174934e-17","4.222923787971403e-6, 0.0004200526190997733, 0.040037929268006686, 1.959962285991851, 1.9995798648054104, 1.9999956890907926, 1.99999995530107, 1.9999999552983723, 1.9999956889418413, 1.999579856706489, 1.9599619449408614, 0.04003805510238993, 0.00042014329019380035, 4.3110369848803055e-6, 4.42377784940928e-8, 4.4506030178834035e-10","1.3429420119621125e-10, 3.0686565374561113e-7, 0.0006243360367245347, 0.9605866126886166, 0.9995801718723639, 0.9999956892339555, 0.9999999553010704, 0.9999999552983729, 0.9999956890850145, 0.9995801637857483, 0.960586285865329, 0.0006243409240581642, 3.0707949639601045e-7, 1.431714663201174e-10, 0.0, 0.0"
-4.181818181818182,-2.787878787878788,"1.257314531080602e-21, 8.385626177817573e-20, 4.675621868843738e-18, 1.8214596497756474e-16, -2.220446049250313e-16, 0.0, 0.0, 0.0, -1.6653345369377348e-16, -1.3933298959045715e-14, -2.969291479359981e-13, -1.871447441459395e-12, 7.476051028243447e-13, -8.312349831889054e-13, 2.1999201848660864e-12, 6.609869858307147e-14","5.4865911721481625e-8, 5.148531299146665e-6, 0.00047298556754359967, 0.04242089125734967, 1.9553079657528638, 1.9994777336894167, 1.9999943007771688, 1.9999999373257822, 1.9999999432427535, 1.9999948502397644, 1.9995270133302405, 1.9575791128986801, 0.04469203892328984, 0.0005222650244266827, 5.69785622760344e-6, 6.07172795512197e-8","0.0, 2.0416319070806422e-10, 3.889072531715908e-7, 0.0007015055067563358, 0.9571214911843449, 0.9994789376358193, 0.9999943014333265, 0.9999999373260267, 0.9999999432428662, 0.9999948504442291, 0.9995274022413296, 0.9582806182270515, 0.0018135261037193866, 1.203935648761961e-6, 6.553893637448039e-10, 0.0"
-4.0606060606060606,-2.707070707070707,"1.8211208365967457e-20, 1.951563910473908e-18, 1.2836953722228372e-16, -1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.551115123125783e-17, 3.8163916471489756e-17, 2.222614453595284e-18, 6.310395457044538e-20, 1.3102540902839958e-21, 1.9593840759849843e-23","6.058589236491791e-6, 0.0005356318828276314, 0.045132466625273475, 1.9548678815095788, 1.9994642352448062, 1.9999937987652143, 1.999999927383089, 1.9999999273769917, 1.999993798457387, 1.9994642203578623, 1.9548673287915301, 0.04513267128810823, 0.0005357796259668839, 6.201517255900086e-6, 7.177252178570327e-8, 8.123649364021844e-10","2.7498491174616495e-10, 4.970020904386576e-7, 0.0007929500158562571, 0.9556608144327513, 0.9994647326601896, 0.9999937990607771, 0.9999999273830886, 0.999999927376991, 0.9999937987529788, 0.9994647178022487, 0.9556602877216598, 0.0007929589301800331, 4.974446806583475e-7, 2.955878648539795e-10, 0.0, 0.0"
-3.9393939393939394,-2.6262626262626263,"-1.7026460085143604e-11, 2.0420576725887693e-10, 8.581572161214801e-9, -8.442507526407184e-9, -4.0854514216093207e-10, 7.360739795458926e-11, 8.175959909095809e-12, 1.4460654895742664e-12, 3.036110252097046e-11, -5.3039239666929916e-11, 8.12611089529014e-12, 7.557629869148208e-12, 6.174165047495919e-12, -1.0554427273021076e-13, -3.317644430225275e-15, 9.038141354163514e-16","9.712515811829809e-6, 0.0008020402209000645, 0.05582523538948567, 1.9521362674017184, 1.9993937328193896, 1.9999925247182362, 1.9999999063061646, 1.9999998759442106, 1.9999900414371932, 1.99919768230032, 1.9441747200250448, 0.0478644037477063, 0.0006062882737133176, 7.475637385453477e-6, 9.21533211528082e-8, 1.109394254230466e-9","2.812004116099724e-9, 4.300189927676984e-6, 0.004782629770621424, 0.9530313978666575, 0.999394370803145, 0.9999925251437904, 0.9999999063065187, 0.9999998759508921, 0.9999900444658801, 0.9992019875043452, 0.9489571971891783, 0.0008951627964067172, 6.38083374243549e-7, 4.3063317943110544e-10, 0.0, 0.0"
-3.8181818181818183,-2.5454545454545454,"-2.202285662861181e-20, -5.963111948670274e-19, -6.418476861114186e-17, 5.551115123125783e-17, 0.0, 5.551115123125783e-17, 1.3322676295501878e-15, 5.551115123125783e-14, 1.0014211682118912e-12, -2.500777362968165e-13, 1.3774537066524317e-12, -8.409540425136086e-13, -1.433486359128655e-12, 9.772015782213875e-14, -8.714099817438062e-15, -2.9112176284082495e-16","8.905653902182729e-6, 0.0006944896847721567, 0.0512814126697701, 1.9487191688373793, 1.9993052897078907, 1.9999908553929084, 1.9999998780533372, 1.999999878038326, 1.9999908547221288, 1.999305261223494, 1.9487182433349164, 0.05128175683864583, 0.0006947387435569172, 9.14521983777775e-6, 1.2033522616395829e-7, 1.5439079375723653e-9","5.902557607684732e-10, 8.314245103225911e-7, 0.0010231131768424766, 0.9497422494319853, 0.9993061220216968, 0.9999908560336779, 0.9999998780533373, 0.9999998780383265, 0.9999908553629923, 0.9993060936100667, 0.9497413734318585, 0.0010231301024529022, 8.323862400241913e-7, 6.408493202604466e-10, 0.0, 0.0"
-3.696969696969697,-2.4646464646464645,"2.168404344971009e-19, 3.642919299551295e-17, -5.551115123125783e-17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.6020852139652106e-17, 1.7889335846010823e-18, 7.072725109573408e-20, 1.3234889800848443e-21, 2.895132143935597e-23, 5.589931483268507e-25","0.0007736853048231187, 0.05481445890609782, 1.9452179352830616, 1.9992052578144603, 1.9999888220528836, 1.999999840621696, 1.9999998397321173, 1.9999887771734755, 1.9992032841596163, 1.9451532256179536, 0.05484677438850982, 0.000796715828752144, 1.122280193760247e-5, 1.5805790081419976e-7, 2.2262179466146806e-9, 3.0494092667588644e-11","9.95772773809876e-7, 0.001168149852896412, 0.9463839324939683, 0.999206342601571, 0.9999888230087648, 0.9999998406225221, 0.9999998397329517, 0.999988778137908, 0.99920437571669, 0.9463231228523934, 0.0011698972395831257, 1.0915578693685646e-6, 9.643895912705023e-10, 8.353326519655266e-13, 0.0, 0.0"
-3.5757575757575757,-2.3838383838383836,"-8.633697643522226e-23, -4.579271871093561e-21, -2.1006417091906648e-19, -8.40256683676266e-18, -2.8622937353617317e-16, 2.7755575615628914e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1102230246251565e-16, 1.0581813203458523e-16, 5.041540102057596e-18, 9.783230540787169e-20","3.0730001329360718e-9, 2.0957494886135015e-7, 1.3879303616199585e-5, 0.0009184354025692137, 0.05880393118245056, 1.9411960692225194, 1.9990815645204372, 1.9999861205558562, 1.99999978716546, 1.9999997871997444, 1.999986122108497, 1.9990816217160947, 1.9411976787144745, 0.05880332952220249, 0.0009179985565993733, 1.3462181531800311e-5","0.0, 1.4651091716886134e-12, 1.471985275305815e-9, 1.4458789977643872e-6, 0.0013442354621274436, 0.942540304662151, 0.9990830104010329, 0.9999861220277849, 0.9999997871669294, 0.9999997872012103, 0.9999861235802375, 0.999083067403948, 0.9425418153957198, 0.0013442018021636484, 1.443663781292459e-6, 1.3374782454797194e-9"
-3.4545454545454546,-2.303030303030303,"4.916837878683744e-14, 1.4772686112579647e-12, 3.0959575181288557e-12, -6.11899420022155e-13, -7.803757640090225e-13, -1.6789902801406242e-12, -1.2223555501122974e-12, -1.208699806909408e-12, -1.2589373987736963e-12, -2.365996287778671e-12, -7.998046669399628e-13, 4.0208149310050345e-12, 3.5541377783540606e-13, 8.935292598121034e-13, 3.418339673245897e-14, 8.406595880497992e-16","1.675016646019206e-5, 0.0010641687455170143, 0.0632133945202733, 1.9367879543556854, 1.9989353253534714, 1.9999826926046098, 1.9999997142533679, 1.9999997141905552, 1.9999826902013331, 1.9989352426183025, 1.9367857973016847, 0.06321420332770042, 0.0010647572662800045, 1.7309579291030374e-5, 2.810911489090489e-7, 4.424339861948553e-9","2.059853676435945e-9, 1.932700693474613e-6, 0.00155262774753053, 0.9383404881710834, 0.9989372611843524, 0.9999826948879605, 0.9999997142560076, 0.99999971419319, 0.9999826924852827, 0.9989371787671492, 0.9383384734202482, 0.0015526761534128155, 1.936150735000543e-6, 2.2838351067105907e-9, 2.6362990244195775e-12, 0.0"
-3.3333333333333335,-2.2222222222222223,"-1.2693004148965495e-12, -7.316119281577937e-13, -6.82655321160297e-13, 1.3532508447156033e-12, 1.7257306694773433e-12, -3.8719027983802334e-13, -7.882583474838611e-15, 1.1823875212257917e-14, 1.496580637194711e-13, -6.853961842523404e-13, 1.3274936705442997e-12, 5.560621407774136e-13, -7.324876382525103e-13, -6.125945469276817e-13, -1.499624775139563e-14, -6.240632202234673e-17","2.102688632035643e-5, 0.001241223424018897, 0.06815010525316383, 1.9318517208425892, 1.9987580948651025, 1.9999782171477163, 1.9999996115807968, 1.9999996114744856, 1.9999782133442825, 1.998757973309842, 1.9318487948920786, 0.06815120611803652, 0.0012420265020646715, 2.178630195480715e-5, 3.8159487814881356e-7, 6.462659093336745e-9","3.226665754792971e-9, 2.6179857290238283e-6, 0.001803583540829296, 0.9336551668534934, 0.9987607177673534, 0.9999782207542958, 0.9999996115856592, 0.9999996114793397, 0.9999782169521804, 0.9987605967569407, 0.9336524490182048, 0.001803654191354429, 2.623449060511955e-6, 3.6075097048214228e-9, 4.852277142655473e-12, 0.0"
-3.212121212121212,-2.1414141414141414,"-2.1271558758598967e-12, -5.011789052343507e-13, -5.592210722271673e-13, -1.416922135177856e-12, 4.408196030425415e-12, 2.671751708760439e-13, 1.4619416788264061e-12, -2.18103313187612e-13, 2.64133159788571e-12, -9.39892608187165e-12, -8.966549724931383e-12, -3.4178215813085444e-13, 1.5489668141882573e-11, 5.972970463499414e-13, -1.3632015713630288e-12, 2.7618250690222886e-14","2.1662358094322516e-5, 0.0011846309532571766, 0.05991512840957522, 1.5727301868849821, 1.9847533384092837, 1.9996992134906648, 1.9999942808674036, 1.9999994646789876, 1.9999774861072928, 1.9988144652121547, 1.9400836304860603, 0.4272730918254042, 0.015246821234666804, 0.0003007877913681551, 5.707041772785392e-6, 1.0424901999777646e-7","4.167102192027133e-9, 2.907523951943445e-6, 0.0017064334760770164, 0.7516223723879307, 0.9851585976189565, 0.9996999054019392, 0.9999942819910284, 0.999999464695274, 0.9999774908176308, 0.998817379886614, 0.941790149039478, 0.17889244815890018, 0.00040526094573704185, 6.918795711689561e-7, 1.1137534838496773e-9, 1.5658193598953855e-12"
-3.090909090909091,-2.0606060606060606,"-1.6929242338726818e-13, -2.15793146830432e-12, 5.2546502034549886e-15, -9.140247695001158e-13, -1.9723944699734375e-12, 4.0389913635863195e-13, 2.5049406993105094e-12, 1.9914070392701433e-12, 2.892130979148533e-13, 1.815214645262131e-14, 7.216449660063518e-16, 0.0, 5.551115123125783e-17, -4.85722573273506e-17, -7.101524229780054e-18, -2.219226321806267e-19","1.4500052631368576e-8, 7.326630100782532e-7, 3.560302992452135e-5, 0.0017257972546239424, 0.07998444770473317, 1.9200155549481621, 1.9982742022695312, 1.9999643960398603, 1.9999992515996985, 1.9999992519172354, 1.999964406145677, 1.998274478735445, 1.9200211631365738, 0.07998232059929725, 0.0017242348195294949, 3.414463665071579e-5","0.0, 1.77711615639057e-11, 9.560397791291306e-9, 5.012324167346302e-6, 0.002480790005667177, 0.9224963447457869, 0.9982792145992208, 0.9999644056007406, 0.9999992516175227, 0.9999992519350517, 0.99996441570206, 0.9982794893510545, 0.9225014849820522, 0.002480631908721324, 4.997771710746744e-6, 8.38038202708141e-9"
-2.9696969696969697,-1.97979797979798,"4.764560328305439e-22, 1.6940658945086007e-20, 4.336808689942018e-18, 4.85722573273506e-17, -5.551115123125783e-17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.7755575615628914e-16, 3.191891195797325e-16, 5.312590645178972e-18, -2.0328790734103208e-20, -1.6940658945086007e-21","9.941061238240964e-7, 4.6289674212167585e-5, 0.002059044616108722, 0.08713377497734166, 1.9128728638305015, 1.9979412131879937, 1.999953670222333, 1.9999989364042452, 1.999998936252624, 1.9999536632562604, 1.9979409176528538, 1.9128663794827983, 0.08712729056310613, 0.00205874911054322, 4.628270366774259e-5, 9.939593045400978e-7","3.114353291567636e-11, 1.6077347007248376e-8, 7.095849619330687e-6, 0.0029440270325229744, 0.9158137690724567, 0.9979482994894279, 0.9999536863276569, 0.99999893644024, 0.9999989362886468, 0.9999536793858216, 0.9979480139416641, 0.9158103925182192, 0.0029409192022106685, 7.085872287497037e-6, 1.605343639600662e-8, 3.109665736635833e-11"
