U,E_p,m_cdw,m_sdw,V,S,E_GS,Coh,E_p_bits
-6.0,0.314045108991051,0.23956111030642982,0.18542578915952915,-0.24489795918367346,0.5873355388711584,-15.757770724387823,0.5767394746102461,0.45307132135682293
-6.0,0.3810893776578932,0.0761744428320061,0.17865430071328484,-0.08163265306122448,0.6629716951460258,-15.209596174615747,0.6107706589364514,0.5497957552825041
-6.0,0.3830226783195798,-0.06664144036993291,0.1747916223633196,0.08163265306122448,0.6648563165844965,-14.803077763075201,0.6108951899022705,0.5525849185596665
-6.0,0.36693805159608894,-0.18366200589364762,0.16993872919916234,0.24489795918367346,0.6399799310459623,-14.478639491526234,0.5974795931627603,0.5293797073511364
-6.0,0.33826916327283096,-0.2912665994334289,0.1635187532328975,0.40816326530612246,0.6031031186110173,-14.205809430654194,0.5778011790143825,0.4880192443393727
-6.0,0.2986569446992233,-0.38974524485609596,0.1560571609215882,0.5714285714285714,0.5577744756242603,-13.974415040450495,0.5542099677118122,0.4308708930446188
-6.0,0.25377483774772447,-0.47411775370910725,0.14835670994570777,0.7346938775510204,0.5094565853429147,-13.779430142516182,0.5312068134094275,0.3661196999210432
-6.0,0.2100507071183506,-0.5418048231997987,0.14110789079026165,0.8979591836734694,0.46385725845127174,-13.616071043652862,0.5082042259371572,0.3030391134948651
-6.0,0.1715794693571433,-0.5938789064828449,0.1346975187651598,1.0612244897959184,0.424331142620996,-13.47923658607869,0.4854038235653729,0.24753684955991018
-6.0,0.13971201979793246,-0.6332550003145128,0.12923950502725684,1.2244897959183674,0.3917379638172118,-13.364058812831464,0.4641509689343041,0.20156183811505768
-6.0,0.11412061656538608,-0.6630204178998569,0.12468800728040419,1.3877551020408163,0.36552027841392964,-13.266330568955919,0.4449870838176718,0.16464124758207355
-6.0,0.09382839119755215,-0.6857265604213466,0.12092995363288259,1.5510204081632653,0.34462595111711547,-13.182623611983685,0.4279767387715799,0.135365754675298
-6.0,0.07777261957715376,-0.7032818302208103,0.11783718961236848,1.7142857142857142,0.3279801275495071,-13.110225531785828,0.41296219968659587,0.1122021725809037
-6.0,0.06502308347498897,-0.7170588969006818,0.11528994306975462,1.8775510204081634,0.3146574632321754,-13.047015390592144,0.3997080674594658,0.0938084800726755
-6.0,0.054833876372529344,-0.7280328671173156,0.11318527007666682,2.0408163265306123,0.30391723957142086,-12.991337594226934,0.387972280479851,0.07910856151536683
-6.0,0.04662687519708175,-0.7368998104525335,0.11143781631496112,2.204081632653061,0.29518443499295144,-12.94189477701043,0.3775322405293259,0.0672683616189782
-6.0,0.03995962281773302,-0.744161953601305,0.1099805893492769,2.36734693877551,0.28801405732668295,-12.897663437949992,0.3681941560035881,0.05764954967493674
-6.0,0.03448583444521525,-0.7501400460368022,0.10876358808100013,2.5306122448979593,0.2822337476086891,-12.857772404129932,0.35994091535057476,0.049752542335030014
-6.0,0.029993626588621813,-0.7552274350901398,0.10772352832021848,2.693877551020408,0.27711155653892394,-12.821737601755546,0.35220772246141285,0.04327165633768004
-6.0,0.026181462611238437,-0.7595818165728916,0.10688965898147992,2.857142857142857,0.2731774154925267,-12.788660574031928,0.3450720169700774,0.03777186627245355
-6.0,0.02308693001472628,-0.7631688715031073,0.10610238590932472,3.020408163265306,0.26926360739122185,-12.758751945055288,0.3389311339423356,0.03330739944159644
-6.0,0.020440506562450667,-0.766365634138994,0.1054642460048256,3.183673469387755,0.26577017063230757,-12.730792452420467,0.3323999509366711,0.029489417450906164
-6.0,0.0181827474176377,-0.7690493762377876,0.10489866301720965,3.3469387755102042,0.26370487076662463,-12.705525249022692,0.32792259135093704,0.02623215952916258
-6.0,0.01633810293774718,-0.7714792290058565,0.10437813298739422,3.510204081632653,0.261939165382585,-12.681545729882417,0.32276473338612177,0.023570900085821744
-6.0,0.014616841993766228,-0.7735547143804649,0.10399448329457157,3.673469387755102,0.25938019813850294,-12.659837377132003,0.31844179714308685,0.021087645457864124
-6.0,0.013170382812949244,-0.7754147870325138,0.1036278857679284,3.836734693877551,0.257789933806047,-12.639293578396897,0.314283857321033,0.019000845970850833
-6.0,0.011988450611521762,-0.7770824172053524,0.10330300127047201,4.0,0.2564179014541935,-12.619960379886333,0.31017221936505757,0.017295678245185186
-5.755102040816326,0.007137552861275376,0.39610454119628713,0.2903151049183021,-4.0,0.2335438442057188,-36.087985285883306,0.2480979900348282,0.010297312117045099
-5.755102040816326,0.007014469470600693,0.39597392029438444,0.28944937917399366,-3.836734693877551,0.23589626064948682,-35.12809593681865,0.25766379714147497,0.01011974031970242
-5.755102040816326,0.006347998823137635,0.39633473935341634,0.2887149023464201,-3.673469387755102,0.2378308354856647,-34.16875460896152,0.2612811406013491,0.009158226421709603
-5.755102040816326,0.006214288247928357,0.3966281608977925,0.28783256722966344,-3.510204081632653,0.2401757714987073,-33.21094812917027,0.2655146769323713,0.008965322837940715
-5.755102040816326,0.008561510859134813,0.396402160099003,0.28657172708309536,-3.3469387755102042,0.24368975143091517,-32.25491804366258,0.2727016441645296,0.012351649258990793
-5.755102040816326,0.008535134592050797,0.3967947347988866,0.2854348698517223,-3.183673469387755,0.2466198588289986,-31.30081356793976,0.2777893033537845,0.012313596349271538
-5.755102040816326,0.010498962893610075,0.3967855172623421,0.2839409934529607,-3.020408163265306,0.2506220383984655,-30.348888027387154,0.28488543649531645,0.015146801701088286
-5.755102040816326,0.09712518342194976,0.37272103306970106,0.27214035801598657,-2.857142857142857,0.2925512803764095,-29.38502615260109,0.30162114774262117,0.14012202046827804
-5.755102040816326,0.018832468905794597,0.3958898077182918,0.2799318007286896,-2.693877551020408,0.2615579753185371,-28.452551325934174,0.3019109085947357,0.027169509498085276
-5.755102040816326,0.012213499348771917,0.398448126542026,0.27872212609498737,-2.5306122448979593,0.2634728871242384,-27.509559126978235,0.30454930594971974,0.017620354942374128
-5.755102040816326,0.01373803974584975,0.39905528846456306,0.2763774041495662,-2.36734693877551,0.2691192956909939,-26.569929842572137,0.31260344520791566,0.019819801812873017
-5.755102040816326,0.01566547242803007,0.3997460103156486,0.27366376925327185,-2.204081632653061,0.2755313358804026,-25.634580448589663,0.32135012654124656,0.022600499385101447
-5.755102040816326,0.017976895663898373,0.40055281183599173,0.27052690286870024,-2.0408163265306123,0.2827770829373252,-24.704180432308238,0.3307556260453169,0.025935178224884226
-5.755102040816326,0.020949919507508685,0.40142647069738624,0.26687654524105336,-1.8775510204081634,0.2910387440557609,-23.779525028990946,0.3410387494018171,0.030224344980505524
-5.755102040816326,0.024676850679452578,0.40236008639908094,0.2626336840475773,-1.7142857142857142,0.30042803947380203,-22.86156052671518,0.35223592751472366,0.03560117010000363
-5.755102040816326,0.029426674658364904,0.4032827828924721,0.25769947486677225,-1.5510204081632653,0.31111536295584785,-21.951415223716573,0.36450149682995275,0.042453717599475915
-5.755102040816326,0.035625265034259446,0.40404319594242494,0.25196605560309876,-1.3877551020408163,0.323322206433913,-21.050440989428605,0.3780902319408626,0.05139639319528122
-5.755102040816326,0.04372029025503843,0.4044133929964152,0.24533533495287788,-1.2244897959183674,0.33728864688054694,-20.1602765896913,0.39324073755575556,0.0630750459371705
-5.755102040816326,0.05471170478845844,0.40386513539530855,0.2377000953570308,-1.0612244897959184,0.3535116144241738,-19.28296572882371,0.41055720470023904,0.07893230517689043
-5.755102040816326,0.07035143750275763,0.4013439425537154,0.22896465811057287,-0.8979591836734694,0.3729785837501606,-18.42121936313851,0.4310730403260683,0.10149567000463833
-5.755102040816326,0.09428334331928778,0.3944820125653905,0.21903990632847084,-0.7346938775510204,0.3980353073469626,-17.579090432585218,0.4567755412368316,0.13602211184516877
-5.755102040816326,0.13454423379426017,0.37735935325783043,0.2078599638963324,-0.5714285714285714,0.4346301563598283,-16.763913288903737,0.49129421334200524,0.19410629887518427
-5.755102040816326,0.20653234537170806,0.3340192753622587,0.1956266383758016,-0.40816326530612246,0.4967729697060393,-15.992273467509134,0.5388280471024376,0.29796319045093034
-5.755102040816326,0.31142978553851575,0.23088425478870594,0.18421484215754272,-0.24489795918367346,0.5955262332759682,-15.305003309994564,0.5870439010029707,0.44929820718153035
-5.755102040816326,0.3718340880964923,0.07336663828240489,0.17760839452237315,-0.08163265306122448,0.6656451400372561,-14.761718948091712,0.6201270732613506,0.5364431949302801
-5.755102040816326,0.37396036155791923,-0.06490123407035527,0.17378316001590371,0.08163265306122448,0.6671095415722996,-14.354108608032975,0.6200654657649,0.5395107591086541
-5.755102040816326,0.3593627872582752,-0.18003455733659487,0.16902076332046004,0.24489795918367346,0.6429831994357506,-14.0267678343404,0.6063248708078385,0.518450911057549
-5.755102040816326,0.3325423130938965,-0.28650643430582046,0.16272968292532874,0.40816326530612246,0.6069882298867334,-13.750889548528667,0.5863494997534549,0.4797571459863095
-5.755102040816326,0.29484598870949275,-0.38443914533770507,0.15540176373045753,0.5714285714285714,0.5625249498727882,-13.516499004139662,0.5623968655173459,0.42537284573718814
-5.755102040816326,0.25154359200031884,-0.4688991663932958,0.14781547805135803,0.7346938775510204,0.5147804101301743,-13.31862897457566,0.5384967151188502,0.36290069274625614
-5.755102040816326,0.20886284283314427,-0.5371079689524716,0.1406540715087536,0.8979591836734694,0.469351103673294,-13.15258453156632,0.5151868161203468,0.30132538758134864
-5.755102040816326,0.17096382003505162,-0.5898612690868834,0.13430943892329833,1.0612244897959184,0.4296839139083334,-13.013330292288046,0.4919907364984863,0.24664865533600233
-5.755102040816326,0.13936474400569687,-0.6298929163040887,0.12890278469666594,1.2244897959183674,0.3967832393974771,-12.89601625749036,0.47029311970671805,0.20106082505177847
-5.755102040816326,0.11388026171618981,-0.6602184697459699,0.12439325871869393,1.3877551020408163,0.37019645194954987,-12.796418762619917,0.4506751893085613,0.16429448883308417
-5.755102040816326,0.0936207920662473,-0.6833792314820794,0.12067054063895441,1.5510204081632653,0.34892757677241415,-12.71107818166223,0.43322781099218904,0.1350662524380719
-5.755102040816326,0.07756867053908922,-0.7012969200796527,0.11760801543563856,1.7142857142857142,0.3319268041332788,-12.637248210079127,0.41780675674593953,0.11190793631509388
-5.755102040816326,0.06481498305008992,-0.7153622818805692,0.11508654380533749,1.8775510204081634,0.31827819826798753,-12.572776937933623,0.404181229029106,0.09350825462166723
-5.755102040816326,0.05462160455701426,-0.7265689815447859,0.11300425816272452,2.0408163265306123,0.3072407659552655,-12.515982360592144,0.39210871174883205,0.07880231801980253
-5.755102040816326,0.04641076076151829,-0.735621567451114,0.11127597925396235,2.204081632653061,0.2982457023395164,-12.465544901738975,0.3813715047942303,0.0669565743945264
-5.755102040816326,0.039749169752560265,-0.7430400493704795,0.10983547898988444,2.36734693877551,0.29083198303220537,-12.42042383087809,0.37175603939310864,0.05734593008147204
-5.755102040816326,0.0342970922429886,-0.7491859869626232,0.10862545931620952,2.5306122448979593,0.28468133906280346,-12.379788802707122,0.3631173605195502,0.04948024489587066
-5.755102040816326,0.029797857174275855,-0.7543439412291342,0.10760866609027904,2.693877551020408,0.27957427421880865,-12.342944687265147,0.35528015999080187,0.042989220774445336
-5.755102040816326,0.026053404928737978,-0.7587057251192296,0.10674021180810492,2.857142857142857,0.2751405875518255,-12.309440281267555,0.3481989139012519,0.03758711808896198
-5.755102040816326,0.02292122773492178,-0.7624382095267838,0.10600012760660449,3.020408163265306,0.271434323994458,-12.278745178127526,0.3417329412281125,0.03306834158425831
-5.755102040816326,0.020316522082433952,-0.7657016028548356,0.10536716603839932,3.183673469387755,0.26849231081961167,-12.250280950630032,0.3355087754951204,0.029310545656438425
-5.755102040816326,0.01803873469528061,-0.7684516071319275,0.1048177954431168,3.3469387755102042,0.26545129976277776,-12.224470280078712,0.33031364277757264,0.02602439308879312
-5.755102040816326,0.01612129519754002,-0.7709082237619236,0.10432931555910122,3.510204081632653,0.26316812229234576,-12.200299664237875,0.32527263595987155,0.023258112634197747
-5.755102040816326,0.014474336141608868,-0.7730520262535181,0.10392844417219751,3.673469387755102,0.26091653376998997,-12.177901049680298,0.32058430515004405,0.020882052971658904
-5.755102040816326,0.013045844157321573,-0.7749600637593506,0.10356713450526618,3.836734693877551,0.25887897825173223,-12.156981181013315,0.3161422157453654,0.018821174669978458
-5.755102040816326,0.011841022199844398,-0.7766712345259534,0.10324576153650315,4.0,0.25751863178148016,-12.137401640333072,0.31216537428181484,0.017082984006771884
-5.510204081632653,0.005577191874707621,0.3956556184979547,0.2902626590807989,-4.0,0.2340986875170213,-35.60464192920584,0.25435602929934453,0.008046187059727483
-5.510204081632653,0.00739951838837416,0.39538900683240696,0.28934766682407403,-3.836734693877551,0.23678177129402594,-34.64417399231574,0.2603710830156876,0.010675248483873911
-5.510204081632653,0.005900448292666782,0.39591028643978854,0.28868555082898145,-3.673469387755102,0.23846059099381897,-33.68504132105103,0.2629557711124911,0.008512547490852285
-5.510204081632653,0.0073088871227005026,0.3958178310375252,0.28763557031758336,-3.510204081632653,0.24144009149127302,-32.72755952342557,0.2693734610916903,0.010544495206337157
-5.510204081632653,0.008352057748739261,0.3958523967953499,0.2865028339463421,-3.3469387755102042,0.2445504862130285,-31.771794619718584,0.27530560431506224,0.012049472295324382
-5.510204081632653,0.008511132545063305,0.3961594530199841,0.28533329124598295,-3.183673469387755,0.24762736174009764,-30.817996536085253,0.28070471470233516,0.012278968715111915
-5.510204081632653,0.009535023522181385,0.39633764285055373,0.2839189758625452,-3.020408163265306,0.2513632421994445,-29.86642722811279,0.28720410019576004,0.013756131150210571
-5.510204081632653,0.01117431290995996,0.39645102499577467,0.28226362943703753,-2.857142857142857,0.2557127801423723,-28.917370161954693,0.2945059149347229,0.01612112582054115
-5.510204081632653,0.012653139548169268,0.3967161925964999,0.2804191896502288,-2.693877551020408,0.26044826807105803,-27.971183763685737,0.302008505587669,0.018254621677820104
-5.510204081632653,0.012260283849036657,0.3975729731916228,0.2785259706097293,-2.5306122448979593,0.2649591966584776,-27.02831054173622,0.30841981657533857,0.017687850708896224
-5.510204081632653,0.011825073384599927,0.3986046789068739,0.27635847900956756,-2.36734693877551,0.270012156043001,-26.089118828395613,0.3146608784283695,0.01705997473011056
-5.510204081632653,0.01558750525085606,0.3987427570053784,0.2734094970156707,-2.204081632653061,0.27730647124632435,-25.15439864148929,0.3257143642272091,0.022488016525240795
-5.510204081632653,0.01783213349383428,0.3994695779342936,0.2702337125221302,-2.0408163265306123,0.2847346700021454,-24.22463637644949,0.33542080610184477,0.02572633056002438
-5.510204081632653,0.02079186380531506,0.4002339930188931,0.2665307600991449,-1.8775510204081634,0.2932301419558053,-23.300708090988095,0.34608325533357776,0.02999631880276743
-5.510204081632653,0.02441926211295309,0.40106107819372766,0.26223345260738223,-1.7142857142857142,0.30286075104521776,-22.38358060647673,0.35764354218005356,0.0352295483525249
-5.510204081632653,0.029152342554320976,0.401827907693476,0.25722592437626135,-1.5510204081632653,0.31386641077367017,-21.474408919888177,0.3703890568554598,0.04205794003341534
-5.510204081632653,0.03530365935803714,0.4024035132583997,0.2514078981670923,-1.3877551020408163,0.32644038814217874,-20.57458141684688,0.3844948332753643,0.050932414281073424
-5.510204081632653,0.043449361985915536,0.4025054048744474,0.24467093422230493,-1.2244897959183674,0.34088546207833437,-19.68578888251966,0.40030530740469844,0.06268417906686974
-5.510204081632653,0.0545910339771829,0.40157273610077737,0.23690793893815645,-1.0612244897959184,0.3577305776957539,-18.81015398606788,0.4184303134942796,0.0787582139958829
-5.510204081632653,0.07057692799810011,0.3984603003658509,0.22801958524785756,-0.8979591836734694,0.3780571367164357,-17.950518841530652,0.4399716427992517,0.10182098402403694
-5.510204081632653,0.09518807659456274,0.3906237924054183,0.21791592709593277,-0.7346938775510204,0.40438111112234276,-17.11117735285055,0.46698783911338265,0.13732736605473495
-5.510204081632653,0.1364718635138149,0.371824507569052,0.2065465570553954,-0.5714285714285714,0.44287759767028445,-16.29994284635211,0.5030555997873369,0.19688728071225592
-5.510204081632653,0.2085936361469809,0.3258848507511922,0.19419506023320585,-0.40816326530612246,0.5071111928966805,-15.53426719173691,0.5515509371463114,0.3009370044302462
-5.510204081632653,0.30779962499566715,0.22208508708775349,0.18292085619217677,-0.24489795918367346,0.6037261109279298,-14.855031699886636,0.5975978226992337,0.44406099256873155
-5.510204081632653,0.3619010372067484,0.07059232598282575,0.17647995882882273,-0.08163265306122448,0.6684126901534488,-14.3164713638646,0.629846839042006,0.5221128316707477
-5.510204081632653,0.3642819666186774,-0.06314013275680744,0.17269638106709564,0.08163265306122448,0.6694744720062509,-13.907631275343606,0.6295748499860423,0.5255477867260443
-5.510204081632653,0.35120341514667386,-0.17630961117872734,0.16803156804195,0.24489795918367346,0.6460976852349157,-13.577224446530696,0.6155276072413479,0.5066794253753741
-5.510204081632653,0.32628230784959666,-0.281587479345515,0.1618790911772728,0.40816326530612246,0.6109894340773324,-13.298108730606579,0.5952520820353313,0.47072586746441925
-5.510204081632653,0.2905758948080639,-0.37891960999365365,0.15469576029197657,0.5714285714285714,0.5674035930253,-13.060529622353284,0.5709210697878465,0.4192124024414672
-5.510204081632653,0.2489482361105182,-0.46342726610381124,0.14723418338753147,0.7346938775510204,0.5202530936790561,-12.859583911008764,0.5460460324120312,0.3591563856746993
-5.510204081632653,0.2074073026750729,-0.5321456798634557,0.1401689559065791,0.8979591836734694,0.47500997974794323,-12.690669049526868,0.522413884786208,0.29922548701348406
-5.510204081632653,0.1701598726224718,-0.5855914273741357,0.1338966088034375,1.0612244897959184,0.4352038850635586,-12.548821176077627,0.4988050436094066,0.24548880439073795
-5.510204081632653,0.13888632301838122,-0.6263056676401876,0.12854599994340452,1.2244897959183674,0.4019851837696334,-12.429213016117505,0.47664340265314126,0.20037060946592122
-5.510204081632653,0.11354741741801444,-0.6572221326088412,0.12408185678975794,1.3877551020408163,0.3750118744644583,-12.327606414732326,0.45655126936356694,0.16381429601471886
-5.510204081632653,0.09334648859534123,-0.6808666306804786,0.12039703471479794,1.5510204081632653,0.3533489984515715,-12.240510077766462,0.4386471725104488,0.13467051618089698
-5.510204081632653,0.07731573965796623,-0.6991722422862041,0.11736660981773375,1.7142857142857142,0.33597448672740826,-12.165142272732057,0.4228011570268527,0.11154303418721012
-5.510204081632653,0.06456952271086291,-0.7135483098405988,0.11487286426267392,1.8775510204081634,0.3219822475618264,-12.099318141436372,0.4087880774162248,0.09315413020752894
-5.510204081632653,0.05438122103000853,-0.7250034677133577,0.11281401262595818,2.0408163265306123,0.310635274952647,-12.041327247299767,0.3963650932447109,0.07845551789747951
-5.510204081632653,0.04617597886995539,-0.734263305019604,0.1111073128312939,2.204081632653061,0.3013540281435235,-11.989826564749242,0.38530704115470876,0.06661785572387835
-5.510204081632653,0.03952955883047826,-0.7418490322070811,0.10968160967143947,2.36734693877551,0.29369140342138567,-11.943754654075464,0.37539499506231744,0.05702909849325977
-5.510204081632653,0.033819459601935886,-0.7483378087152078,0.10849637188297909,2.5306122448979593,0.2869319936122338,-11.901299930144523,0.3652367936978478,0.04879116665325789
-5.510204081632653,0.029588486761304544,-0.7533969513665897,0.10748193708706824,2.693877551020408,0.28196283684878426,-11.864683067022662,0.3584805104353064,0.04268716311794263
-5.510204081632653,0.025859445103021628,-0.757857220562826,0.1066259487228201,2.857142857142857,0.2774291302353739,-11.830451031205714,0.35118789257938443,0.03730729321027004
-5.510204081632653,0.022737243823379716,-0.7616765062155214,0.10589733533121885,3.020408163265306,0.2735411418125161,-11.799122160793289,0.34451387242526627,0.03280290890747306
-5.510204081632653,0.020109985767328364,-0.7649731516529016,0.10527235133729326,3.183673469387755,0.2702133253278218,-11.770316662369202,0.3384015908114314,0.02901257673887203
-5.510204081632653,0.01790918871643643,-0.767862470758455,0.10472533185093028,3.3469387755102042,0.26730909917577106,-11.74372221319833,0.3326595978452245,0.025837497747547733
-5.510204081632653,0.015961773842537275,-0.7703367646834995,0.10426078981584659,3.510204081632653,0.264808165930756,-11.71910701415017,0.3275711290518557,0.02302797196641926
-5.510204081632653,0.014358790353889983,-0.7725923470157267,0.1038772824516376,3.673469387755102,0.26263098973690785,-11.696175338445824,0.3225979641526816,0.020715355636721
-5.510204081632653,0.01294766537640668,-0.7744688569359532,0.10347186611431336,3.836734693877551,0.2608100681646147,-11.674819141563713,0.3183414085886757,0.018679532629631623
-5.510204081632653,0.011748251438985724,-0.7762892729307398,0.10318165684000595,4.0,0.2591261172852034,-11.654908913655564,0.31403173992416145,0.016949144090141477
-5.26530612244898,0.008085841073270261,0.3945848899146597,0.28994294482321636,-4.0,0.2357523444042317,-35.12080813092257,0.25911695956699443,0.011665402817823356
-5.26530612244898,0.007376727880912259,0.3948608589983102,0.2892853579911993,-3.836734693877551,0.23757123061009774,-34.1605640038444,0.2627987156324537,0.010642368731779595
-5.26530612244898,0.0074794558943318545,0.3949865690480952,0.28845431395270404,-3.673469387755102,0.2398975695410571,-33.201740717412854,0.2674375836843046,0.010790573927299985
-5.26530612244898,0.007397940813237858,0.39519099225744875,0.2875402055252403,-3.510204081632653,0.24240514592177753,-32.244496748833406,0.272147256746657,0.010672972524048863
-5.26530612244898,0.008311626079308354,0.3952207712048407,0.28641157046179566,-3.3469387755102042,0.24553473572267145,-31.289044205329983,0.27815268994474845,0.011991141726341858
-5.26530612244898,0.009203642655874589,0.3953067982350749,0.2851485571133042,-3.183673469387755,0.24897606471110204,-30.335583927424196,0.28440434048583335,0.013278049617744259
-5.26530612244898,0.009734400382624075,0.3955517750121967,0.28376957961600563,-3.020408163265306,0.25262764325327325,-29.3843793175838,0.29065742567126746,0.014043771158039231
-5.26530612244898,0.010420245047756183,0.3958448111585859,0.2821936334789291,-2.857142857142857,0.2567338216387305,-28.43573305813389,0.29740088515440405,0.015033235855245852
-5.26530612244898,0.011317642188857224,0.3961873879535568,0.28038404932181427,-2.693877551020408,0.2613727419272143,-27.48999948348724,0.30470757273822974,0.016327906260419578
-5.26530612244898,0.012977607543818381,0.3964505360138294,0.27824810744470196,-2.5306122448979593,0.26682609957639636,-26.54759247378608,0.3130782546990014,0.01872273004607017
-5.26530612244898,0.013933278715177133,0.39705060156444505,0.27589475146732917,-2.36734693877551,0.272574781548086,-25.60901598365892,0.32122037793683045,0.020101472105710005
-5.26530612244898,0.015470452812665458,0.39766497107119364,0.2731403542712988,-2.204081632653061,0.2792162986395369,-24.674845240066407,0.33029537133379083,0.022319145553139297
-5.26530612244898,0.01781448606008529,0.39825511911574657,0.26990508335579466,-2.0408163265306123,0.286910915246472,-23.745778471161657,0.3404702364535041,0.02570087069487048
-5.26530612244898,0.020553987282777353,0.39895282467180915,0.26616381481591106,-1.8775510204081634,0.2955899380249304,-22.822644562978127,0.35138393682394486,0.029653135523357577
-5.26530612244898,0.024214685842832484,0.3996206900112977,0.2617932128877848,-1.7142857142857142,0.3055417925394431,-21.906432690682173,0.3634491304114286,0.034934407182138916
-5.26530612244898,0.028886006355614446,0.40022480061177257,0.25670806954562075,-1.5510204081632653,0.316886399972232,-20.998328035832767,0.3766847820367077,0.04167369812033206
-5.26530612244898,0.03501855577465496,0.40058185368559496,0.2507939320137563,-1.3877551020408163,0.3298822782156915,-20.09975974755834,0.391382838011104,0.050521096755188566
-5.26530612244898,0.04321662155797745,0.40038118951810003,0.2439393959309249,-1.2244897959183674,0.3448618005461009,-19.212476830811724,0.40791458486090026,0.06234840560566912
-5.26530612244898,0.05451947282771408,0.3990145201091507,0.23603486402728197,-1.0612244897959184,0.3624023267029547,-18.33869045319465,0.42692464477964964,0.07865497308042357
-5.26530612244898,0.07086565689691349,0.3952396069669194,0.22697781828407923,-0.8979591836734694,0.3836832218139534,-17.48138921526501,0.4495779109108847,0.10223753177451611
-5.26530612244898,0.09614729456580995,0.38632972783729413,0.21667942020706388,-0.7346938775510204,0.41138924931677756,-16.645133322414754,0.47798808320295544,0.13871122506498423
-5.26530612244898,0.13835948037902202,0.3657233535894352,0.20510930369320307,-0.5714285714285714,0.4518874343424738,-15.83825057570874,0.5156310830137687,0.19961053620278868
-5.26530612244898,0.21013447990417,0.3171785532429879,0.19264867602337055,-0.40816326530612246,0.5180303663680003,-15.07904454366569,0.5648705453314954,0.3031599720775273
