m_sdw,V,E_GS,E_p_bits,E_p,coh_1rdm,Q_2_bits,S,m_cdw,coh_2rdm,Q_2,U
0.08944291447496941,-3.836734693877551,-35.12809595826755,0.010215258008070105,0.007080677286986026,0.5154507974995175,0.01556019910618689,0.23591923480668112,0.39595960311288103,1.1979006837252169,0.010785508139404598,-5.755102040816326
0.08860967169171466,-3.673469387755102,-34.16876220115302,0.010632116432688132,0.007369621528702686,0.5245764033779776,0.01620536235218495,0.23819874597739119,0.396105708781772,1.2236737072550143,0.011232701224369368,-5.755102040816326
0.08767422955950513,-3.510204081632653,-33.21097521561738,0.011106119509957768,0.0076981754252891665,0.534265749953127,0.016938671766449254,0.24072182767390932,0.3962869655126796,1.2511800272063534,0.0117409925773444,-5.755102040816326
0.08662243647339186,-3.3469387755102042,-32.254920591405394,0.011718799687138404,0.008122852962686666,0.5446547337892944,0.017885095342109025,0.24351529803217273,0.3965142839684036,1.2809330849332516,0.012397003410428376,-5.755102040816326
0.08542433849944506,-3.183673469387755,-31.300813639361362,0.012471427167489058,0.008644534578703622,0.555777128026814,0.019046780683776188,0.2466577565798577,0.39677046876118655,1.3130434949091285,0.013202222329702806,-5.755102040816326
0.08406820797420447,-3.020408163265306,-30.348904886118227,0.013374400638258788,0.00927042809408829,0.5676763996361109,0.020439734246570307,0.25015576259168515,0.3970888651265122,1.347661542250103,0.014167744164403917,-5.755102040816326
0.08252211893769167,-2.857142857142857,-29.399487168902738,0.014503698547467803,0.01005319775586866,0.5804767957853803,0.022180882180998562,0.2540799994250419,0.39746823934318815,1.385276214292046,0.01537461594609102,-5.755102040816326
0.08075261560619693,-2.693877551020408,-28.452903888434932,0.015905032966267996,0.01102452875728166,0.5942593938776181,0.024340748812138546,0.2584964915939616,0.3979166414099478,1.4262269652093325,0.016871721411851226,-5.755102040816326
0.07872006988851801,-2.5306122448979593,-27.509559129981884,0.017649440470257627,0.01223365990041958,0.6091303722038013,0.027029112849757286,0.2634807251659218,0.3984428728803524,1.4710236119877105,0.018735153364845214,-5.755102040816326
0.07637717068942976,-2.36734693877551,-26.569929842970204,0.01982312622312188,0.013740344051440978,0.6252105518148494,0.030379160036416053,0.26912023355439246,0.3990546979708192,1.5201657606546048,0.021057229127021238,-5.755102040816326
0.0736679443481389,-2.204081632653061,-25.63458046838783,0.022537977072526694,0.015622135263346326,0.6426198778119478,0.03456719740639569,0.27551494180643765,0.3997576600745494,1.5741572520051141,0.02396015542210206,-5.755102040816326
0.07052666973504311,-2.0408163265306123,-24.704180432384984,0.025938982581185765,0.017979532642742102,0.6615141070013557,0.03982165833704343,0.28277800167516,0.400552141336514,1.633847779082847,0.027602270201542822,-5.755102040816326
0.0668771429329139,-1.8775510204081634,-23.779525029964546,0.03021513587614999,0.020943536242788996,0.6820666610426136,0.04644438757378255,0.29103641413566006,0.40142825863235265,1.7001409954125053,0.03219279629960026,-5.755102040816326
0.06263258989218069,-1.7142857142857142,-22.861560529585656,0.03562041085166667,0.024690187352219617,0.7044886589861585,0.05484537112683485,0.30043242223284095,0.40235673667230376,1.7742045116327227,0.03801591436332874,-5.755102040816326
0.05769668395916695,-1.5510204081632653,-21.95141524837705,0.042508679953244144,0.029464771658916034,0.7290578101993028,0.06560268942277103,0.3111283119737236,0.4032724123700282,1.8576531207318796,0.04547231921054351,-5.755102040816326
0.051966132501282236,-1.3877551020408163,-21.050440989456806,0.05139501412860348,0.035624309138080124,0.756181049221456,0.0795684741732372,0.32332182603824366,0.4040435271337082,1.9528282231566745,0.055152663534636215,-5.755102040816326
0.045335009072933016,-1.2244897959183674,-20.160276590292412,0.06308325596820641,0.04372598101490355,0.7864911770753382,0.09807964296161531,0.33729054853005536,0.40441164853328415,2.063244562127926,0.06798362798916902,-5.755102040816326
0.037700103688880014,-1.0612244897959184,-19.28296572882508,0.078932351389005,0.05471173682025565,0.8211155475137333,0.12341543882326222,0.3535115659796553,0.40386518889267037,2.1949585888022427,0.08554506345791246,-5.755102040816326
0.0289649053666182,-0.8979591836734694,-18.42121936373029,0.10148883496400485,0.07034669981361352,0.862139903385807,0.1598533627342955,0.3729770285603923,0.40134570643185424,2.358550296071221,0.11080190768230347,-5.755102040816326
0.019039902780580355,-0.7346938775510204,-17.579090432585346,0.13602128316817286,0.0942827689241652,0.9135422851273663,0.21623495560889028,0.3980353330262588,0.39448198246025024,2.5746593613033655,0.14988264981880706,-5.755102040816326
0.007859963765168216,-0.5714285714285714,-16.763913288903748,0.19410630473634471,0.13454423785690683,0.9825884295102529,0.31196485967345966,0.4346301582416522,0.37735935162332124,2.882790938250723,0.21623756291643703,-5.755102040816326
0.004373361526318645,-0.40816326530612246,-15.99227346750915,0.2979631911359122,0.20653234584650204,1.0776560893793463,0.48428971847850466,0.49677297277217597,0.3340192781629338,3.3427576272295814,0.3356840529375451,-5.755102040816326
0.015785157838602244,-0.24489795918367346,-15.305003309994557,0.44929820700423795,0.31142978541562605,1.1740878021817336,0.7358269987097921,0.5955262331750767,0.230884254832692,3.919926670288037,0.5100364095355787,-5.755102040816326
0.022391605470091218,-0.08163265306122448,-14.761718948091719,0.536443195090702,0.37183408820768915,1.2402541462010057,0.8739553038934695,0.6656451401210213,0.07336663770361392,4.188253229622465,0.6057796548291678,-5.755102040816326
0.026216839970808155,0.08163265306122448,-14.354108608032968,0.5395107590062125,0.3739603614869125,1.2401309314938878,0.8726444410846095,0.6671095415236621,0.06490123467257088,4.142128334914391,0.6048710339691059,-5.755102040816326
0.030979236676200023,0.24489795918367346,-14.026767834340403,0.5184509112428102,0.3593627873866887,1.2126497415163655,0.8377599335347115,0.6429831994953806,0.1800345570310457,3.966131074929574,0.5806909359156722,-5.755102040816326
0.0372703170592311,0.40816326530612246,-13.750889548528662,0.4797571462721457,0.33254231329202333,1.1726989994450134,0.7741116431808988,0.6069882300092088,0.28650643394891284,3.753270079927045,0.5365733029094661,-5.755102040816326
0.04459823628276407,0.5714285714285714,-13.516499004139645,0.42537284559582567,0.29484598861150757,1.1247937310270903,0.6843725084079231,0.5625249498031906,0.3844391455058821,3.5249261573740815,0.4743708746556887,-5.755102040816326
0.05218452195296275,0.7346938775510204,-13.318628974575658,0.362900692672536,0.25154359194921905,1.0769934302230653,0.5816187878110628,0.5147804100891588,0.46889916646412544,3.2925357626076175,0.4031474229319314,-5.755102040816326
0.05934592859019468,0.8979591836734694,-13.152584531566326,0.30132538633584893,0.20886284196982996,1.0303736318891235,0.4809824825134279,0.46935110304187155,0.5371079699190925,3.0706764817841523,0.3333916516529052,-5.755102040816326
0.0656905609611694,1.0612244897959184,-13.013330292288058,0.24664865965390925,0.17096382302799684,0.9839814731357586,0.3922277060848707,0.4296839155367054,0.5898612666620705,2.86443070785322,0.2718715286102227,-5.755102040816326
0.07109721778259796,1.2244897959183674,-12.896016257490421,0.20106082134832848,0.13936474143866073,0.9405862394981093,0.31868004267015015,0.39678323756564976,0.629892919061341,2.6806914418334555,0.22089217307753684,-5.755102040816326
0.075606739223261,1.3877551020408163,-12.79641876261995,0.16429449399094587,0.11388026529134732,0.9013503822497038,0.2596726904454618,0.37019645610533924,0.6602184660136068,2.520059943696376,0.17999139325068736,-5.755102040816326
0.07932945489457707,1.5510204081632653,-12.711078181663453,0.13506626201849192,0.09362079870688844,0.8664556267224155,0.21296631447311043,0.3489275798166661,0.6833792323245504,2.3810136049891133,0.1476170004312789,-5.755102040816326
0.08239207922954982,1.7142857142857142,-12.637248210274995,0.11190803678898353,0.07756874018228266,0.8356131279182879,0.17609245940867213,0.33192661942939294,0.7012970929140627,2.2607308196766196,0.1220579917569875,-5.755102040816326
0.08491341387760362,1.8775510204081634,-12.572776944378635,0.0935083679979356,0.06481506163653084,0.8083623399903632,0.14688292828594696,0.3182775862687558,0.7153628195980863,2.1564053727543304,0.101811487613793,-5.755102040816326
0.08699571214878574,2.0408163265306123,-12.51598236113531,0.0788021502571179,0.05462148827278224,0.7842178823333492,0.1235951847502279,0.30724090453460806,0.7265689771205381,2.0654631533231997,0.08566965384040648,-5.755102040816326
0.08872335661910186,2.204081632653061,-12.46554519812725,0.0669597132276456,0.046412936434844676,0.7627316588301285,0.1048819567767807,0.2982399342637347,0.7356245700167819,1.9856970283627893,0.07269863263143472,-5.755102040816326
0.09016449793828214,2.36734693877551,-12.420423836841564,0.0573460066678777,0.03974922283821125,0.7435133228345882,0.08971786253299907,0.2908318179548061,0.7430401643070803,1.9152896395213,0.062187683460612764,-5.755102040816326
0.09137360012353078,2.5306122448979593,-12.379789041523527,0.049477390974042024,0.03429511405511931,0.7262322405316126,0.07732554476446118,0.28467807735907363,0.7491876605343964,1.8527392566479821,0.0535979833387481,-5.755102040816326
0.09239401236671871,2.693877551020408,-12.34297468214973,0.04298575979629149,0.02979545820702656,0.7106113058611987,0.06711547582150645,0.2795197925819529,0.7543414404762206,1.796866118145429,0.04652090283761545,-5.755102040816326
0.0932602254595508,2.857142857142857,-12.309440702071312,0.037588534929280826,0.02605438700760998,0.6964205393031391,0.05863659042461533,0.2751580890698072,0.7587066190894388,1.7466083695540924,0.04064378733047036,-5.755102040816326
0.09399974180856582,3.020408163265306,-12.278745256356647,0.03306844030680489,0.022921296164176708,0.6834677475746852,0.0515429171041375,0.2714392829728275,0.7624385270254315,1.7011571459231491,0.035726827668567385,-5.755102040816326
0.09463457309317574,3.183673469387755,-12.25052365622166,0.029256620208691686,0.020279143810367772,0.6715933904416063,0.045566205655405145,0.26824378397991155,0.7656562611824878,1.6598495244648273,0.031584086978858394,-5.755102040816326
0.09518242501394443,3.3469387755102042,-12.224472355192827,0.026020608427300917,0.01803611136783778,0.660664233873566,0.040496355055355426,0.2654777843444783,0.7684522349327831,1.6221365612043903,0.02806993432957361,-5.755102040816326
0.09565756341299489,3.510204081632653,-12.200336679336448,0.023258614512846165,0.016121643073309766,0.6505582108062504,0.03617263982764518,0.26306729521443545,0.7708989222951315,1.587538908257235,0.025072963309942686,-5.755102040816326
0.0960716311624081,3.673469387755102,-12.177901349959173,0.020890114449196417,0.014479923932034788,0.6411883741014845,0.03246718193453102,0.260953034160441,0.7730538927154681,1.5557122597190745,0.022504535618646848,-5.755102040816326
0.09643411338540234,3.836734693877551,-12.15698310793269,0.018835120147977946,0.013055510426078554,0.6324888708906349,0.029253930568577058,0.2590878113911728,0.7749631271451924,1.5263232017363038,0.02027727949390501,-5.755102040816326
0.09675270671052318,4.0,-12.13742492021233,0.017055761795657265,0.01182215320096236,0.6243632479173493,0.02647339770713808,0.25743275213596095,0.7766640364319624,1.4990736871580905,0.018349960980544644,-5.755102040816326
0.0900983348911188,-4.0,-35.60466530953836,0.009237459953854277,0.0064029193225494385,0.5105381508999707,0.014051853393789226,0.23466946116411078,0.39529933830894226,1.1832129635651487,0.00974000256154639,-5.510204081632653
0.0893472108461996,-3.836734693877551,-34.64417408617972,0.010682480949968376,0.007404531551856053,0.5207414211947654,0.016266802736216945,0.2367832629609171,0.39538859923458086,1.2135846124448244,0.011275288453333143,-5.510204081632653
0.08850770241793929,-3.673469387755102,-33.685085846060076,0.011063889064995003,0.007668903511429459,0.5300742875651966,0.016858483269161617,0.23911223225529527,0.3955079414398589,1.2400602186321192,0.01168541014653579,-5.510204081632653
0.08756320888351578,-3.510204081632653,-32.727563336562284,0.011532985856468336,0.007994056629849089,0.5400341136491187,0.017585395079056987,0.2416960627073582,0.3956565554543447,1.268518243435148,0.012189267018080763,-5.510204081632653
0.08649936884724385,-3.3469387755102042,-31.7717946296976,0.012098762531407292,0.008386223136908955,0.5506703519118065,0.01846136375032792,0.24456302926498,0.395844652033185,1.2991264591250034,0.012796442232831051,-5.510204081632653
0.08529470666838478,-3.183673469387755,-30.81799791025139,0.012796426529622096,0.008869806970250416,0.5620617069614693,0.019540517145443026,0.24776094797424292,0.39607476788487733,1.332176600665315,0.013544454366046121,-5.510204081632653
0.08392609373266527,-3.020408163265306,-29.866427283372914,0.013657061730352638,0.009466353833126995,0.5742833581800646,0.020870791720035697,0.2513373152672931,0.3963548402717884,1.3679478763637478,0.014466530436796354,-5.510204081632653
0.08236508705600509,-2.857142857142857,-28.917379818066486,0.014724313403658762,0.010206116321426872,0.5874234661701085,0.022519512413634146,0.2553503510393993,0.3966919200035954,1.4067830390586649,0.01560933653709462,-5.510204081632653
0.08057777146929103,-2.693877551020408,-27.971204092418926,0.016055800971525702,0.011129033175044878,0.6015835550387403,0.024575689609905638,0.25986766244216564,0.39709357464788486,1.4490856293081307,0.017034569963422452,-5.510204081632653
0.07852370296246723,-2.5306122448979593,-27.028310545529603,0.01771947979483368,0.012282207460777794,0.6168775879744346,0.02714386005034264,0.2649675713617731,0.3975673727074164,1.4954537188538135,0.018814690063408523,-5.510204081632653
0.07615469508665035,-2.36734693877551,-26.089183987851452,0.019804680287624166,0.013727558303257448,0.6334188477516565,0.03036403776516483,0.270740614528208,0.39811977001595666,1.5462783262373951,0.021046747167339674,-5.510204081632653
0.07341365799657884,-2.204081632653061,-25.154398670025433,0.022425640989423457,0.015544269824068202,0.6513538967534694,0.034414234175799585,0.2772905877408496,0.39875441131703326,1.6022498789802482,0.02385412939008491,-5.510204081632653
0.07023349694914628,-2.0408163265306123,-24.224636376486618,0.025730583794496997,0.017835081611317083,0.6708449168420201,0.03952836662797621,0.28473554247362987,0.3994689674275854,1.6642249358666168,0.02739897588032081,-5.510204081632653
0.06653633151378446,-1.8775510204081634,-23.300708147669262,0.029911185046499256,0.020732853582188016,0.692077728761926,0.04601201579077552,0.29320881645365776,0.4002495536058909,1.7331470472764388,0.031893099017255455,-5.510204081632653
0.062233382036712345,-1.7142857142857142,-22.383580606483896,0.035232290504289665,0.024421162827717557,0.7152870623431691,0.0542923447296757,0.3028610557590312,0.40106083817395577,1.8103121798910893,0.03763258567536276,-5.510204081632653
0.057225969847423265,-1.5510204081632653,-21.47440892378491,0.04205728807693898,0.029151890652527657,0.7407796192891674,0.06496373740801298,0.3138662148074383,0.40182818149247057,1.8974642350146809,0.04502943142300042,-5.510204081632653
0.051408113668103994,-1.3877551020408163,-20.57458141703142,0.050928075449401256,0.03530065190909659,0.7689881119770439,0.07891706016342281,0.3264393120050043,0.4024044569458205,1.9970564959367243,0.05470113775035568,-5.510204081632653
0.04467089542607195,-1.2244897959183674,-19.685788882524953,0.06268534454300356,0.043450169832411456,0.8006138493485888,0.09755175606004007,0.34088567005846865,0.40250521477469814,2.112929892828265,0.0676177246716878,-5.510204081632653
0.03690789918550212,-1.0612244897959184,-18.810153986074646,0.07875938165223983,0.05459184333489486,0.8368629104672526,0.12325973087994635,0.35773080803579943,0.40157251051163045,2.251518807559621,0.08543713493601146,-5.510204081632653
0.0280196000484572,-0.8979591836734694,-17.95051884153279,0.10182049999940501,0.07057659249779147,0.8799413678340491,0.16051476330118275,0.37805705304975434,0.398460402932659,2.4240365577728564,0.11126035562046166,-5.510204081632653
0.01791600512167489,-0.7346938775510204,-17.111177352937467,0.13732506335439387,0.09518648048431366,0.9339741612030327,0.21845380713840168,0.40438057134821365,0.3906245102952838,2.6520232085130377,0.15142064050056891,-5.510204081632653
0.006546557060541433,-0.5714285714285714,-16.299942846352113,0.1968872820143548,0.13647186441636094,1.0061112000926664,0.3164873443684395,0.44287759833525014,0.3718245074188392,2.9752401220174827,0.21937231043188765,-5.510204081632653
0.005804939711458723,-0.40816326530612246,-15.534267191736923,0.300937008511279,0.20859363897573768,1.10310187123571,0.4888005197166727,0.5071111963348536,0.325884851106819,3.448298003566155,0.33881070209784747,-5.510204081632653
0.017079143859899427,-0.24489795918367346,-14.855031699886654,0.4440609935717763,0.3077996256909248,1.195195644036212,0.7259995614249255,0.6037261117205728,0.22208508685559245,4.009862689819992,0.5032245490894436,-5.510204081632653
0.02352004116934761,-0.08163265306122448,-14.316471363864595,0.522112831698955,0.3619010372262996,1.259693678027777,0.8488664345451222,0.6684126901728689,0.07059232586340076,4.25793678711958,0.5883893757769245,-5.510204081632653
0.027303618932426683,0.08163265306122448,-13.907631275343608,0.5255477867267104,0.3642819666191388,1.2591496999790652,0.8486791093254298,0.6694744720084296,0.06314013273580266,4.2101606285619,0.5882595318290464,-5.510204081632653
0.03196843196573332,0.24489795918367346,-13.577224446530696,0.5066794251660043,0.35120341500154995,1.2310552145601559,0.8175380943903572,0.6460976851422672,0.17630961162820852,4.034341477143405,0.5666742251270258,-5.510204081632653
0.038120908755889485,0.40816326530612246,-13.298108730606591,0.47072586910211855,0.32628230898476374,1.190504163960691,0.7585589487919671,0.6109894348494294,0.2815874769990116,3.819334290759824,0.5257929966436681,-5.510204081632653
0.0453042397102084,0.5714285714285714,-13.06052962235328,0.4192124024164503,0.290575894790724,1.1418421395686118,0.6737404886756937,0.5674035930108612,0.3789196100246101,3.588232876514409,0.46700132015463636,-5.510204081632653
