m_sdw,V,E_GS,E_p_bits,E_p,coh_1rdm,S,m_cdw,coh_2rdm,Q_2,U
1.471619190810058e-11,-1.898989898989899,-55.9409977573797,0.0033932872124853297,0.0023520474641642863,0.0,0.05900657291974856,3.677650308150001e-5,0.0,0.0,-2.8484848484848486
2.2632280945600546e-9,-1.8181818181818181,-53.63923444555468,0.08573660708006292,0.05942808746832151,0.0,0.10238269942278079,4.108839597288805e-5,0.0,0.0,-2.727272727272727
6.733351364267195e-14,-1.7373737373737375,-51.342274793265126,0.028426167791703705,0.019703518058943548,0.0,0.07027701177027044,5.685350338661503e-12,0.0,0.0,-2.606060606060606
6.250436184800324e-12,-1.6565656565656566,-49.049369009261284,0.0023182729302608784,0.0016069043453788012,0.0,0.0771616225673279,9.11902635111576e-5,0.0,0.0,-2.484848484848485
1.9969296258310278e-8,-1.5757575757575757,-46.763886834283376,0.08393249639385747,0.058177573232760516,0.0,0.13683082892757925,3.390130557379134e-5,0.0,0.0,-2.3636363636363638
3.388185569659849e-8,-1.494949494949495,-44.484421895734535,0.0464160552327213,0.03217315781727459,0.0,0.10749036966247809,0.00017479128674172117,0.0,0.0,-2.242424242424242
1.0202316864421537e-9,-1.4141414141414141,-42.216444194280456,0.046040888221723364,0.03191311186136314,0.0,0.10717983327403757,2.4053337377427653e-9,0.0,0.0,-2.121212121212121
3.2797113109434895e-9,-1.3333333333333333,-39.95876043130414,0.05334458392274444,0.036975647944193835,0.0,0.12142417627873521,3.8028702187276053e-8,0.0,0.0,-2.0
2.0788054754417463e-9,-1.2525252525252526,-37.71604335306805,0.06281796537726558,0.04354209558976363,0.0,0.1391787423508929,1.6830846003938287e-8,0.0,0.0,-1.878787878787879
4.125338728427619e-9,-1.1717171717171717,-35.49342491432522,0.07571086753462364,0.05247877436937243,0.0,0.16223735402006767,2.813538126616999e-6,0.0,0.0,-1.7575757575757576
8.814993749234775e-8,-1.0909090909090908,-33.29244800442726,0.11604277412678421,0.08043472171033494,0.0,0.22284049697857555,0.001484733882476728,0.0,0.0,-1.6363636363636365
9.009459520439855e-9,-1.0101010101010102,-31.149390460931937,0.12376901215695524,0.08579014181728395,0.0,0.24235322012748514,2.958315114518865e-5,0.0,0.0,-1.5151515151515151
1.4486934745270379e-7,-0.9292929292929293,-29.081440146736742,0.18712461506016753,0.12970489934232088,0.0,0.34549394103303416,0.0005971375681687596,0.0,0.0,-1.393939393939394
1.1887560588963916e-8,-0.8484848484848485,-27.230178128457634,0.2930441334170806,0.2031227148576824,0.0,0.552060847773013,3.735018240728453e-6,0.0,0.0,-1.2727272727272727
5.139648544723781e-12,-0.7676767676767676,-25.70422007394659,0.3084773653943409,0.21382021608964763,0.0,0.6581424394648602,7.839461348598439e-9,0.0,0.0,-1.1515151515151516
1.6269624536491278e-13,-0.6868686868686869,-24.341207852389758,0.3049557512243122,0.21137921915667168,0.0,0.6944098065092207,1.0420247997799947e-11,0.0,0.0,-1.0303030303030303
4.3021142204224816e-16,-0.6060606060606061,-23.061173246272226,0.30435973896932245,0.21096609494254714,0.0,0.7135913831949443,1.2724340100097228e-11,0.0,0.0,-0.9090909090909091
5.435466891393995e-16,-0.5252525252525253,-21.835700725196443,0.30481578970671475,0.21128220522536223,0.0,0.72585022060779,3.2848076110999122e-12,0.0,0.0,-0.7878787878787878
1.0292692624129056e-15,-0.4444444444444444,-20.650682254118873,0.30580613495113695,0.2119686602393147,0.0,0.7343640937903704,3.964680435804742e-12,0.0,0.0,-0.6666666666666666
6.38378239159465e-16,-0.36363636363636365,-19.497808451108536,0.30739009673550344,0.21306657888426317,0.0,0.7404205569320724,2.8795947108288072e-11,0.0,0.0,-0.5454545454545454
1.4782156979957033e-14,-0.2828282828282828,-18.37163784023346,0.309706043200912,0.21467187064708804,0.0,0.7446614415481253,1.1425240383407717e-11,0.0,0.0,-0.42424242424242425
1.6627902758396356e-14,-0.20202020202020202,-17.268316090016175,0.31286652254393843,0.2168625479929256,0.0,0.7474798469293756,3.5415466855444797e-12,0.0,0.0,-0.30303030303030304
7.7021722333370235e-16,-0.12121212121212122,-16.184946672608046,0.31695472612168674,0.21969627477639686,0.0,0.7491574592349354,9.787864962973458e-12,0.0,0.0,-0.18181818181818182
4.704570066849101e-15,-0.04040404040404041,-15.119258871011723,0.3220313101365182,0.22321509467315281,0.0,0.7499127340545204,3.2648050929395822e-12,0.0,0.0,-0.06060606060606061
2.1392609905745985e-14,0.04040404040404041,-14.069421841054993,0.32811898705843046,0.22743475076773634,0.0,0.7499183177712383,4.225564342874577e-12,0.0,0.0,0.06060606060606061
1.5553530685608052e-13,0.12121212121212122,-13.033933437426057,0.3351616447034882,0.23231634905805665,0.0,0.7493087947471119,3.63158577284158e-12,0.0,0.0,0.18181818181818182
7.586524001605236e-16,0.20202020202020202,-12.011548621227355,0.3430277293949304,0.23776870348397594,0.0,0.7481860322766377,2.0742666843413342e-14,0.0,0.0,0.30303030303030304
1.167977751552011e-13,0.2828282828282828,-11.001229716028005,0.35156950672041676,0.2436894123541078,0.0,0.7466241879168738,9.616973883908031e-12,0.0,0.0,0.42424242424242425
9.73781240827994e-14,0.36363636363636365,-10.002109442252523,0.36065862814420857,0.24998951124277613,0.0,0.7446746512547393,4.149597332414601e-12,0.0,0.0,0.5454545454545454
1.403645718175047e-13,0.4444444444444444,-9.013461986027892,0.370192219188084,0.2565976929954492,0.0,0.7423707325250833,3.2648050929395822e-12,0.0,0.0,0.6666666666666666
1.547373340571312e-15,0.5252525252525253,-8.034679518728119,0.38008955963918556,0.2634580066241723,0.0,0.7397319078170491,2.7439254572196128e-12,0.0,0.0,0.7878787878787878
9.159339953157541e-16,0.6060606060606061,-7.065252667306119,0.39028681868752546,0.27052620798296867,0.0,0.7367675337932567,1.491621641018052e-12,0.0,0.0,0.9090909090909091
1.0593378026631701e-15,0.6868686868686869,-6.1047539923283445,0.4007320937982737,0.27776632097615717,0.0,0.7334800340762168,1.3545553567695379e-12,0.0,0.0,1.0303030303030303
7.140353123584002e-14,0.7676767676767676,-5.152823832695547,0.4113814549405803,0.2851478956267117,0.0,0.7298676080594318,1.1506073871458966e-12,0.0,0.0,1.1515151515151516
1.033895191682177e-15,0.8484848484848485,-4.209158056089917,0.42219606529187503,0.2926440123005656,0.0,0.7259265266815836,1.0339692065504853e-12,0.0,0.0,1.2727272727272727
1.0759911480325475e-13,0.9292929292929293,-3.2734973753033327,0.43314022011224784,0.300229922357919,0.0,0.7216530713580783,8.368213529526732e-13,0.0,0.0,1.393939393939394
4.563109149794778e-13,1.0101010101010102,-2.345617981274164,0.4441801089181223,0.3078821901574058,0.0,0.7170451533863339,8.763915519220215e-13,0.0,0.0,1.5151515151515151
1.0341958770846797e-13,1.0909090909090908,-1.4253233161733805,0.45528312475680766,0.31557821428170296,0.0,0.7121036302442775,2.815895664790939e-13,0.0,0.0,1.6363636363636365
4.917594109699053e-14,1.1717171717171717,-0.5124368684902567,0.4664175784729654,0.323296029482133,0.0,0.706833318254302,1.3057425511201852e-12,0.0,0.0,1.7575757575757576
1.3826902585852471e-14,1.2525252525252526,0.39320408259966033,0.47755270211431977,0.33101430903932405,0.0,0.7012436915513947,4.350408921993676e-13,0.0,0.0,1.878787878787879
1.5686526152099607e-14,1.3333333333333333,1.291753814532461,0.4886588447160083,0.33871250047058155,0.0,0.6953492569585545,1.7525055480878866e-12,0.0,0.0,2.0
6.12102960910003e-14,1.4141414141414141,2.1833626232577217,0.49970777844837366,0.3463710377353644,0.0,0.6891696029789917,1.0861496887078677e-12,0.0,0.0,2.121212121212121
4.8606951796870135e-14,1.494949494949495,3.068180418061381,0.5106730446424317,0.3539715810818642,0.0,0.6827291367104311,1.1851630787873546e-14,0.0,0.0,2.242424242424242
2.1503400911745038e-13,1.5757575757575757,3.9463594743808645,0.5215302841024703,0.3614972460022543,0.0,0.6760565417022782,1.5245675092738036e-12,0.0,0.0,2.3636363636363638
4.139651584485667e-13,1.6565656565656566,4.818056384597487,0.5322575099791718,0.3689327923739194,0.0,0.6691840087623433,3.9148314219990727e-13,0.0,0.0,2.484848484848485
3.8143099789778034e-14,1.7373737373737375,5.68343326632324,0.5428352966844918,0.37626475540527715,0.0,0.662146306527953,4.079329466814367e-13,0.0,0.0,2.606060606060606
1.4802973661668753e-16,1.8181818181818181,6.542658307511056,0.553246874131204,0.3834815109576468,0.0,0.6549797664850419,6.207071893508479e-13,0.0,0.0,2.727272727272727
7.5518295320857e-16,1.898989898989899,7.395905744500938,0.5634781284060049,0.39057327601181724,0.0,0.6477212570771173,1.1252110354575962e-13,0.0,0.0,2.8484848484848486
8.58919417071983e-15,1.97979797979798,8.24335538005826,0.5735175202708049,0.3975320521774397,0.0,0.6404072135059922,1.102988071248016e-12,0.0,0.0,2.9696969696969697
7.903515804782064e-14,2.0606060606060606,9.085191752366477,0.5833559378604627,0.40435152359088233,0.0,0.63307277652917,1.6741238025493506e-12,0.0,0.0,3.090909090909091
4.048844592929868e-14,2.1414141414141414,9.921603063120186,0.5929865031074781,0.4110269227390497,0.0,0.6257510764381503,1.2684853167854726e-12,0.0,0.0,3.212121212121212
1.0009701401081372e-13,2.2222222222222223,10.752779963664738,0.6024043509864323,0.4175548774432891,0.0,0.6184726812243753,1.041731515864323e-12,0.0,0.0,3.3333333333333335
1.6637501561630094e-13,2.303030303030303,11.578914285019662,0.6116063973275048,0.4239332499199855,0.0,0.6112652121215446,3.578988957049963e-13,0.0,0.0,3.4545454545454546
4.500103993147301e-14,2.3838383838383836,12.400197781594882,0.6205911082106108,0.43016097693675714,0.0,0.6041531171413127,9.692339523563003e-13,0.0,0.0,3.5757575757575757
1.7231586528036283e-16,2.4646464646464645,13.216820942123753,0.629358280498149,0.4362379176893474,0.0,0.5971575844711418,8.780568864589592e-13,0.0,0.0,3.696969696969697
8.829395548026753e-14,2.5454545454545454,14.028971905562013,0.6379088388284408,0.4421647130882027,0.0,0.590296572386403,1.7544114309468266e-12,0.0,0.0,3.8181818181818183
3.131638467065064e-14,2.6262626262626263,14.83683550535133,0.6462446526519101,0.4479426589376121,0.0,0.5835849307023873,1.5709008168348266e-12,0.0,0.0,3.9393939393939394
2.1163626406917047e-16,2.707070707070707,15.640592454166372,0.6543683738632304,0.4535735933908944,0.0,0.5770345891714411,4.2530793701682036e-14,0.0,0.0,4.0606060606060606
4.972873964466847e-17,2.787878787878788,16.440418671491013,0.6622832947787987,0.45905979850787526,0.0,0.570654790723485,1.4281446395851087e-12,0.0,0.0,4.181818181818182
1.1770445729197831e-13,2.8686868686868685,17.23648474982847,0.6699932250041121,0.46440391490586475,0.0,0.5644523505413709,2.814358005901833e-11,0.0,0.0,4.303030303030303
3.969533035608208e-13,2.9494949494949494,18.028955550030442,0.6775023857174078,0.46960886848265804,0.0,0.558431925760726,4.6304895103451336e-11,0.0,0.0,4.424242424242424
1.4224732503009818e-16,3.0303030303030303,18.817989914547695,0.6848153188996036,0.47467780749951993,0.0,0.552596283556626,5.2194063885716936e-11,0.0,0.0,4.545454545454546
2.559133460700025e-13,3.111111111111111,19.603740483736964,0.6919368100296279,0.47961404899767923,0.0,0.5469465595486496,4.511285789376984e-11,0.0,0.0,4.666666666666667
4.9389312084535675e-14,3.191919191919192,20.386353602155733,0.6988718222843033,0.4844210331891563,0.0,0.5414825001968938,1.4472040232860195e-10,0.0,0.0,4.787878787878788
1.7657518965504457e-13,3.272727272727273,21.16596930057861,0.7056254406541971,0.48910228472082573,0.0,0.5362026857574425,5.336159292212983e-11,0.0,0.0,4.909090909090909
1.984766517804104e-13,3.3535353535353534,21.94272134090929,0.7122028244042964,0.4936613797226681,0.0,0.5311047319169481,5.705539744364311e-11,0.0,0.0,5.03030303030303
5.6334566641188154e-14,3.4343434343434343,22.71673731215432,0.7186091673858268,0.4981019182980153,0.0,0.5261854695098204,9.648902047724543e-11,0.0,0.0,5.151515151515151
5.3198186596622086e-17,3.515151515151515,23.488138766839043,0.7248496639349118,0.5024275008863079,0.0,0.5214411028038431,4.037640592239692e-11,0.0,0.0,5.2727272727272725
4.58545238816536e-16,3.595959595959596,24.257041388723593,0.7309294807531685,0.5066417087722039,0.0,0.516867347289264,1.0049762873739117e-10,0.0,0.0,5.393939393939394
3.065580197099867e-13,3.676767676767677,25.02355518381189,0.7368537332212823,0.5107480876674015,0.0,0.5124595485286892,2.1364493507647353e-10,0.0,0.0,5.515151515151516
2.2115989595228314e-14,3.757575757575758,25.787784687924116,0.7426274657430043,0.5147501340861407,0.0,0.5082127836548244,3.0646755503719686e-10,0.0,0.0,5.636363636363637
9.598803233738333e-17,3.8383838383838382,26.549829185333678,0.7482556357490351,0.5186512842575333,0.0,0.5041219472520363,1.3258140881452127e-10,0.0,0.0,5.757575757575758
4.0490701069817447e-13,3.919191919191919,27.309782933624213,0.7537431008656461,0.522454905231533,0.0,0.500181823844106,4.928992797248455e-9,0.0,0.0,5.878787878787879
6.312080487920942e-14,4.0,28.06773539101658,0.7590946069210318,0.5261642865655731,0.0,0.4963871462214613,8.864235826836856e-10,0.0,0.0,6.0
