U,E_p,m_cdw,m_sdw,V,S,E_GS,coherence,E_p_bits
-6.0,0.019481975457145584,0.15604800274013247,-0.007944605969575861,-1.7142857142857142,0.21466102340001675,-36.053765951619276,0.28982085574733224,0.028106549378744017
-6.0,0.022889360070385,0.16044234965791546,-0.009983282291310371,-1.5510204081632653,0.22379022891232395,-34.49327206603429,0.3030456634301712,0.0330223662626663
-6.0,0.1694224506715576,0.15923152846133926,-0.007407356615305999,-1.3877551020408163,0.31064833042456197,-32.94636935893729,0.3436245529283431,0.24442492939911054
-6.0,0.07245570553734937,0.1640036402453378,-0.00848032183580143,-1.2244897959183674,0.26377284398014067,-31.4127497960727,0.3468479267828434,0.10453148706284399
-6.0,0.05413373389012999,0.16688984239519636,-0.007528291287725544,-1.0612244897959184,0.2674060951033818,-29.897695323597517,0.3636672221748169,0.07809846942809306
-6.0,0.08764908297900198,0.17037923194571172,-0.005696753841772725,-0.8979591836734694,0.2937365882521689,-28.40590607513515,0.3880727278607767,0.12645089735227177
-6.0,0.13478799206878,0.1730959954548354,-0.0031047368647446924,-0.7346938775510204,0.3289966142907867,-26.94264972287158,0.4144340272611975,0.1944579677290097
-6.0,0.19677114017633301,0.18146801056615242,0.00038374836395430837,-0.5714285714285714,0.3783175623966623,-25.52036141970082,0.44883373100877866,0.28388074812246256
-6.0,0.3016163466403785,0.1988733838890354,0.002436119984202847,-0.40816326530612246,0.4721213394286497,-24.186240083414017,0.5007199979219524,0.43514040754912076
-6.0,0.36685108612388384,0.21222341041726223,-0.01052239752728428,-0.24489795918367346,0.5783753258439152,-23.083578979440556,0.6171608311459894,0.5292542426956568
-6.0,0.4138863299986697,0.08813541868624118,-0.023737474003253038,-0.08163265306122448,0.6496487843542624,-22.283735600532037,0.6494876134593597,0.5971117557808134
-6.0,0.41833112441356524,-0.08268067712576355,-0.02856253714923204,0.08163265306122448,0.6506398469534983,-21.70770234070612,0.6464568035289161,0.6035242386409547
-6.0,0.39789115364347283,-0.22469122595142177,-0.0345572738671809,0.24489795918367346,0.6139798066454747,-21.273084271494742,0.6215560429175044,0.5740355941750268
-6.0,0.36232608050670945,-0.3497389786135174,-0.04364968097408217,0.40816326530612246,0.5658207866135533,-20.92042622747976,0.5951890937472422,0.5227260395317646
-6.0,0.31422955575377354,-0.4601973244353115,-0.05491197328069909,0.5714285714285714,0.5118882999272224,-20.626040198692515,0.5699053077610635,0.4533374217867103
-6.0,0.26175093403687,-0.5505826921277279,-0.06685010358991676,0.7346938775510204,0.4588912541710496,-20.379410461352577,0.5432890343174337,0.3776267744830464
-6.0,0.21302415250772166,-0.6194225434191077,-0.07818637098499556,0.8979591836734694,0.4124051352204879,-20.1728187836905,0.5166163815585998,0.3073288884124641
-6.0,0.17199894577824115,-0.6699878701184793,-0.08822862026742513,1.0612244897959184,0.37433690529903274,-19.999187350030763,0.49190981067527656,0.2481420261123981
-6.0,0.13921003244753094,-0.7068343318185116,-0.09677859468822944,1.2244897959183674,0.3441484013663465,-19.85223639964293,0.4698073063728518,0.20083762345404432
-6.0,0.11328471292322351,-0.7341425498688009,-0.10390843379684614,1.3877551020408163,0.32024718127554913,-19.72674335985741,0.4503217147082201,0.1634352935428649
-6.0,0.09365406400259091,-0.7544132206713338,-0.10989150195694397,1.5510204081632653,0.302677354788197,-19.618089622614253,0.43459088108596144,0.1351142536956349
-6.0,0.07714526176405045,-0.7702915906725148,-0.11463754215255173,1.7142857142857142,0.2861885574104482,-19.52429380462074,0.4183115705674034,0.11129708657507642
-6.0,0.06492473216347983,-0.782472619872398,-0.11869542462533886,1.8775510204081634,0.274811286962001,-19.441436337992567,0.40618562341543446,0.09366658912329617
-6.0,0.054678910665907354,-0.7921808866398035,-0.12195885962054921,2.0408163265306123,0.26436148180168256,-19.368121406125,0.3940219819614817,0.07888499325891507
-6.0,0.0463492067703426,-0.8000952086301832,-0.12459403874358711,2.204081632653061,0.2541270253881101,-19.302270875278857,0.38073556606440295,0.06686777075671024
-6.0,0.04008878978654695,-0.8064448708185374,-0.12700031434583306,2.36734693877551,0.2494325138371904,-19.243714315621908,0.3746782692943253,0.05783589822029089
-6.0,0.034535551397557596,-0.8118259085414551,-0.12886577031097537,2.5306122448979593,0.24293796206488533,-19.19025718618637,0.36538799682658707,0.049824268735621846
-6.0,0.030838776437823734,-0.8165679728062913,-0.13076822333408658,2.693877551020408,0.2450963813772449,-19.138970863672284,0.36358415342346595,0.04449094983393165
-6.0,0.02655939322899825,-0.8201217568568493,-0.1319428691348805,2.857142857142857,0.23422220505966201,-19.09730235953933,0.3515331325385216,0.038317104900495114
-6.0,0.023540854708934633,-0.823427354094263,-0.13311782852936416,3.020408163265306,0.23067579308546676,-19.056648379630968,0.3451821571708757,0.03396227434686727
-6.0,0.01966145079687176,-0.8276203219216433,-0.13457242087799406,3.183673469387755,0.22911226135706383,-19.006500783248708,0.3307450775137084,0.028365477561328678
-6.0,0.018188239817086727,-0.8293852621531241,-0.13555595164614412,3.3469387755102042,0.2284184927993332,-18.976450306640505,0.33115314791254413,0.026240083386610547
-6.0,0.016644553404798756,-0.8307633516652888,-0.1357212240946848,3.510204081632653,0.22152237223099794,-18.951981627010063,0.3283521540871394,0.02401301465491512
-6.0,0.014905783178900345,-0.8326816534132456,-0.1363857278971062,3.673469387755102,0.21749750944932172,-18.920887205165705,0.3208819080271061,0.021504499472765115
-6.0,0.0133838255241856,-0.834440462915998,-0.13700630358996932,3.836734693877551,0.21230920223783306,-18.8916225720316,0.31298079456077893,0.01930877871186487
-6.0,0.01211176668725611,-0.8365658824514023,-0.1379687265872376,4.0,0.21797521002730444,-18.857485060473685,0.30858813473521157,0.01747358573610791
-5.755102040816326,0.0004571994416395775,0.2722990936762239,-0.1354878125659356,-4.0,0.030164750133798508,-57.59989741792901,0.08994214063999705,0.000659599367150765
-5.755102040816326,0.0005328601856178228,0.26122358707910165,-0.11517942475075175,-3.836734693877551,0.06554214879546624,-56.11303800097393,0.1378238924395281,0.0007687547472778888
-5.755102040816326,0.0011639601268613742,0.039610604608665244,0.10038821349701352,-3.673469387755102,0.09010722512400592,-54.49908767052958,0.15463747685827609,0.001679239502815122
-5.755102040816326,0.002791511911677036,0.1671131168968165,-0.023134821605212963,-3.510204081632653,0.1637616742607966,-52.89101311739044,0.19787444190400208,0.004027300391558963
-5.755102040816326,0.0013560833483390322,0.017571191857014484,0.12040813510130842,-3.3469387755102042,0.05781611211820719,-51.24765595129109,0.13104713304389368,0.0019564147216803995
-5.755102040816326,0.005268705615336211,0.27245894406849747,-0.12293853965698169,-3.183673469387755,0.05470996278300536,-49.650984689916214,0.12664905609426705,0.007601135463148889
-5.755102040816326,0.003064199469739348,0.10574499425844805,0.03543645973501755,-3.020408163265306,0.16410056007804294,-48.0579657331036,0.20669069942147703,0.004420705379287515
-5.755102040816326,0.04600510424480331,0.1398118852346615,0.0033334948864712074,-2.857142857142857,0.19647516246737945,-46.45268221035223,0.23844545739666223,0.06637133574955678
-5.755102040816326,0.0054471707853283036,0.1266774555888633,0.015550979257666778,-2.693877551020408,0.1785108353980967,-44.84938742086671,0.22792171615106585,0.007858606278867697
-5.755102040816326,0.006275533197121819,0.10548475898682683,0.03467462572170264,-2.5306122448979593,0.17433022725508618,-43.24779775126939,0.23183504826090037,0.00905368062242129
-5.755102040816326,0.02826380926497918,0.12808646990319922,0.014059506147503485,-2.36734693877551,0.19646168514845,-41.65284211185498,0.25811337412941093,0.04077605746321655
-5.755102040816326,0.013633885717369898,0.07985867115734237,0.05586931384167052,-2.204081632653061,0.16722694701220828,-40.055034014749126,0.23659914623020192,0.01966953931249593
-5.755102040816326,0.011897848475701522,0.14508363334009364,-0.0003946704950508418,-2.0408163265306123,0.20035712447838896,-38.47765466788336,0.2663397199399941,0.017164966993142183
-5.755102040816326,0.014188032077693924,0.1561564966278526,-0.00899962562288026,-1.8775510204081634,0.20671280399411485,-36.899379734861554,0.2750034450845189,0.020469003518461815
-5.755102040816326,0.019304679718229023,0.1564006227504067,-0.008171155261530115,-1.7142857142857142,0.21612565116075247,-35.329667087637645,0.2936825124815818,0.027850765695438096
-5.755102040816326,0.08757513154365415,0.15986498858058143,-0.00943312414014187,-1.5510204081632653,0.25510549225812856,-33.77073034427674,0.3206547937715252,0.12634420798322754
-5.755102040816326,0.02671465169030518,0.16165726504465147,-0.00911046841880163,-1.3877551020408163,0.23698217114607953,-32.223109199054306,0.32297983082504245,0.03854109551267859
-5.755102040816326,0.03554336469244812,0.16451649158545298,-0.008810497051336142,-1.2244897959183674,0.2509512514925539,-30.691219785535125,0.33889009930124814,0.05127823597830261
-5.755102040816326,0.05193468505066989,0.16689042492125578,-0.0073049655871055075,-1.0612244897959184,0.26952510733737167,-29.178968935477076,0.3682333081736312,0.07492591257273196
-5.755102040816326,0.09160720767980846,0.17069793486441073,-0.006180906733617724,-0.8979591836734694,0.297387910717619,-27.686347132367928,0.3839887498647272,0.1321612642293446
-5.755102040816326,0.24175113432167605,0.17334952116993455,-0.002140029693221091,-0.7346938775510204,0.3948967769735278,-26.23327012861895,0.42289406527333223,0.34877316261516356
-5.755102040816326,0.20153248536527157,0.18217273536561063,0.0009102235187018212,-0.5714285714285714,0.3869914783925528,-24.813905818722844,0.4605864369069156,0.2907499172145047
-5.755102040816326,0.30641165342325993,0.20258082458682622,0.0022232960006354783,-0.40816326530612246,0.485461967225624,-23.49480856187015,0.5126897446121281,0.4420585728643247
-5.755102040816326,0.3606263192406265,0.20820435372913018,-0.012171596503913406,-0.24489795918367346,0.5865522230574893,-22.413418411401764,0.6334997791636536,0.5202738023824924
-5.755102040816326,0.40383011255729184,0.08474594426375144,-0.02505264855185071,-0.08163265306122448,0.6532905468175103,-21.620878917071295,0.6620981783853783,0.5826037007480367
-5.755102040816326,0.40861090535285505,-0.08005839374857472,-0.029827717323867724,0.08163265306122448,0.6537944835327789,-21.041999779533604,0.6583141295196862,0.5895009268057132
-5.755102040816326,0.3903209640724834,-0.21933434195348162,-0.03568565526192573,0.24489795918367346,0.6182912021043114,-20.601086806207274,0.6332114901631941,0.5631141192223699
-5.755102040816326,0.35720750620126984,-0.3429563360456876,-0.04457970754539791,0.40816326530612246,0.5711529281426094,-20.24216817227619,0.6062109799589258,0.5153414977648842
-5.755102040816326,0.31140205313516245,-0.4529894610975239,-0.05565135374589895,0.5714285714285714,0.5179379001401686,-19.94202399514924,0.5799062206723854,0.44925819778074016
-5.755102040816326,0.26051660407825206,-0.5438987732420224,-0.06744793472011688,0.7346938775510204,0.4650780789246774,-19.690164078354577,0.5526444880756082,0.3758460127729273
-5.755102040816326,0.2125920820081968,-0.6137540897708096,-0.07869401157658126,0.8979591836734694,0.41821170745732905,-19.47892033520023,0.5252374068322097,0.3067055424454854
-5.755102040816326,0.1718752160127146,-0.6653525120538353,-0.08867402479369482,1.0612244897959184,0.37955024707042656,-19.301230754990467,0.49975340101280474,0.2479635217932623
-5.755102040816326,0.1390598386955817,-0.7031525011197326,-0.09717854228394053,1.2244897959183674,0.3486820795053966,-19.15077632277356,0.4769050787106831,0.20062093967293437
-5.755102040816326,0.11320491069251815,-0.7310880267775325,-0.10427014610007125,1.3877551020408163,0.32427224533517907,-19.022260332034314,0.45679095875355247,0.1633201632603738
-5.755102040816326,0.09295095215520921,-0.752079754105264,-0.11012385122237074,1.5510204081632653,0.30491294782055683,-18.911427322694117,0.43919690798953415,0.13409987772022713
-5.755102040816326,0.07705566814216103,-0.7681548700994557,-0.11494320995861705,1.7142857142857142,0.28945982421302763,-18.814927953385652,0.42383248767048254,0.1111678303010808
-5.755102040816326,0.06463779717338158,-0.7807214595701417,-0.11894873034082065,1.8775510204081634,0.27730355685610025,-18.73010019041796,0.4106833456450767,0.0932526294360243
-5.755102040816326,0.054465936597587694,-0.7906765412698135,-0.12218774551929222,2.0408163265306123,0.2667218356034368,-18.655026113498153,0.3983147616441035,0.07857773662671219
-5.755102040816326,0.04613953873455379,-0.7991687478161011,-0.12505854785419546,2.204081632653061,0.2580232748589422,-18.58482995534472,0.3854277946189125,0.06656528372124493
-5.755102040816326,0.039810212784867405,-0.8052719474559403,-0.12716111044991962,2.36734693877551,0.25112764041750013,-18.52765797481104,0.378105671521778,0.05743399656146275
-5.755102040816326,0.03451565810587032,-0.8107822758039722,-0.12908710948144875,2.5306122448979593,0.24525706988564375,-18.4731400974389,0.36957907952981134,0.04979556878235769
-5.755102040816326,0.030290668240621432,-0.815497104304211,-0.1308603725749383,2.693877551020408,0.2422367488943966,-18.422288889710792,0.3632603218223796,0.04370019685595761
-5.755102040816326,0.026234515156797977,-0.8192528155960286,-0.1320428895123018,2.857142857142857,0.2350924405818635,-18.377444336332534,0.35330649468873543,0.03784840491683861
-5.755102040816326,0.023397322740651427,-0.8226461142309701,-0.13327952053763878,3.020408163265306,0.23210674991902674,-18.336382205373642,0.34809877951033824,0.03375520148801581
-5.755102040816326,0.02078370898498605,-0.8255761918644436,-0.13428219922355702,3.183673469387755,0.2290940176085577,-18.298024391511532,0.3425237451223248,0.02998455388391852
-5.755102040816326,0.018518425146160533,-0.828019669225073,-0.13511464917153515,3.3469387755102042,0.22536489098074927,-18.262363172797297,0.3358828171070461,0.02671644012343899
-5.755102040816326,0.01494916156050885,-0.8313868651159199,-0.13638224751065303,3.510204081632653,0.2170193598968024,-18.21248568256767,0.3098792571433616,0.021567081248793585
-5.755102040816326,0.013174523660696602,-0.8327361664226995,-0.13690490753735834,3.673469387755102,0.2083599920369187,-18.184051330660754,0.29890418251566137,0.01900681995136111
-5.755102040816326,0.012891745089703921,-0.8342076080055352,-0.1372375629383711,3.836734693877551,0.216351377250975,-18.16454858070685,0.3146706513763325,0.01859885670932071
-5.755102040816326,0.011652716525468731,-0.836140842072772,-0.13801562728332326,4.0,0.2155131566512142,-18.130992204115252,0.30459915465481596,0.01681131634417854
-5.510204081632653,0.002043616870268661,0.2501501686268183,-0.1050654104738362,-4.0,0.08198084454296999,-57.003271205490435,0.14372110477949285,0.0029483159242138512
-5.510204081632653,0.0005134055425100037,0.03398021581468339,0.10659900600409318,-3.836734693877551,0.0801584262930625,-55.385456412442565,0.14755519792489552,0.0007406876301438992
-5.510204081632653,0.0009281149721172,0.2397793053045588,-0.0940254541407967,-3.673469387755102,0.099793274921965,-53.77162980165939,0.16067911043028688,0.0013389868676485506
-5.510204081632653,0.007301209648787221,0.042417251417822786,0.09747085864022166,-3.510204081632653,0.1034838725301435,-52.15581878501252,0.18299547054783474,0.010533418952796136
-5.510204081632653,0.0010986049920169716,0.046230989666782976,0.09323404765504957,-3.3469387755102042,0.10349317611234954,-50.543393697911476,0.17079690885221507,0.0015849519738786455
-5.510204081632653,0.21017099012992113,0.1535463485337521,-0.009708221844083927,-3.183673469387755,0.2663365848316455,-48.93067063431009,0.18288152891450962,0.30321264519916014
-5.510204081632653,0.0028135858280597947,0.08341978873055675,0.056659343666037164,-3.020408163265306,0.1497221595881147,-47.328373088533766,0.2054185627946942,0.0040591463212575896
-5.510204081632653,0.011264233371994115,0.21251351041048114,-0.06458200046632091,-2.857142857142857,0.1463125247121702,-45.72151325698588,0.21023761020961804,0.016250853625191297
-5.510204081632653,0.004399679135666856,0.09371060870320068,0.04605108803697051,-2.693877551020408,0.16409434852474813,-44.119544099618196,0.22184952281671816,0.006347395270529521
-5.510204081632653,0.15916496355586118,0.21896613597158027,-0.06828465191268529,-2.5306122448979593,0.21134945536206937,-42.50757199273935,0.19536095112535237,0.22962650360531311
-5.510204081632653,0.006321545932869377,0.1832187783125181,-0.03504268557948735,-2.36734693877551,0.17888508493858654,-40.926686818081066,0.24026537481940963,0.009120062968102971
-5.510204081632653,0.05043540360504273,0.1210897749054995,0.019929438035045138,-2.204081632653061,0.2115332566540958,-39.335425306093114,0.2753351741617675,0.07276290666622787
-5.510204081632653,0.010674620278178226,0.16304643995426524,-0.015564388360405872,-2.0408163265306123,0.1990160552247055,-37.75264574993874,0.2672943327928655,0.015400221738700814
-5.510204081632653,0.013907449466596278,0.15619898877764046,-0.009002505317283286,-1.8775510204081634,0.2081739958826665,-36.17520246250367,0.2817319968195032,0.020064208376872283
-5.510204081632653,0.01811454734307527,0.1573438820568918,-0.008897598703360047,-1.7142857142857142,0.21730844828384055,-34.60624734831941,0.2971087751643233,0.026133767619803017
-5.510204081632653,0.02456569418284449,0.15871638584990072,-0.008618168060421158,-1.5510204081632653,0.22846304496967923,-33.04781595580186,0.3143596461607412,0.03544080517358461
-5.510204081632653,0.07589608880419108,0.16003453163833634,-0.00787442502749894,-1.3877551020408163,0.26026841937186573,-31.502786524918328,0.339647103415276,0.10949491094067465
-5.510204081632653,0.03568552742300768,0.16411777121715282,-0.00847856913179609,-1.2244897959183674,0.25372519391461673,-29.971616570617122,0.3446848862563899,0.05148333344468048
-5.510204081632653,0.2008935129160434,0.16830269912862342,-0.008436155465662223,-1.0612244897959184,0.34890618090923997,-28.457865533475907,0.3716036125689414,0.28982807483073847
-5.510204081632653,0.2221938490026425,0.1685557075997656,-0.004187620929247371,-0.8979591836734694,0.3754158347615649,-26.977886532151334,0.4077096121865515,0.32055796407214343
-5.510204081632653,0.12459825900522614,0.17215529159131737,-0.0019878751811901693,-0.7346938775510204,0.33354422460981553,-25.51877217399283,0.4351426764775131,0.17975729037023802
-5.510204081632653,0.2470603167351364,0.18274298930453955,0.0015763761371583962,-0.5714285714285714,0.42000468772550376,-24.113574345571216,0.46291008257841715,0.3564326937542375
-5.510204081632653,0.3060797271661342,0.2051477939156361,0.0018072155700369174,-0.40816326530612246,0.4970543006113156,-22.80732709988232,0.5372083769777849,0.4415797044992291
-5.510204081632653,0.35342985852495024,0.2036394019072739,-0.013955852944795982,-0.24489795918367346,0.5948586578232985,-21.748260815545144,0.6503491371672598,0.5098915041960335
-5.510204081632653,0.3929887668085297,0.08136383980926666,-0.026481749723800733,-0.08163265306122448,0.6570703863262659,-20.9625378525635,0.6752085478694474,0.5669629449997351
-5.510204081632653,0.3981790604608,-0.07741361211559637,-0.031202581759066508,0.08163265306122448,0.6571059046372186,-20.38052632788224,0.6706667439319558,0.5744509559126221
-5.510204081632653,0.3820955379747579,-0.2138167066970857,-0.0369129396346067,0.24489795918367346,0.6227762341868679,-19.93297517032139,0.6453955118699616,0.5512473377819838
-5.510204081632653,0.35152228098706506,-0.3359233902636581,-0.04559220755427111,0.40816326530612246,0.576685778238908,-19.567400834237475,0.6177446263805181,0.5071394515420145
-5.510204081632653,0.3081396366689717,-0.4454493319328754,-0.056455786677808296,0.5714285714285714,0.524233837599043,-19.261111642372192,0.5903624414036585,0.44455152572365186
-5.510204081632653,0.25899584896193084,-0.5368374680869367,-0.06809478678697412,0.7346938775510204,0.4715582116504315,-19.00365669769607,0.5624253034073663,0.3736520269082044
-5.510204081632653,0.21201033523781043,-0.6076986234646634,-0.0792360393331555,0.8979591836734694,0.4243464706975922,-18.787424492537088,0.5342605227651364,0.3058662592647958
-5.510204081632653,0.17166257136893326,-0.6603947402744362,-0.08914992858299305,1.0612244897959184,0.38506161722513754,-18.605376023000048,0.507939895595665,0.24765674042020747
-5.510204081632653,0.13895583514241783,-0.6991295241176477,-0.09760446804464866,1.2244897959183674,0.35353955327189984,-18.45115496079787,0.4843350331764424,0.20047089426254994
-5.510204081632653,0.11310172160165854,-0.7278106358346265,-0.10465464840853031,1.3877551020408163,0.3285324381925387,-18.31939289137384,0.4635267350729768,0.16317129287071674
-5.510204081632653,0.09282265232050713,-0.7493781538708948,-0.11047227514439026,1.5510204081632653,0.30866479724445867,-18.205755492605935,0.4453197191715878,0.1339147801849565
-5.510204081632653,0.07690674823655974,-0.7658908734347547,-0.11525855919580306,1.7142857142857142,0.2927748007769876,-18.10682070986241,0.4294038471165658,0.11095298429178113
-5.510204081632653,0.0643200990284376,-0.7787870812007228,-0.11920015054766746,1.8775510204081634,0.27993525809429143,-18.01991026127408,0.41543955203027755,0.09279428789781452
-5.510204081632653,0.05430469851851272,-0.7890221806672795,-0.1224597519543436,2.0408163265306123,0.26949229400256164,-17.942923387620716,0.4031750413853439,0.0783451192496285
-5.510204081632653,0.046313587846449344,-0.7973037194854733,-0.1252082475474718,2.204081632653061,0.261244041919445,-17.874045560206874,0.3927217740866662,0.06681638351184827
-5.510204081632653,0.03967421331008536,-0.8040774096150013,-0.12740163095809695,2.36734693877551,0.2533545798598259,-17.81245084506943,0.38211021090309927,0.05723779079363078
-5.510204081632653,0.03466474295534083,-0.8099759122989931,-0.12937300250089065,2.5306122448979593,0.24914368274759788,-17.755708261375567,0.3743556426410746,0.05001065275536076
-5.510204081632653,0.029822214006528958,-0.8146374237055973,-0.1310939139647791,2.693877551020408,0.24251830640292682,-17.703362501111876,0.36422422486145806,0.043024360255548455
-5.510204081632653,0.02625704630347503,-0.81841832410488,-0.1322365240605203,2.857142857142857,0.23746004088106482,-17.6594139300272,0.3579325259186927,0.03788091049041542
-5.510204081632653,0.0230596664933731,-0.8219622525101032,-0.13374456225168155,3.020408163265306,0.23479323221486942,-17.613340498578545,0.35043711071303024,0.03326806649454239
-5.510204081632653,0.015172222727844131,-0.8274799767926452,-0.13396786814552153,3.183673469387755,0.19279237027062784,-17.520283918963486,0.31584814796639993,0.021888890488723778
-5.510204081632653,0.01809914989953909,-0.8278741499890355,-0.13582841297934012,3.3469387755102042,0.2302736183766577,-17.533256415458396,0.3364498658663557,0.02611155380437058
-5.510204081632653,0.013930350949063364,-0.8345410552533792,-0.13620862615591783,3.510204081632653,0.21385575588167421,-17.39333803930178,0.282841054851192,0.020097248232056497
-5.510204081632653,0.013951241303280959,-0.8320128104058551,-0.1363400869012438,3.673469387755102,0.20540056005534632,-17.471072387471494,0.3099818340119049,0.020127386642488698
-5.510204081632653,0.012851048521260067,-0.8340185072968421,-0.1375756320466305,3.836734693877551,0.2195817781897093,-17.43606099789335,0.3142205881602285,0.01854014397184489
-5.510204081632653,0.01154639182117978,-0.8356987129265604,-0.13809604106010423,4.0,0.21642134491781054,-17.408916497657625,0.3085547352144196,0.01665792222057716
-5.26530612244898,0.0003440294364818186,0.24116262426849927,-0.09646192948802726,-4.0,0.09485945261623752,-56.27540227051444,0.15341021959677298,0.0004963295619320185
-5.26530612244898,0.003754421453116219,0.14711415271767112,-0.003944507183406657,-3.836734693877551,0.16581233759289576,-54.6636661356173,0.19465014483390009,0.005416485211818145
-5.26530612244898,0.0006278327601525469,0.031188150890962812,0.10912838397391122,-3.673469387755102,0.07761620905830473,-53.0398368025298,0.1475723698196801,0.0009057712095792425
-5.26530612244898,0.0007247237148235719,0.23911862530598077,-0.09306736724072696,-3.510204081632653,0.1029062003807822,-51.42882100095902,0.1678117056306461,0.0010455553093904335
-5.26530612244898,0.0011108796913250618,0.22595440525798477,-0.07977836530184423,-3.3469387755102042,0.12172062273503059,-49.8179507015151,0.1809932173139734,0.0016026606216992256
-5.26530612244898,0.03298871659357627,0.07958553232402324,0.06092936055570736,-3.183673469387755,0.15284654500448278,-48.20817864254103,0.19093524073677925,0.04759265783484379
-5.26530612244898,0.002616007333479997,0.1028964860120402,0.038367221362467493,-3.020408163265306,0.16387377262908842,-46.602702993187265,0.21244124640910947,0.003774100806940517
-5.26530612244898,0.002761311234771524,0.07820054390230667,0.06124529960511865,-2.857142857142857,0.14853218013871078,-44.99435587439321,0.21018758808538704,0.003983730024755605
-5.26530612244898,0.012871422012006972,0.10704712891382162,0.03384714007394764,-2.693877551020408,0.17474801126879544,-43.394294164078374,0.2247162525049833,0.018569536705911993
-5.26530612244898,0.00998911359746213,0.07993232952299911,0.058227212337367364,-2.5306122448979593,0.15900956992025841,-41.791029903380064,0.22612673348083054,0.014411244649934485
-5.26530612244898,0.006601753457847526,0.14761574800668553,-0.00324518263944438,-2.36734693877551,0.19041107562153886,-40.202299534482115,0.249095158726076,0.0095243169748076
-5.26530612244898,0.029510016652647852,0.13560072134008258,0.007634629817825845,-2.204081632653061,0.20447686511533356,-38.612274767136796,0.2730020871494851,0.04257395468132552
-5.26530612244898,0.010361106524999109,0.14235395784705612,0.001974196468654666,-2.0408163265306123,0.20254676300131605,-37.028193590578496,0.2719495244918699,0.01494791700173792
-5.26530612244898,0.022306299114003947,0.1538821716998788,-0.007011868596526014,-1.8775510204081634,0.21310214671775132,-35.451781010291825,0.2907163009121728,0.032181187112358955
-5.26530612244898,0.025418792064722195,0.15518801199569626,-0.007130610319325536,-1.7142857142857142,0.22212300922999587,-33.88376004162366,0.30590485346791263,0.03667156525716253
-5.26530612244898,0.020999233837950326,0.15878392661400756,-0.008684361830461385,-1.5510204081632653,0.22938207015605983,-32.32623186550474,0.3171972066145779,0.030295490520477752
-5.26530612244898,0.025627701420483318,0.16106800560684179,-0.008562842240151346,-1.3877551020408163,0.24155341036575845,-30.78193564286711,0.3342483414282577,0.03697295774871412
-5.26530612244898,0.040275686436898495,0.1631745109996059,-0.007727259027340603,-1.2244897959183674,0.2587893243644646,-29.25395858099732,0.3596304309579358,0.05810553309091082
-5.26530612244898,0.05678874742216933,0.16616999817884553,-0.006480508976354661,-1.0612244897959184,0.27834857376228933,-27.745620013177156,0.3836978646387796,0.0819288442842594
-5.26530612244898,0.12233684355277608,0.16848146881357434,-0.004164831362689522,-0.8979591836734694,0.3218855057267048,-26.263015711349464,0.4116224952161734,0.1764947575115996
-5.26530612244898,0.2212634531560458,0.17383943655291162,-0.0010783590955685213,-0.7346938775510204,0.3915493682093708,-24.81432777076826,0.4386691531868898,0.31921568659819455
