U,V,magnetization,charge_density,doublons
1.7468354430379747,1.1645569620253164,"0.0, 0.0, -8.326672684688674e-17, 0.0, 8.326672684688674e-17, -1.1102230246251565e-16","1.3654053056335613, 0.6774834826634897, 0.9571112117029497, 0.957111211702948, 0.6774834826634906, 1.3654053056335604","0.44860188484356767, 0.1048283731337957, 0.21807143652500346, 0.21807143652500255, 0.1048283731337959, 0.44860188484356694"
1.8227848101265822,1.2151898734177216,"-5.551115123125783e-17, 1.1102230246251565e-16, 8.326672684688674e-17, -5.551115123125783e-17, -5.551115123125783e-17, 5.551115123125783e-17","1.3752132574313793, 0.6673737047607555, 0.9574130378078654, 0.9574130378078645, 0.6673737047607553, 1.3752132574313767","0.45533997611925825, 0.10129763283374942, 0.21801746476699346, 0.218017464766993, 0.10129763283374942, 0.45533997611925675"
1.8987341772151898,1.2658227848101267,"0.0, 2.7755575615628914e-17, -1.3877787807814457e-16, 1.3877787807814457e-16, -5.551115123125783e-17, 5.551115123125783e-17","1.384705542081781, 0.6575319521186693, 0.9577625057995509, 0.95776250579955, 0.6575319521186698, 1.3847055420817802","0.4619358813119313, 0.09792410635974065, 0.21800189806821305, 0.21800189806821263, 0.0979241063597407, 0.4619358813119307"
1.9746835443037976,1.3164556962025316,"-1.1102230246251565e-16, 8.326672684688674e-17, -2.7755575615628914e-17, 2.7755575615628914e-17, 1.1102230246251565e-16, -1.1102230246251565e-16","1.3938952770309323, 0.6479516342410727, 0.9581530887279968, 0.9581530887279948, 0.6479516342410737, 1.3938952770309305","0.4683910681018781, 0.09470052806843139, 0.21802101426610257, 0.2180210142661015, 0.0947005280684316, 0.46839106810187675"
2.050632911392405,1.3670886075949367,"-5.551115123125783e-17, 5.551115123125783e-17, 0.0, -8.326672684688674e-17, -8.326672684688674e-17, 1.1102230246251565e-16","1.4027947606201447, 0.6386262812472513, 0.9585789581326065, 0.9585789581326063, 0.6386262812472532, 1.4027947606201447","0.4747070524508353, 0.09161992792041142, 0.21807143106025817, 0.21807143106025814, 0.09161992792041175, 0.47470705245083405"
2.1265822784810124,1.4177215189873418,"-5.551115123125783e-17, 0.0, -1.3877787807814457e-16, 2.7755575615628914e-17, -2.7755575615628914e-17, 5.551115123125783e-17","1.4114155493159455, 0.6295495396173473, 0.9590349110667082, 0.9590349110667096, 0.6295495396173476, 1.4114155493159455","0.48088540642458044, 0.08867562510370726, 0.21815007002366887, 0.21815007002366965, 0.08867562510370723, 0.4808854064245801"
2.2025316455696204,1.4683544303797469,"0.0, 5.551115123125783e-17, 2.7755575615628914e-17, -5.551115123125783e-17, -8.326672684688674e-17, 5.551115123125783e-17","1.4197685267123952, 0.6207151683305304, 0.9595163049570745, 0.9595163049570742, 0.6207151683305312, 1.4197685267123954","0.4869277635721666, 0.08586122102925672, 0.21825412508713862, 0.21825412508713857, 0.08586122102925689, 0.48692776357216644"
2.278481012658228,1.518987341772152,"1.1102230246251565e-16, -5.551115123125783e-17, 2.7755575615628914e-17, -2.7755575615628914e-17, -2.7755575615628914e-17, 5.551115123125783e-17","1.4278639650557496, 0.6121170355207949, 0.9600189994234567, 0.9600189994234558, 0.6121170355207957, 1.427863965055748","0.49283582214038496, 0.08317059185306405, 0.2183810348917984, 0.21838103489179803, 0.08317059185306418, 0.4928358221403839"
2.3544303797468356,1.5696202531645569,"-5.551115123125783e-17, 0.0, -4.718447854656915e-16, 4.440892098500626e-16, 5.551115123125783e-17, 0.0","1.4357115800066196, 0.6037491157092603, 0.9605393042841204, 0.9605393042841184, 0.603749115709262, 1.4357115800066174","0.498611346398036, 0.0805978806486429, 0.21852845848768584, 0.21852845848768485, 0.08059788064864325, 0.4986113463980341"
2.430379746835443,1.620253164556962,"1.1102230246251565e-16, -1.1102230246251565e-16, 8.326672684688674e-17, -1.942890293094024e-16, -1.3877787807814457e-16, 1.1102230246251565e-16","1.443320579314084, 0.5956054876234823, 0.9610739330624358, 0.9610739330624332, 0.5956054876234831, 1.4433205793140813","0.5042561663349941, 0.07813748932929149, 0.21869425392821862, 0.21869425392821742, 0.07813748932929174, 0.5042561663349924"
2.5063291139240507,1.6708860759493671,"5.551115123125783e-17, -2.7755575615628914e-17, 2.7755575615628914e-17, 0.0, 4.718447854656915e-16, -4.996003610813204e-16","1.4506997060319566, 0.5876803325798168, 0.961619961388227, 0.9616199613882284, 0.5876803325798174, 1.450699706031958","0.5097721759874162, 0.07578407040106096, 0.21887645937251468, 0.21887645937251535, 0.075784070401061, 0.5097721759874162"
2.5822784810126582,1.7215189873417722,"1.1102230246251565e-16, -1.6653345369377348e-16, -5.551115123125783e-17, -8.326672684688674e-17, -1.1102230246251565e-16, 1.6653345369377348e-16","1.4578572768612668, 0.5799679333816248, 0.962174789757109, 0.962174789757108, 0.5799679333816249, 1.4578572768612643","0.5151613306238594, 0.07353251861277665, 0.21907327636124257, 0.21907327636124213, 0.07353251861277678, 0.5151613306238579"
2.6582278481012658,1.7721518987341771,"1.1102230246251565e-16, -5.551115123125783e-17, 0.0, -5.551115123125783e-17, -3.0531133177191805e-16, 2.7755575615628914e-16","1.464801216156326, 0.5724626736714101, 0.9627361101722653, 0.9627361101722647, 0.5724626736714113, 1.4648012161563244","0.5204256430086297, 0.07137796255811335, 0.2192830549780713, 0.2192830549780709, 0.07137796255811353, 0.5204256430086283"
2.7341772151898733,1.8227848101265822,"0.0, -2.7755575615628914e-17, -3.0531133177191805e-16, 2.220446049250313e-16, -2.7755575615628914e-17, 5.551115123125783e-17","1.4715390860855972, 0.5651590376670343, 0.96330187624737, 0.9633018762473684, 0.5651590376670357, 1.4715390860855946","0.5255671789391431, 0.06931575627577062, 0.2195042806488939, 0.21950428064889302, 0.06931575627577079, 0.5255671789391411"
2.810126582278481,1.8734177215189873,"2.220446049250313e-16, -3.0531133177191805e-16, -5.551115123125783e-17, 8.326672684688674e-17, -1.6653345369377348e-16, 1.1102230246251565e-16","1.4780781133936476, 0.5580516102092601, 0.9638702763970933, 0.9638702763970917, 0.5580516102092614, 1.4780781133936463","0.5305880522341251, 0.06734147088665896, 0.2197355623655406, 0.21973556236553987, 0.06734147088665922, 0.5305880522341239"
2.8860759493670884,1.9240506329113924,"-2.7755575615628914e-16, 2.220446049250313e-16, -3.0531133177191805e-16, 4.163336342344337e-16, -1.1102230246251565e-16, 1.1102230246251565e-16","1.4844252131675062, 0.5511350770486492, 0.9644397097838451, 0.9644397097838457, 0.5511350770486502, 1.4844252131675058","0.5354904193297095, 0.06545088630120917, 0.21997562215050845, 0.2199756221505086, 0.06545088630120935, 0.5354904193297088"
2.962025316455696,1.9746835443037976,"1.6653345369377348e-16, -8.326672684688674e-17, 1.1102230246251565e-16, -5.551115123125783e-17, 3.885780586188048e-16, -3.3306690738754696e-16","1.4905870099699388, 0.5444042253033581, 0.9650087647267016, 0.9650087647267044, 0.544404225303357, 1.490587009969938","0.5402764736211869, 0.06363998302515693, 0.22022328560487311, 0.22022328560487445, 0.0636399830251568, 0.5402764736211869"
3.037974683544304,2.0253164556962027,"5.551115123125783e-17, -8.326672684688674e-17, -2.7755575615628914e-17, 2.7755575615628914e-17, 5.551115123125783e-17, -1.1102230246251565e-16","1.4965698566640495, 0.5378539440246066, 0.9655761993113452, 0.965576199311345, 0.5378539440246075, 1.4965698566640486","0.5449484396698202, 0.06190493408813019, 0.22047747340361615, 0.2204774734036162, 0.061904934088130394, 0.5449484396698195"
3.1139240506329116,2.0759493670886076,"0.0, -5.551115123125783e-17, -1.3877787807814457e-16, 2.498001805406602e-16, 1.6653345369377348e-16, -2.7755575615628914e-16","1.5023798512180666, 0.5314792248130331, 0.9661409239689016, 0.966140923968899, 0.5314792248130347, 1.5023798512180644","0.5495085673767887, 0.06024209711593794, 0.22073719362153937, 0.22073719362153804, 0.060242097115938205, 0.5495085673767868"
3.189873417721519,2.1265822784810124,"1.1102230246251565e-16, -1.1102230246251565e-16, -8.326672684688674e-17, 2.7755575615628914e-17, -3.608224830031759e-16, 3.885780586188048e-16","1.508022851746579, 0.5252751624360956, 0.9667019858173274, 0.9667019858173254, 0.525275162436097, 1.5080228517465768","0.553959126210323, 0.058648006564432906, 0.2210015347892327, 0.22100153478923187, 0.05864800656443308, 0.5539591262103211"
3.2658227848101267,2.1772151898734178,"1.1102230246251565e-16, -5.551115123125783e-17, 8.326672684688674e-17, -1.1102230246251565e-16, -2.7755575615628914e-17, 0.0","1.513504490014477, 0.5192369554039373, 0.967258554581585, 0.9672585545815862, 0.5192369554039367, 1.5135044900144752","0.558302399557313, 0.05711936613015985, 0.22126965959246303, 0.22126965959246372, 0.05711936613015966, 0.5583023995573123"
3.3417721518987342,2.2278481012658227,"1.1102230246251565e-16, -1.1102230246251565e-16, 2.7755575615628914e-17, 0.0, -2.7755575615628914e-17, 0.0","1.5188301836027713, 0.5133599064681805, 0.9678099099290478, 0.9678099099290479, 0.5133599064681802, 1.5188301836027704","0.5625406792573862, 0.05565304135057614, 0.22154079914032632, 0.2215407991403264, 0.055653041350576034, 0.5625406792573858"
3.4177215189873418,2.278481012658228,"0.0, -2.7755575615628914e-17, 1.6653345369377348e-16, -2.7755575615628914e-17, 1.1102230246251565e-16, -5.551115123125783e-17","1.5240051469108007, 0.5076394230149561, 0.9683554300742454, 0.9683554300742434, 0.5076394230149587, 1.5240051469107994","0.5666762603654281, 0.05424605240444712, 0.22181424773770636, 0.22181424773770544, 0.05424605240444762, 0.5666762603654265"
3.4936708860759493,2.329113924050633,"1.6653345369377348e-16, -8.326672684688674e-17, 8.326672684688674e-17, -1.1102230246251565e-16, -8.326672684688674e-17, 5.551115123125783e-17","1.529034401147344, 0.5020710173297569, 0.9688945815229004, 0.9688945815228978, 0.5020710173297596, 1.5290344011473422","0.5707114361779572, 0.052895567120994386, 0.22208935810634167, 0.22208935810634034, 0.05289556712099491, 0.5707114361779555"
3.569620253164557,2.3797468354430378,"0.0, 2.7755575615628914e-17, 3.608224830031759e-16, -1.942890293094024e-16, 2.7755575615628914e-17, -5.551115123125783e-17","1.5339227834433689, 0.49665030671753707, 0.9694269098390957, 0.9694269098390926, 0.4966503067175398, 1.5339227834433644","0.5746484935493968, 0.05159889420453938, 0.22236553700626646, 0.22236553700626496, 0.05159889420453989, 0.5746484935493936"
3.6455696202531644,2.430379746835443,"0.0, 6.938893903907228e-17, 1.3877787807814457e-16, -1.1102230246251565e-16, 4.163336342344337e-17, 0.0","1.538674955201603, 0.4913730134666362, 0.9699520313317636, 0.9699520313317604, 0.4913730134666383, 1.5386749552016008","0.5784897085161945, 0.0503534766796773, 0.22264224121575968, 0.22264224121575824, 0.05035347667967774, 0.5784897085161925"
3.721518987341772,2.481012658227848,"1.1102230246251565e-16, -6.938893903907228e-17, 3.885780586188048e-16, -3.3306690738754696e-16, 2.7755575615628914e-17, -1.1102230246251565e-16","1.5432954097825957, 0.48623496464967253, 0.9704696255677352, 0.9704696255677321, 0.48623496464967475, 1.543295409782594","0.5822373422397931, 0.04915688556045825, 0.22291897383340428, 0.22291897383340267, 0.049156885560458614, 0.5822373422397912"
3.7974683544303796,2.5316455696202533,"5.551115123125783e-17, 0.0, -1.3877787807814457e-16, 5.551115123125783e-17, 4.163336342344337e-17, -5.551115123125783e-17","1.5477884796131849, 0.48123209175852333, 0.970979428628292, 0.9709794286282907, 0.4812320917585252, 1.547788479613183","0.5858936372735006, 0.048006813745629665, 0.22319528087052598, 0.22319528087052518, 0.04800681374563003, 0.5858936372734991"
3.8734177215189876,2.5822784810126582,"0.0, -2.7755575615628914e-17, 8.326672684688674e-17, -1.1102230246251565e-16, 1.6653345369377348e-16, -1.6653345369377348e-16","1.5521583427913084, 0.4763604301738406, 0.9714812270348514, 0.9714812270348513, 0.4763604301738416, 1.5521583427913082","0.589460814153389, 0.046901070140695125, 0.22347074810623946, 0.2234707481062392, 0.04690107014069535, 0.5894608141533886"
3.949367088607595,2.632911392405063,"-5.551115123125783e-17, 0.0, -2.220446049250313e-16, 1.942890293094024e-16, -1.3877787807814457e-17, 0.0","1.5564090292505348, 0.47161611847236273, 0.9719748522771045, 0.9719748522771012, 0.4716161184723642, 1.5564090292505302","0.5929410683092138, 0.04583757400637149, 0.22374499818074017, 0.2237449981807388, 0.04583757400637181, 0.5929410683092109"
4.025316455696203,2.6835443037974684,"1.1102230246251565e-16, -9.71445146547012e-17, -2.498001805406602e-16, 2.220446049250313e-16, -1.249000902703301e-16, 1.6653345369377348e-16","1.5605444265385486, 0.46699539757759634, 0.9724601758838551, 0.9724601758838549, 0.4669953975775969, 1.5605444265385477","0.5963365672880242, 0.04481434953198246, 0.2240176879054097, 0.22401768790540974, 0.04481434953198261, 0.5963365672880235"
4.10126582278481,2.7341772151898733,"1.1102230246251565e-16, -1.3877787807814457e-16, 1.6653345369377348e-16, -1.1102230246251565e-16, 1.5265566588595902e-16, -2.220446049250313e-16","1.5645682852558955, 0.4624946097612038, 0.9729371049829016, 0.9729371049829004, 0.4624946097612055, 1.5645682852558944","0.5996494482805024, 0.043829520631384636, 0.2242885057707852, 0.22428850577078446, 0.04382952063138498, 0.5996494482805013"
4.177215189873418,2.7848101265822787,"5.551115123125783e-17, -2.7755575615628914e-17, -2.498001805406602e-16, 1.3877787807814457e-16, 8.326672684688674e-17, -5.551115123125783e-17","1.5684842241943677, 0.4581101975039059, 0.9734055783017268, 0.9734055783017266, 0.4581101975039071, 1.5684842241943677","0.6028818159379611, 0.04288130595821062, 0.2245571696355707, 0.2245571696355704, 0.04288130595821086, 0.6028818159379608"
4.253164556962025,2.8354430379746836,"5.551115123125783e-17, -5.551115123125783e-17, -2.498001805406602e-16, 3.0531133177191805e-16, 1.3877787807814457e-16, -1.6653345369377348e-16","1.5722957352085727, 0.4538387022256769, 0.9738655625657522, 0.9738655625657493, 0.4538387022256791, 1.572295735208571","0.6060357404664498, 0.0419680141364917, 0.22482342458176402, 0.22482342458176247, 0.0419680141364921, 0.6060357404664479"
4.329113924050633,2.8860759493670884,"-1.6653345369377348e-16, 1.5265566588595902e-16, -2.7755575615628914e-17, 5.551115123125783e-17, 0.0, 0.0","1.5760061878490808, 0.4496767628957694, 0.9743170492551507, 0.9743170492551494, 0.44967676289577063, 1.5760061878490788","0.6091132559832728, 0.04108803920211775, 0.22508704092248322, 0.2250870409224825, 0.041088039202117954, 0.6091132559832713"
4.405063291139241,2.9367088607594938,"-5.551115123125783e-17, 8.326672684688674e-17, -4.440892098500626e-16, 3.885780586188048e-16, -1.1102230246251565e-16, 1.1102230246251565e-16","1.5796188337812724, 0.44562111453349545, 0.9747600516852336, 0.9747600516852304, 0.4456211145334964, 1.57961883378127","0.6121163591205514, 0.04023985625006738, 0.22534781235054005, 0.22534781235053872, 0.040239856250067575, 0.6121163591205498"
4.481012658227848,2.9873417721518987,"1.1102230246251565e-16, -5.551115123125783e-17, 4.163336342344337e-16, -3.885780586188048e-16, 2.0816681711721685e-16, -2.220446049250313e-16","1.583136811010261, 0.4416685866109372, 0.9751946023788023, 0.9751946023788006, 0.44166858661093833, 1.5831368110102595","0.6150470078600286, 0.039422017281922024, 0.22560555421690523, 0.22560555421690442, 0.03942201728192224, 0.6150470078600274"
4.556962025316456,3.037974683544304,"1.6653345369377348e-16, -1.6653345369377348e-16, 1.6653345369377348e-16, -8.326672684688674e-17, 1.3877787807814457e-17, 0.0","1.586563147929163, 0.4378161013687215, 0.9756207507021167, 0.9756207507021164, 0.4378161013687216, 1.5865631479291626","0.6179071205832147, 0.03863314724782288, 0.22586010192933137, 0.22586010192933134, 0.03863314724782292, 0.6179071205832145"
4.632911392405063,3.088607594936709,"-5.551115123125783e-17, 8.326672684688674e-17, 0.0, 2.7755575615628914e-17, 9.71445146547012e-17, -1.1102230246251565e-16","1.58990076720533, 0.4340606720558545, 0.9760385607388159, 0.9760385607388149, 0.4340606720558543, 1.589900767205328","0.620698575321057, 0.037871940276764646, 0.22611130946224417, 0.2261113094622439, 0.037871940276764667, 0.6206985753210561"
4.708860759493671,3.1392405063291138,"-5.551115123125783e-17, 8.326672684688674e-17, 2.220446049250313e-16, -2.7755575615628914e-16, 1.3877787807814457e-17, -5.551115123125783e-17","1.5931524895169265, 0.4303994011043298, 0.9764481093787448, 0.9764481093787456, 0.43039940110433095, 1.593152489516927","0.6234232091875793, 0.03713715608891627, 0.22635904796983472, 0.2263590479698349, 0.03713715608891658, 0.6234232091875791"
4.784810126582278,3.189873417721519,"0.0, 0.0, -5.273559366969494e-16, 5.273559366969494e-16, -1.3877787807814457e-17, 5.551115123125783e-17","1.5963210371898495, 0.426829478209419, 0.9768494846005997, 0.9768494846008517, 0.42682947820976846, 1.5963210371895138","0.6260828179982897, 0.036427616567937804, 0.2266032044871553, 0.22660320448684235, 0.03642761656780565, 0.6260828179985309"
4.860759493670886,3.240506329113924,"0.0, -1.3877787807814457e-17, 5.551115123125783e-17, -2.7755575615628914e-17, -9.71445146547012e-17, 5.551115123125783e-17","1.599409037502006, 0.42334817856680385, 0.9772427839310748, 0.9772427839312923, 0.42334817856710494, 1.59940903750172","0.6286791559613045, 0.03574220258226138, 0.22684368076023576, 0.2268436807599658, 0.03574220258214388, 0.6286791559615119"
4.936708860759493,3.2911392405063293,"2.220446049250313e-16, -6.938893903907228e-17, 6.38378239159465e-16, -6.938893903907228e-16, -1.249000902703301e-16, 5.551115123125783e-17","1.6024190262805091, 0.41995286065957227, 0.9776281130598181, 0.9776281130600075, 0.41995286065983095, 1.6024190262802627","0.6312139356756357, 0.03507985080465768, 0.2270803920772603, 0.22708039207702768, 0.03507985080455302, 0.6312139356758133"
5.012658227848101,3.3417721518987342,"1.1102230246251565e-16, -1.249000902703301e-16, 1.6653345369377348e-16, -1.1102230246251565e-16, -2.7755575615628914e-17, 0.0","1.6053534509560339, 0.41664096444391086, 0.978005584599969, 0.9780055846001311, 0.4166409644441347, 1.6053534509558198","0.6336888280851849, 0.034439550856549386, 0.22731326626068207, 0.22731326626048004, 0.034439550856456336, 0.633688828085336"
5.0886075949367084,3.392405063291139,"-5.551115123125783e-17, 2.7755575615628914e-17, 5.551115123125783e-17, 2.7755575615628914e-17, 0.0, 0.0","1.6082146737263798, 0.4134100092970214, 0.9783753169765246, 0.978375316976662, 0.4134100092972172, 1.608214673726195","0.6361054626347897, 0.03382034251477603, 0.22754224268820747, 0.22754224268803078, 0.033820342514693465, 0.6361054626349183"
