U,V,magnetization,charge_density,doublons
-5.26530612244898,-3.673469387755102,"3.989127070128107e-7, -7.881740053949926e-7, -7.089587421571508e-7, -2.7061123576421764e-6, 3.733542463112312e-6, 7.078993497342841e-8","0.026829675107555843, 1.9751849431179562, 1.9996404787554696, 1.972733710908679, 0.025447063638161772, 0.00016412847218045732","0.0011551122745997152, 0.9754101889379834, 0.9996413312277393, 0.9738805363726023, 0.0002424037075714058, 6.046946993297592e-8"
-5.26530612244898,-3.510204081632653,"-3.418808259512962e-6, 4.0163769572942876e-6, 1.4255483866687513e-6, -1.980561642156431e-5, 1.7719618195149826e-5, 6.288114210427511e-8","0.031547806215734414, 1.974245238955969, 1.9995593810856205, 1.9679500255628013, 0.026516623810414065, 0.00018092436946630792","0.0030752566307541656, 0.9745078835687625, 0.9995606884720046, 0.9709663742920606, 0.00028311588409256035, 7.675986214743098e-8"
-5.26530612244898,-3.3469387755102042,"1.11276031687646e-8, 3.0433407460783712e-9, 2.24555820604877e-8, 2.2487702661111442e-7, -2.530642371819519e-7, -8.439315394721792e-9","0.027062493881259968, 1.9731275114278963, 1.9995931648939513, 1.9723967600038135, 0.02762153630662281, 0.000198533486453662","0.0003017108204496818, 0.9734262340744202, 0.9995934205680013, 0.9727133779212763, 0.0003207741206860574, 7.695636609380473e-8"
-5.26530612244898,-3.183673469387755,"5.6736445526103796e-8, -2.3119398673276947e-8, 3.511969010050464e-8, -2.3633449475202184e-8, -5.023616346522264e-8, 5.1328759514298575e-9","0.028200862854959433, 1.972001372855206, 1.9995500401440909, 1.9712018650553182, 0.02882606925041615, 0.00021978984001030222","0.00034586239279417246, 0.972346807206177, 0.9995503934859806, 0.971566434061072, 0.00037286512831285763, 1.038195696117283e-7"
-5.26530612244898,-3.020408163265306,"6.059829514839729e-7, -6.273530648859271e-7, 1.7053465684035984e-7, 2.639740272369906e-6, -2.7892653634981057e-6, 3.6054756821443396e-10","0.02990213967217787, 1.970815480166519, 1.9994918585729713, 1.9694486330876426, 0.03009761570754014, 0.00024427279314910143","0.0006419165589952996, 0.971208002008463, 0.9994925517515774, 0.9701074808774658, 0.0004292093888464088, 1.4110938827227144e-7"
-5.26530612244898,-2.857142857142857,"-5.536272505391945e-7, 7.34561255599786e-7, -7.79913000015231e-7, -1.223660926974457e-6, 1.7492798368694967e-6, 7.336008495864696e-8","0.03109980628311846, 1.9694770129324213, 1.9994382327388198, 1.968172157756213, 0.031540433845331894, 0.0002723564440980452","0.0006442339898519612, 0.9699540643279536, 0.9994387292838947, 0.9688416241130772, 0.0005197458862225077, 1.974483145938181e-7"
-5.26530612244898,-2.693877551020408,"1.2457481947392157e-7, -1.738100800507958e-7, 1.0481296247588645e-7, 1.1213654976804932e-7, -1.6791237197888442e-7, 1.981202615429934e-10","0.03221233713837629, 1.9680854452530605, 1.9993771518819878, 1.9669674395607806, 0.03305301344352009, 0.000304612722278609","0.0005560914149865541, 0.9686269741622615, 0.999378036417315, 0.9675594108198362, 0.00059429980424102, 2.7105841964500016e-7"
-5.26530612244898,-2.5306122448979593,"-1.1166675815878907e-6, 1.1699738435289042e-6, 1.4204676690443563e-7, 1.516895764552828e-7, -3.3304407833292804e-7, -1.399852702591714e-8","0.03334356861250644, 1.9420414516920066, 1.998894921761012, 1.9657680082868558, 0.05918652200693585, 0.0007655276406821503","0.0006390815393940912, 0.9549324889539288, 0.9989007382475836, 0.9664491003343302, 0.012949430238059683, 8.540904889853996e-6"
-5.26530612244898,-2.36734693877551,"-3.9697086402779025e-8, 6.32804320610525e-8, -2.3556957418069402e-7, 7.650098340361566e-7, -5.589234159039669e-7, 5.8998104169970386e-9","0.035575389118866346, 1.9648312746870453, 1.9992057653774542, 1.9633801896250358, 0.03661903472860066, 0.000388346462994777","0.0008118690323251407, 0.9656033758089277, 0.9992078570145322, 0.9642529390552858, 0.0008627574211236911, 5.760349462607806e-7"
-5.26530612244898,-2.204081632653061,"3.575429767064403e-7, -4.018638868896751e-7, 1.890835734097429e-7, 2.2015593942326106e-7, -3.5903679598651983e-7, -5.881806651187585e-9","0.037415687963532826, 1.9629548725097918, 1.9991039805961601, 1.9613994860240753, 0.03868388528878444, 0.0004420876176575736","0.000932236453463495, 0.9638848769036134, 0.9991055936093209, 0.9624107455076567, 0.0010408392814846353, 8.332792687310687e-7"
-5.26530612244898,-2.0408163265306123,"3.6356656563790724e-8, -4.718791746238793e-9, 2.5273038972706274e-7, 2.1416621065473151e-7, -4.6729168435427626e-7, -3.1242780931020056e-8","0.03956624031062442, 1.9606294196395493, 1.9989606798317074, 1.959019852711954, 0.04131023553904611, 0.0005135719671139685","0.0011417511323029703, 0.9618732717368107, 0.9989650782446593, 0.9602755571463835, 0.0014037580911885176, 1.4469936819759267e-6"
-5.26530612244898,-1.8775510204081634,"1.0622410712476243e-6, -1.4526088203958842e-6, 5.077385744067797e-7, 2.386615591820629e-7, -3.2983225464744415e-7, -2.6200129711416833e-8","0.042028236812293646, 1.9580980675352562, 1.9987866562232937, 1.9563132313557043, 0.04417534484834668, 0.0005984632251051772","0.0014233153002679395, 0.9596786517311066, 0.998794420547578, 0.9578909850106643, 0.0018010897379936333, 2.341785562764241e-6"
-5.26530612244898,-1.7142857142857142,"-4.791714801818947e-6, 5.377831187314275e-6, -8.808844186303233e-7, -3.6249920504216604e-7, 6.105252732830496e-7, 4.67419648197086e-8","0.044882864135253754, 1.955269914930804, 1.998575590995088, 1.9531116747111095, 0.04745557653027173, 0.0007043786974705417","0.001804160806149645, 0.9572421820845752, 0.9985882134638716, 0.955137141616803, 0.0022855527918835238, 3.820791296166024e-6"
-5.26530612244898,-1.5510204081632653,"3.2425150572369665e-7, -3.975220665974888e-7, -3.030652938607048e-7, -2.0598304456553862e-7, 4.674612773224174e-7, 1.1485762184773075e-7","0.048275471973923165, 1.9513863622480179, 1.998277076727607, 1.9492581964418583, 0.05194783093814457, 0.0008550616704494117","0.0023407999978860877, 0.9541570063631152, 0.998299083736412, 0.9519270941579527, 0.0032387246764819513, 7.15624034124273e-6"
-5.26530612244898,-1.3877551020408163,"-6.869344055214499e-7, 2.920639796677449e-7, 1.2335468028146224e-6, -1.9602293309106678e-6, 9.759673149905418e-7, 1.4558563882487597e-7","0.052384691376062935, 1.9464432788540065, 1.997851199541768, 1.9444279120807582, 0.0578249504521883, 0.0010679676952156647","0.003104155862026092, 0.9504115911291751, 0.9978959068626947, 0.9480358478709813, 0.0046851619822996056, 1.4026397768324357e-5"
-5.26530612244898,-1.2244897959183674,"-2.593359228995895e-6, 3.97547546510113e-6, -1.2790899919234988e-6, 1.0610183967529885e-6, -1.2498976331674905e-6, 8.585299221341254e-8","0.057654002963684725, 1.939294385093055, 1.9971929186654722, 1.9379613491385168, 0.06649102970816029, 0.0014063144311117172","0.004260590379593622, 0.9453464599923397, 0.9972935812111324, 0.9430642953181098, 0.007254696737142363, 3.0525554555452886e-5"
-5.26530612244898,-1.0612244897959184,"9.477077669489686e-6, -9.987421348556236e-6, 2.966846699425929e-7, 4.86653044856622e-6, -4.419750167208164e-6, -2.3312127208935818e-7","0.06485136508946901, 1.9283089241697295, 1.9960195628665731, 1.9287609709248446, 0.08007032498094835, 0.001988851968437666","0.00615410607103796, 0.9380780925331285, 0.996253893052818, 0.9363846591768614, 0.011917392202805003, 7.35234784324499e-5"
-5.26530612244898,-0.8979591836734694,"-2.2918807756483472e-7, 5.962823073635271e-7, -8.389320763080299e-7, 5.856907643153608e-6, -6.088670132797791e-6, 7.036003361084175e-7","0.04853677316751821, 1.2462881752357973, 1.9697367578827696, 1.9483910537266347, 0.7578922583389722, 0.029154981648308285","0.005931897384867157, 0.5945746282614992, 0.9730410296115373, 0.9547806163031022, 0.3496662911274675, 0.003503819774945269"
-5.26530612244898,-0.7346938775510204,"1.2759678918936035e-6, 1.5664287975336588e-6, -2.5393080410607283e-6, -1.8876672350232049e-6, 1.6116697529877655e-6, -2.7091166438647507e-8","0.03840233770851921, 0.793421944096413, 1.917583947922412, 1.9437631496801928, 1.2458059745694716, 0.06102264602298827","0.006262286618799644, 0.3626633864106255, 0.9345083372936505, 0.9554503708759612, 0.5897392357949505, 0.01013205508857593"
-5.26530612244898,-0.5714285714285714,"1.4008194819586928e-5, 5.521330229735222e-5, -1.5745222935459324e-6, -1.7291206124370184e-5, -3.9591030028623964e-5, -1.0764738670206511e-5","0.10845283970568192, 1.542589553890227, 1.9291230503711367, 1.836620974058019, 0.5467953179842071, 0.03641826399072633","0.025244995315801173, 0.7335507514423398, 0.9487902788287359, 0.8818191660744246, 0.2322551235806691, 0.007913232671062488"
-5.26530612244898,-0.40816326530612246,"4.691710720775011e-6, -2.3477221211543053e-6, 1.5468749242075752e-6, -2.7579027566115855e-6, -7.816388811199282e-7, -3.5132188610370596e-7","0.15191186784167593, 1.168754327281849, 1.6895056755330629, 1.6852689288054616, 1.1548253774206962, 0.14973382311725308","0.048472093443422334, 0.5322575397519492, 0.8019703586804023, 0.7994752926810383, 0.5251218651748241, 0.04770744859549881"
-5.26530612244898,-0.24489795918367346,"2.250157810079756e-9, -9.429441721886533e-8, 5.974116201734603e-8, 7.995452688813742e-9, 1.8137475521484703e-8, 6.170169083996591e-9","0.418853742586301, 1.3369747019721587, 1.2443067577706137, 1.2442241160072856, 1.33690583965685, 0.418734842006796","0.1665853857182169, 0.6006384288163532, 0.5547848087688517, 0.554739833137612, 0.600604112184079, 0.16653011439637036"
-5.26530612244898,-0.08163265306122448,"-1.0188448695824803e-9, 1.3510103591407585e-9, -1.3182183122850688e-10, -1.2716439012905312e-10, 2.1199958455397905e-10, -2.8517888051027285e-10","0.8137393606698573, 1.152136357652553, 1.0341250249881568, 1.034124146291996, 1.1521369619976758, 0.8137381483997618","0.35719383566956125, 0.5042598139761345, 0.4456850488017687, 0.4456846092035066, 0.504260090690576, 0.35719321664040593"
-5.26530612244898,0.08163265306122448,"-2.6186610879719296e-8, -1.5811276787847106e-8, 5.0309210242183156e-8, -1.2795032588996946e-8, 6.570456345666997e-9, -2.0867462757756527e-9","1.1459964072927238, 0.8680819120943861, 0.9856974945145531, 0.9860906690484519, 0.8679425448343701, 1.1461909722155101","0.525627633015787, 0.3665002125886824, 0.4261110605760188, 0.42630580512535626, 0.3664297218482897, 0.5257259228447699"
-5.26530612244898,0.24489795918367346,"9.865996908331454e-12, -8.335887535793063e-12, 8.366646264690303e-11, -3.1085023444177295e-11, -3.877234644455996e-11, -1.533917437512855e-11","1.3238128021014894, 0.6952455271187122, 0.9809421820060313, 0.9809412552620801, 0.6952460178215207, 1.3238122156901653","0.6193582084252667, 0.2876370853635773, 0.43033266788242003, 0.4303322098889427, 0.28763732841498796, 0.6193579070612829"
-5.26530612244898,0.40816326530612246,"1.4519947466595795e-9, -1.3383927299770448e-10, -3.4186584119133556e-10, -4.868456748852168e-10, -8.405859341920063e-11, -4.053852808993952e-10","1.416106696068036, 0.6007628337949789, 0.9831326626556509, 0.9831287721734899, 0.6007679212969488, 1.4161011140108941","0.6698002271263624, 0.24724453042227598, 0.43735210888605813, 0.4373501629328219, 0.24724701154359524, 0.6697973581232224"
-5.26530612244898,0.5714285714285714,"1.4468424575087013e-7, 3.7969229690903994e-7, 2.2559851690084898e-6, -2.6611580500324195e-6, 1.3049123462338663e-7, -2.4969489625936703e-7","1.47195269134781, 0.542438229063549, 0.9863304331026769, 0.9849556995997597, 0.5430833721490413, 1.471239574737167","0.7012226790815077, 0.22365999886960555, 0.44382164125519125, 0.4431412405381281, 0.22397661694164125, 0.7008487199400047"
-5.26530612244898,0.7346938775510204,"6.479487429933428e-8, -1.3117393021788715e-7, -7.623155240388257e-8, 1.187597863383516e-7, 2.843165208821219e-8, -4.5808300486172016e-9","1.5096744696556486, 0.5026628585864422, 0.987741325601909, 0.98759042585666, 0.5027607488335001, 1.509570171465844","0.722942169016581, 0.20831125749190393, 0.448502069533953, 0.4484268778444511, 0.20835870924947, 0.7228878285297419"
-5.26530612244898,0.8979591836734694,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.26530612244898,1.0612244897959184,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.26530612244898,1.2244897959183674,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.26530612244898,1.3877551020408163,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.26530612244898,1.5510204081632653,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.26530612244898,1.7142857142857142,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.26530612244898,1.8775510204081634,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.26530612244898,2.0408163265306123,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.26530612244898,2.204081632653061,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.26530612244898,2.36734693877551,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.26530612244898,2.5306122448979593,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.26530612244898,2.693877551020408,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.26530612244898,2.857142857142857,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.26530612244898,3.020408163265306,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.26530612244898,3.183673469387755,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.26530612244898,3.3469387755102042,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.26530612244898,3.510204081632653,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.26530612244898,3.673469387755102,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.26530612244898,3.836734693877551,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.26530612244898,4.0,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,-4.0,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,-3.836734693877551,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,-3.673469387755102,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,-3.510204081632653,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,-3.3469387755102042,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,-3.183673469387755,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,-3.020408163265306,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,-2.857142857142857,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,-2.693877551020408,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,-2.5306122448979593,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,-2.36734693877551,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,-2.204081632653061,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,-2.0408163265306123,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,-1.8775510204081634,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,-1.7142857142857142,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,-1.5510204081632653,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,-1.3877551020408163,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,-1.2244897959183674,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,-1.0612244897959184,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,-0.8979591836734694,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,-0.7346938775510204,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,-0.5714285714285714,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,-0.40816326530612246,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,-0.24489795918367346,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,-0.08163265306122448,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,0.08163265306122448,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,0.24489795918367346,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,0.40816326530612246,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,0.5714285714285714,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,0.7346938775510204,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,0.8979591836734694,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,1.0612244897959184,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,1.2244897959183674,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,1.3877551020408163,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,1.5510204081632653,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,1.7142857142857142,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,1.8775510204081634,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,2.0408163265306123,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,2.204081632653061,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,2.36734693877551,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,2.5306122448979593,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,2.693877551020408,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,2.857142857142857,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,3.020408163265306,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,3.183673469387755,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,3.3469387755102042,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,3.510204081632653,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,3.673469387755102,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,3.836734693877551,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-5.020408163265306,4.0,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-4.775510204081633,-4.0,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-4.775510204081633,-3.836734693877551,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-4.775510204081633,-3.673469387755102,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-4.775510204081633,-3.510204081632653,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-4.775510204081633,-3.3469387755102042,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-4.775510204081633,-3.183673469387755,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-4.775510204081633,-3.020408163265306,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-4.775510204081633,-2.857142857142857,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-4.775510204081633,-2.693877551020408,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-4.775510204081633,-2.5306122448979593,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-4.775510204081633,-2.36734693877551,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-4.775510204081633,-2.204081632653061,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-4.775510204081633,-2.0408163265306123,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-4.775510204081633,-1.8775510204081634,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-4.775510204081633,-1.7142857142857142,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
-4.775510204081633,-1.5510204081632653,"NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN","NaN, NaN, NaN, NaN, NaN, NaN"
