U,E_p,m_cdw,m_sdw,V,S,E_GS,Coh,E_p_bits
-3.0,0.016363840792521733,-0.7584060513920192,-0.19279097034853818,3.3333333333333335,0.2877971754269687,-6.8434977281912195,0.3624380984470342,0.023608031961267706
-3.0,0.013230907093174427,-0.7652649288039896,-0.19414954629325668,3.6666666666666665,0.27999967538113824,-6.780260229251163,0.3474400664434345,0.01908816404978575
-3.0,0.010285084566504343,-0.7699951939009276,-0.19525683021833126,4.0,0.2713325770524456,-6.726216356902302,0.3346089088822039,0.014838240499218891
-2.5,0.018373797185591068,0.382659587524564,0.17561904041469792,-4.0,0.2536666801813182,-29.687953840146882,0.3032154965440439,0.02650778608195159
-2.5,0.020052458366368375,0.3810190226873017,0.17138318010672945,-3.6666666666666665,0.2613667744308108,-27.739295457273332,0.3180239326641945,0.028929582242791962
-2.5,0.02063233824483346,0.37959016336337986,0.16641029727256665,-3.3333333333333335,0.27022724189513064,-25.79932320626131,0.33417808428833146,0.02976617206776533
-2.5,0.022282528017102843,0.3776281449594274,0.15959946970056954,-3.0,0.2818587985499094,-23.870410066866135,0.35379880782684703,0.03214689266874382
-2.5,0.021573809769676044,0.3761391541659411,0.1512812904364839,-2.6666666666666665,0.29541924250435614,-21.95589817322388,0.37500112891138654,0.031124428367793833
-2.5,0.025319357351799132,0.3728355413205041,0.1386724738769628,-2.3333333333333335,0.31539436204141635,-20.060748031491965,0.404121503621947,0.036528111289936493
-2.5,0.02837346660945972,0.3689909758716108,0.121789027663715,-2.0,0.3408402756401411,-18.19188671631142,0.43812107088643,0.04093425957029595
-2.5,0.03317682250097542,0.36306334951035224,0.09820431834492041,-1.6666666666666667,0.37498100399781675,-16.359948032590744,0.48023268450755274,0.04786403729461064
-2.5,0.042764249357708506,0.35201418954694125,0.06510673104484516,-1.3333333333333333,0.42180060745774595,-14.581360425578142,0.533846094274691,0.06169577047570529
-2.5,0.06329296916822047,0.3281711111432715,0.0201047212580621,-1.0,0.48732632607632526,-12.883326015383966,0.603018584818471,0.09131245274212985
-2.5,0.10415730475371432,0.2721601907633403,-0.03482016491495833,-0.6666666666666666,0.5794739943795044,-11.316814834828143,0.6858706634985339,0.15026722704054407
-2.5,0.15219780373212322,0.156382132665413,-0.08147015225259702,-0.3333333333333333,0.6775363897474989,-9.977002489399734,0.7564030374886151,0.21957501667852597
-2.5,0.17609094087775135,-5.279281234393806e-10,-0.10022572598352131,0.0,0.7092559553739488,-8.93916952500701,0.7738173661238323,0.254045527149803
-2.5,0.18944372796285114,-0.16593120003034112,-0.11094378467640294,0.3333333333333333,0.6815771844971252,-8.14920932771156,0.7439389606451315,0.27330952685952337
-2.5,0.17911308440813123,-0.33472705897028593,-0.12732072490855767,0.6666666666666666,0.6187533029792114,-7.540286388473314,0.6870100514326818,0.25840555863393666
-2.5,0.1442010470340167,-0.47994459907040954,-0.14617026804388078,1.0,0.5375355809397633,-7.0819458633969035,0.6184611267552907,0.20803813544697203
-2.5,0.10433271771296826,-0.5824382453696881,-0.161967279357809,1.3333333333333333,0.4628065477180573,-6.745004435232886,0.5574945222002503,0.1505202944469679
-2.5,0.07278812420083303,-0.6476972659967937,-0.17317944621005255,1.6666666666666667,0.40629808627392416,-6.496437579102423,0.507047839100844,0.10501106582015218
-2.5,0.05109932738593548,-0.6887880001337122,-0.18071813464796066,2.0,0.3664451570603065,-6.308848935028856,0.4663275318314342,0.07372074621245073
-2.5,0.036730086479350055,-0.7154893887145223,-0.185784666697146,2.3333333333333335,0.3384623226309554,-6.163256608743641,0.43394848823563803,0.052990313615180806
-2.5,0.027186860265374424,-0.7335656675980653,-0.1892634616513333,2.6666666666666665,0.3184166428852239,-6.047228845059841,0.4080272435681147,0.03922234848219697
-2.5,0.020618748064892056,-0.7464060538488225,-0.19168987037783355,3.0,0.30366718205238846,-5.952578914401472,0.3868409835981359,0.029746565582558837
-2.5,0.016063217209064895,-0.7557535743095123,-0.19344271876344105,3.3333333333333335,0.2925471720830661,-5.874007272267732,0.3694027604578203,0.02317432380824025
-2.5,0.01281723522185474,-0.7627457086641555,-0.19483716921048921,3.6666666666666665,0.28413209531581074,-5.807031405068738,0.3543439941539112,0.018491361692477337
-2.5,0.010391856336789518,-0.768411708510006,-0.19569345599525537,4.0,0.2769389165155731,-5.750060280708782,0.3410977844045359,0.01499227960271643
-2.0,0.13652747394859333,0.05018447571909059,-0.14675217083410558,-4.0,0.2695994976892996,-28.543961692856286,0.2839840952040432,0.19696750961073306
-2.0,0.024995637372513535,0.3762205628275619,0.16933315988635914,-3.6666666666666665,0.26872775718503206,-26.769809963207575,0.33195426963330793,0.03606108208118375
-2.0,0.026809299897899486,0.37375112814094125,0.16371099979196227,-3.3333333333333335,0.2794063901587864,-24.83408335069187,0.35073322384189715,0.03867764401240459
-2.0,0.048746239992198515,0.36137009248759433,0.14783319887431948,-3.0,0.3042009545366497,-22.90595683811137,0.37781735762160107,0.07032595869872793
-2.0,0.02824843041145697,0.3683516040430379,0.14747839381579017,-2.6666666666666665,0.3082773007660649,-21.00247533769778,0.3963843055031902,0.040753870467506115
-2.0,0.0319085897649265,0.36352780919599886,0.13370976334634893,-2.3333333333333335,0.3312184541349636,-19.115962715320553,0.42883963695201227,0.046034364215620016
-2.0,0.03489445474183328,0.3576026473188532,0.1151145117686928,-2.0,0.36072993436569645,-17.258696026194304,0.46729180160619294,0.05034205681056747
-2.0,0.039073434512061356,0.34867853876814936,0.0888923440922011,-1.6666666666666667,0.4004081053834934,-15.442900274472024,0.5150205723587846,0.05637105020105038
-2.0,0.04673828404307412,0.3331522228979284,0.051976379474100845,-1.3333333333333333,0.454274952136006,-13.687576188234434,0.5749850265705017,0.06742909060860303
-2.0,0.062149570774613805,0.3028751785612043,0.002487843982764926,-1.0,0.5264955625874764,-12.023663517217326,0.6485112870555003,0.08966287754991376
-2.0,0.08885192884559268,0.24175425555369592,-0.05444443834043868,-0.6666666666666666,0.6158583410823167,-10.503747008928215,0.7245265631850484,0.1281862371189555
-2.0,0.11479339100316466,0.1359472047632238,-0.09801814258314379,-0.3333333333333333,0.6927448705034305,-9.20426172715941,0.7868222542303571,0.16561185592709338
-2.0,0.1331500029492909,9.56348333858159e-12,-0.11475549709531183,0.0,0.7148630438500764,-8.166040109383486,0.7958919258836318,0.19209484894929352
-2.0,0.15192183088579747,-0.15183543764323432,-0.12302898166055658,0.3333333333333333,0.6908997898842951,-7.348629581731946,0.7688328985665853,0.21917687202171177
-2.0,0.1532985425366591,-0.3125577676585144,-0.13583632229879505,0.6666666666666666,0.634096555768361,-6.7064095105643,0.7131541932712423,0.22116304709314383
-2.0,0.1305442274863895,-0.45722039033973016,-0.15170750854131881,1.0,0.5565658822546131,-6.215685792567211,0.6434893668841047,0.18833550961129486
-2.0,0.09815296152217035,-0.5641457659112086,-0.16567884941345276,1.3333333333333333,0.48103609856966445,-5.851004552736035,0.5774718793019425,0.1416047908366007
-2.0,0.06999142850170448,-0.6343600431072259,-0.17582318292983873,1.6666666666666667,0.42150895376378916,-5.580769404394004,0.5242479327732971,0.10097628680414372
-2.0,0.04970943953824758,-0.6792277551032264,-0.18268317655131927,2.0,0.3785399742341818,-5.376885579146347,0.4807616851202949,0.07171556190719963
-2.0,0.035971013135736696,-0.7085308017622554,-0.18728128786112966,2.3333333333333335,0.3480123370502116,-5.219065862010474,0.4460347010273586,0.05189520226667854
-2.0,0.026695683547708127,-0.7283977254167716,-0.19042453626004005,2.6666666666666665,0.32603963363799215,-5.0937524535378085,0.4181956021078307,0.038513730267419444
-2.0,0.020282263069482998,-0.742519022381954,-0.19262419544371567,3.0,0.30971251948944756,-4.991916781155364,0.3953247086852399,0.0292611203483486
-2.0,0.01593405441788498,-0.7526109706867923,-0.19420199009364567,3.3333333333333335,0.29761886959257977,-4.907694694873907,0.3769091881168212,0.022987981289937398
-2.0,0.012721273475036599,-0.7603472031165861,-0.19529733003608526,3.6666666666666665,0.28782423350218944,-4.8367572635652465,0.36104559971421407,0.018352918156227638
-2.0,0.010606370282180366,-0.766274473038801,-0.19631343702740892,4.0,0.2807044792576338,-4.7755680271621666,0.34715911229248314,0.015301757807934191
-1.5,0.047477085178492695,0.3634109133595446,0.16220620057063292,-4.0,0.27828130380172017,-27.74289209202171,0.3404425685259745,0.06849495534287442
-1.5,0.03142702300551603,0.37010897579619567,0.16662391294172035,-3.6666666666666665,0.2782460638779867,-25.806091693420573,0.34852060576299204,0.045339610239961026
-1.5,0.03393840027164363,0.36660007890609514,0.16041873972365553,-3.3333333333333335,0.2907484159887599,-23.875722870364516,0.3694905424939618,0.048962761767604945
-1.5,0.03746922047201573,0.3620954200738611,0.1519362720928197,-3.0,0.3069457215415178,-21.958767628466763,0.39477764736581694,0.0540566585609521
-1.5,0.03892992592370215,0.35752673645454836,0.1415761173368827,-2.6666666666666665,0.3262264945773906,-20.05957667187924,0.4231927403214991,0.0561640110722994
-1.5,0.04141718984902254,0.3512488389399899,0.12678605511941315,-2.3333333333333335,0.3522018463240174,-18.184403419974345,0.4585015012358217,0.059752374402741726
-1.5,0.044167809974427596,0.34268900969870597,0.10589517605024383,-2.0,0.3868218762713617,-16.34259311602006,0.5019560455003422,0.06372068041703338
-1.5,0.04740445487887901,0.3299979447811745,0.07607276444691335,-1.6666666666666667,0.433204208806991,-14.54839461031412,0.5556851584791265,0.06839017196980368
-1.5,0.05177247360845838,0.30930260144718547,0.03422930318999671,-1.3333333333333333,0.49427022745905963,-12.823843842740363,0.6209760539092724,0.07469189092947781
-1.5,0.058708213367514084,0.273010683334343,-0.020136169933395343,-1.0,0.5697478307215367,-11.20287051222903,0.6942472579161567,0.08469804828476413
-1.5,0.06805855229026991,0.21042130796766748,-0.07769518983556974,-0.6666666666666666,0.6485943056545198,-9.734344159848431,0.7563312524713168,0.09818773587925467
-1.5,0.07602472318802778,0.11706293323249184,-0.11740174219267749,-0.3333333333333333,0.704205405005636,-8.470314088629515,0.8121178710130653,0.10968049112832379
-1.5,0.08967898972921029,8.44480041450879e-13,-0.13192232076944693,0.0,0.7190910330364109,-7.427537785560205,0.8145989588815115,0.12937943375426375
-1.5,0.1121237907341841,-0.13704544031851024,-0.13745082518825497,0.3333333333333333,0.6992720469425655,-6.57990118055469,0.791712774747278,0.1617604368578789
-1.5,0.12422301406880298,-0.2882816598045671,-0.146206487672419,0.6666666666666666,0.6493904363873272,-5.900049063068793,0.7390333444978319,0.17921592636134198
-1.5,0.11423001404715794,-0.4312634140968502,-0.15851226135678814,1.0,0.5767773707052136,-5.3718125255745175,0.6696070427803207,0.16479907478651112
-1.5,0.09060460076069554,-0.5425718374042588,-0.17020380016821166,1.3333333333333333,0.5012164186862081,-4.97434602085275,0.5993065690302857,0.1307148081991798
-1.5,0.06670682921201343,-0.6184079770445524,-0.17900508480129015,1.6666666666666667,0.43865030320451404,-4.678195220659464,0.5427735317676999,0.09623761169759826
-1.5,0.04823207292215481,-0.6677817665479014,-0.18502072328954713,2.0,0.3921908868494223,-4.454785567728606,0.4964218220507414,0.06958417241658754
-1.5,0.03526131605524241,-0.7002426124468928,-0.18905494822633095,2.3333333333333335,0.35872819858625943,-4.282384874590564,0.45913984414880626,0.05087132580811682
-1.5,0.026364746731244226,-0.7222646209084951,-0.19178373973315072,2.6666666666666665,0.33449500089108525,-4.146075972971448,0.4292179486671122,0.03803628936345982
-1.5,0.02016115224488213,-0.7377753008180996,-0.1936858176392728,3.0,0.316589790649348,-4.035863479703977,0.4049130013217183,0.029086394362298762
-1.5,0.015827464248667322,-0.749031792573426,-0.19505043549831175,3.3333333333333335,0.30309515247824387,-3.9450239891160086,0.38489245718932924,0.022834204181400253
-1.5,0.012823245277542306,-0.7574415789906904,-0.1960372856459036,3.6666666666666665,0.2921867127308392,-3.8687510895225126,0.36783825527147124,0.018500032370013297
-1.5,0.01034937698992655,-0.7639814702456188,-0.19676450065322637,4.0,0.2841395116316394,-3.803846732968662,0.35351890020176313,0.014930994859657432
-1.0,0.0380486339455659,0.36574712636219775,0.1677919762440265,-4.0,0.27929976316226157,-26.78484167416089,0.34865246958074203,0.05489257550586757
-1.0,0.04020477557506319,0.3620856182002173,0.1628002056847425,-3.6666666666666665,0.29086025307853813,-24.84976374098859,0.36833319062413916,0.058003230342197565
-1.0,0.04439048699788106,0.3569585040040999,0.1554999094915776,-3.3333333333333335,0.3062140002978064,-22.926394732923495,0.39240394462212896,0.064041935454489
-1.0,0.04429101304360805,0.3523646145404241,0.14766105996129913,-3.0,0.3228095369446935,-21.018187811589137,0.41787800489617133,0.0638984248739618
-1.0,0.0504587607327831,0.3444678801265644,0.13447359389900676,-2.6666666666666665,0.34821437268456723,-19.13066171051444,0.4527743826125651,0.07279660387858877
-1.0,0.05418665703489034,0.33531427793512936,0.11719587227213386,-2.3333333333333335,0.3796940638063718,-17.27080759452768,0.4933656648085498,0.07817482138658782
-1.0,0.05692821732316067,0.3233896353605808,0.09300449529850281,-2.0,0.42069574678983324,-15.449860013459935,0.5422952811865526,0.08213005681877261
-1.0,0.058528747673847414,0.3063849286928134,0.05837383227440862,-1.6666666666666667,0.47419757179551725,-13.684640414549081,0.6012284899834883,0.08443913401850134
-1.0,0.05785213571692882,0.2805092128084895,0.010496730265337872,-1.3333333333333333,0.5404341415477596,-12.000146160646343,0.6684722610791654,0.08346298930364826
-1.0,0.05362080572275896,0.24006056529770517,-0.04837087893818356,-1.0,0.6124742925158223,-10.43065871406776,0.7342925153933817,0.07735847050469502
-1.0,0.04599181717297918,0.1800205044945103,-0.10460976124643044,-0.6666666666666666,0.6742488395155941,-9.014570044339111,0.7866016254855857,0.06635216655692888
-1.0,0.04041284818721391,0.09983416711751932,-0.1398480571015833,-0.3333333333333333,0.7112368183065987,-7.779311643047004,0.8302209057089576,0.058303415667892544
-1.0,0.04887807039882519,-2.9176661087149115e-14,-0.15191930542028054,0.0,0.7210892912403835,-6.728187466752248,0.8280245677621414,0.07051614977260678
-1.0,0.07234611652153777,-0.12175099248325391,-0.15448467414962427,0.3333333333333333,0.7058608340758067,-5.847855584958994,0.8107290608560356,0.10437338353319792
-1.0,0.09295929660977786,-0.2620054444245385,-0.15879554378434457,0.6666666666666666,0.6639032252055961,-5.1260697238592705,0.7632312983102023,0.13411191622345253
-1.0,0.09541773918678209,-0.4018363440018574,-0.16691985918955293,1.0,0.5977562008842509,-4.55475225371429,0.696048066359535,0.13765869913760698
-1.0,0.0816020617671036,-0.5171726765607112,-0.17578121060217075,1.3333333333333333,0.5233831198692707,-4.118675888797008,0.6244160932752693,0.11772688983771529
-1.0,0.06291642805784514,-0.5992683769348899,-0.18288205770818008,1.6666666666666667,0.4580155517116212,-3.791494316410841,0.5625695880213161,0.09076921874949972
-1.0,0.04671807035182107,-0.6539940756492123,-0.18783665175354677,2.0,0.4077314793277894,-3.5445834230761286,0.5133814182863305,0.06739992841647391
-1.0,0.03467827861996109,-0.690309047182623,-0.19115917340469551,2.3333333333333335,0.37087907599238623,-3.354684946673901,0.47339784606419844,0.050030180591583484
-1.0,0.02615667967467883,-0.7149859435033694,-0.19340013280581564,2.6666666666666665,0.3439915424088263,-3.205274977679742,0.44117084608895757,0.0377361120527806
-1.0,0.02017215175762299,-0.7322903215593424,-0.19494236523936653,3.0,0.32411580657918326,-3.085114715573345,0.4150292659929435,0.029102263304782383
-1.0,0.015686921589750158,-0.7453833908237473,-0.19600598518008439,3.3333333333333335,0.30804874965780016,-2.9856832035268055,0.39169222887370775,0.02263144398434669
-1.0,0.012770075779213519,-0.7542299557299239,-0.19682739162127216,3.6666666666666665,0.29751462205506424,-2.90433772108792,0.3754737334113208,0.01842332499844801
-1.0,0.010475345054525409,-0.7613830228726622,-0.19743955181295442,4.0,0.28852364561504673,-2.8347922257632447,0.36038057156830805,0.015112728361764471
-0.5,0.4089260871259721,0.0882656688143471,-0.11788039685683867,-4.0,0.4955034316668705,-25.648663590035685,0.2711839786783762,0.5899556379867681
-0.5,0.0815613315721746,0.334616419747802,0.13915785726641583,-3.6666666666666665,0.32949583293595336,-23.898417330743875,0.4092800364491606,0.11766812858747633
-0.5,0.053865605636367775,0.3462172885228273,0.15059926660165476,-3.3333333333333335,0.32374008086649964,-21.98901530175545,0.4166004814461862,0.07771164212606863
-0.5,0.06334855124650818,0.3362588220701229,0.13775415412652817,-3.0,0.3497505537593258,-20.09296667568723,0.45133366322112917,0.09139264073083764
-0.5,0.0671800238458451,0.32700597195269854,0.12382950920745373,-2.6666666666666665,0.378028901353134,-18.220915291673354,0.4882952094086858,0.09692028724920299
-0.5,0.0711937230096038,0.31496608155346584,0.10377760662437,-2.3333333333333335,0.41524157396931444,-16.381845174906108,0.5333324333248881,0.10271083112837776
-0.5,0.0736804032458378,0.29930987442654927,0.07508942224193932,-2.0,0.46305146199435876,-14.589097461230015,0.5869272820865923,0.1062983523734693
-0.5,0.072739857893666,0.27802688436929346,0.034222350405139025,-1.6666666666666667,0.5222307179212958,-12.862210144905005,0.6482413109654602,0.10494143225815966
-0.5,0.06560934326170975,0.24807396853034205,-0.02039381416407505,-1.3333333333333333,0.5882792518570551,-11.227798250020351,0.7112167907900854,0.09465427415965033
-0.5,0.050551288602099786,0.20637792522387946,-0.08228494259450082,-1.0,0.6486287464118399,-9.715748567793023,0.7620516484002307,0.07293009337679601
-0.5,0.03062027132312184,0.15186238602195049,-0.13505377122532025,-0.6666666666666666,0.6906945014275303,-8.348824169978226,0.8113889769132154,0.04417571358854255
-0.5,0.014780621224257384,0.08422999168240516,-0.16535429075560729,-0.3333333333333333,0.7132153460698096,-7.135049268218219,0.8390864317006228,0.021323928941494152
-0.5,0.01588421411040719,-3.108624468950438e-16,-0.17472709712582574,0.0,0.7199431535964151,-6.072377396570943,0.8341121722049473,0.022916076925503237
-0.5,0.03660584694390279,-0.10623997522089368,-0.17426037059103944,0.3333333333333333,0.7096694523220611,-5.157412663048736,0.8236878021552398,0.052811073853508805
-0.5,0.061849467608002806,-0.23404260543317967,-0.17393472187673026,0.6666666666666666,0.6766035540224442,-4.389769483329736,0.7838032165298906,0.089229920199688
-0.5,0.07491042791476432,-0.36888384066416263,-0.1773155393961548,1.0,0.6187381993328971,-3.769626405103736,0.7215501830708775,0.1080729028635008
-0.5,0.07126517831881318,-0.4874317094056055,-0.18271508367005518,1.3333333333333333,0.5473357147848205,-3.2884088539117715,0.6504458724012252,0.10281391934861928
-0.5,0.058661668486383656,-0.5762794309377999,-0.18766007053639494,1.6666666666666667,0.4798343098092852,-2.9241196301511825,0.5837161517246481,0.08463089821557812
-0.5,0.04525140322769561,-0.6373035187015168,-0.19126672369228875,2.0,0.4255200293910134,-2.6488304054166716,0.5316509045022858,0.0652839750298635
-0.5,0.0343408088462287,-0.6783084256769288,-0.19369703629855983,2.3333333333333335,0.3848000691710471,-2.4378123157768457,0.4888865617015714,0.04954331462256967
-0.5,0.026248046222924426,-0.70624358674008,-0.1953202704797074,2.6666666666666665,0.3548097065545256,-2.2726853228686483,0.4541990294797667,0.03786792611883749
-0.5,0.02041433958877059,-0.725743879408711,-0.1964321643790394,3.0,0.3326310929158902,-2.1406680636022974,0.42604232179682583,0.029451666487742667
-0.5,0.01618442534733666,-0.7398756250757957,-0.19719226195416986,3.3333333333333335,0.31586684233695306,-2.0330723142118665,0.40289756861734966,0.023349190188240332
-0.5,0.01304862957410724,-0.7503695789074041,-0.19776014760900673,3.6666666666666665,0.30299496658157377,-1.9438073230678676,0.3836023119625588,0.01882519317696163
-0.5,0.010659122372473462,-0.7582145448835396,-0.1982133196093492,4.0,0.29303160501429415,-1.8682789096018408,0.3671745117640715,0.01537786298699606
0.0,0.06295904522991225,0.3448396547757765,0.15663986882499456,-4.0,0.3124883965975002,-24.88754201298332,0.39410520531651577,0.09083070233229895
0.0,0.0693360399028986,0.33729662067703053,0.14901170014734885,-3.6666666666666665,0.33093109939487775,-22.96975340013734,0.42016828591307936,0.10003076092279128
0.0,0.07594933664262382,0.32831904612834617,0.13920420694403074,-3.3333333333333335,0.3534296196492856,-21.06822533435448,0.4505976080063944,0.10957173133312015
0.0,0.0822331188422678,0.3179137405959117,0.12660205587220694,-3.0,0.38101986938223414,-19.188296059101464,0.48596449492400984,0.11863731275057221
0.0,0.08862818924952842,0.30526040404089133,0.10923729305654614,-2.6666666666666665,0.4159647964716077,-17.33742023787834,0.527904877626206,0.12786344911326308
0.0,0.09306966282863871,0.29012589787412,0.08524822610675055,-2.3333333333333335,0.4592241359243564,-15.526527238341021,0.57656707286101,0.13427114102008497
0.0,0.09471614963785391,0.2710246389406332,0.050620597034596294,-2.0,0.5124544561007588,-13.771267527597555,0.6321172448995951,0.1366465193746289
0.0,0.09021244180295573,0.24638127576569654,0.0020936279113052737,-1.6666666666666667,0.5728415396753054,-12.093225497798795,0.6904162907303412,0.13014904241560865
0.0,0.07665184256194046,0.21427960020899803,-0.05909917707941388,-1.3333333333333333,0.6307446604820278,-10.517547431179773,0.7414920879540572,0.11058523313911328
0.0,0.05503314548805749,0.17406976753276446,-0.12141128115395619,-1.0,0.6732352891034775,-9.06438146178006,0.780889553566469,0.0793960460801415
0.0,0.031138767119467836,0.12644887700236002,-0.16862171836788292,-0.6666666666666666,0.6972267446784279,-7.7400699338420385,0.8212588138274619,0.04492374490265272
0.0,0.01056748459979362,0.07016457031672363,-0.19353898996236413,-0.3333333333333333,0.7096345590487332,-6.540867622157492,0.8368825109392505,0.015245657626792752
0.0,2.220446049250313e-16,3.774758283725532e-16,-0.19999999999999962,0.0,0.7148148148148149,-5.464101615137754,0.8309401076758509,4.440892098500626e-16
0.0,0.011862636350632672,-0.09089341947220589,-0.19664677818026396,0.3333333333333333,0.7096614204162008,-4.513271840894178,0.8283004166101904,0.017114166634926598
0.0,0.03532441824036692,-0.20496257563251605,-0.19182351019078575,0.6666666666666666,0.6862018515511764,-3.6966297347948625,0.7983537022043027,0.05096236301766499
0.0,0.054703970593142026,-0.33264773737918396,-0.19009274617452496,1.0,0.638529066345123,-3.022159175458877,0.7442520629677506,0.07892114709166176
0.0,0.060171991390449264,-0.45296428567847685,-0.19137472739643788,1.3333333333333333,0.5724909824659588,-2.488786248619971,0.6763908962365794,0.08680983357941452
0.0,0.05411996547824116,-0.5487237424224573,-0.19360556262897521,1.6666666666666667,0.504170332496784,-2.0803305497759372,0.6084163482033725,0.07807860580854076
0.0,0.04397187717334394,-0.6170260244801156,-0.19549142432213232,2.0,0.4459088529094665,-1.7707285862886806,0.551123248409984,0.06343800913656183
0.0,0.034378361074227204,-0.6637237272936378,-0.19678815974505148,2.3333333333333335,0.40086944642972383,-1.534091741840313,0.5056539024406272,0.049597491035677344
0.0,0.026735372149996994,-0.6956822489872448,-0.19763270867200577,2.6666666666666665,0.3672565887016496,-1.3499827253503718,0.468380036093529,0.03857098881712151
0.0,0.020989336560304883,-0.7180179104426789,-0.19819059305387016,3.0,0.342237257112257,-1.2037963215550314,0.43796765964033113,0.03028121176710119
0.0,0.01673239321238662,-0.7340464302886023,-0.19856913534796633,3.3333333333333335,0.323416635765999,-1.0854192514796615,0.4130049507044253,0.024139740709714363
0.0,0.013570777023956593,-0.7458659205389776,-0.19884466289599734,3.6666666666666665,0.3090268980565705,-0.9878422620660965,0.39227268817439803,0.019578492713471896
0.0,0.01116647364956358,-0.7548038544596314,-0.19903441468715963,4.0,0.2978332564399958,-0.9061532751827915,0.37488058635742977,0.016109816158442758
0.5,0.0866317110510495,0.32706933118929815,0.1444750976282653,-4.0,0.3415528597094436,-23.95853821033521,0.4262413484867965,0.12498313991707466
0.5,0.0862196666808821,0.32163545520455517,0.1406497260592756,-3.6666666666666665,0.35708407276243664,-22.054054187160098,0.4492556945149284,0.12438868554760862
0.5,0.09890650507091969,0.3081191534530193,0.12617084223369573,-3.3333333333333335,0.3879487714510416,-20.169724742217543,0.48564292044392127,0.14269192437747513
0.5,0.10724359395491101,0.29501972389669306,0.11081052553892741,-3.0,0.42112203208559584,-18.311857766925968,0.524508184092612,0.15471980116585948
0.5,0.11473459987316459,0.2798193017450818,0.08992017570520058,-2.6666666666666665,0.4613738144323213,-16.48965865716091,0.568967499632724,0.16552703825539394
0.5,0.11975178390213292,0.26193320683784044,0.06037465034027291,-2.3333333333333335,0.5095075758534207,-14.71603800002425,0.6188647135420418,0.17276530477321428
0.5,0.11953569573521072,0.2403263217450265,0.018024821593362505,-2.0,0.5642137673132461,-13.008743385242525,0.6716391235484515,0.1724535554464004
0.5,0.11088482073094608,0.21358107311640798,-0.03942539375736017,-1.6666666666666667,0.6187927869004317,-11.389501227382073,0.7200591254962456,0.15997298097839785
0.5,0.09344620152423189,0.1811006710171381,-0.1056183453712483,-1.3333333333333333,0.6609305730323765,-9.877692622055218,0.75311961654917,0.1348143715289205
0.5,0.07221807599182761,0.14417367350311294,-0.1646848879487953,-1.0,0.6839028017757051,-8.480161217911311,0.7928896877452801,0.10418866009595185
0.5,0.05197264328667095,0.10376285721408077,-0.2043678060571688,-0.6666666666666666,0.6940609923891328,-7.190288083899936,0.8146476903227541,0.0749806747315711
0.5,0.03305666549256636,0.057581666720643535,-0.2235087959759204,-0.3333333333333333,0.7002385167493228,-5.999498892718401,0.8223296862996318,0.04769068737445048
0.5,0.016687380425838505,-8.881784197001253e-17,-0.22698131698504395,0.0,0.7051275546798773,-4.906662061888686,0.8204839361519943,0.02407480098578496
0.5,0.010343505212719872,-0.07615902917777995,-0.22114332634248549,0.3333333333333333,0.7049621725264481,-3.9195306111289105,0.8226039567942832,0.014922523675799937
0.5,0.020981912360515498,-0.1756021960034504,-0.2123923913211577,0.6666666666666666,0.6913071580640927,-3.0519263427379415,0.8043213784386496,0.030270500910882348
0.5,0.038733593285434464,-0.2937838761732753,-0.205562701327581,1.0,0.6555042819590758,-2.3184366084100905,0.7617035824332122,0.055880762948706586
0.5,0.04977516492099654,-0.4136768603926534,-0.20217215640339906,1.3333333333333333,0.5977249151637002,-1.725844529125513,0.7006272040731749,0.07181038359095204
0.5,0.049749188687566503,-0.5159099614757914,-0.20105225111367284,1.6666666666666667,0.5307619228639295,-1.265306445090009,0.6337249197324395,0.07177290780780199
0.5,0.04311180867717379,-0.5923630154662138,-0.20074456949001052,2.0,0.4691652433978529,-0.9142838484801918,0.5720556386439716,0.062197192582312155
0.5,0.03498061337127778,-0.6459015814032962,-0.20059201968144738,2.3333333333333335,0.4194972587976039,-0.6464591856520984,0.5236631637569775,0.05046635743799621
0.5,0.027777201661385087,-0.6828358351456096,-0.2004487223763077,2.6666666666666665,0.38169921024290826,-0.43927967285980124,0.48377069428260383,0.04007403108665297
0.5,0.022059343186217495,-0.7086325100003771,-0.20031478629168858,3.0,0.3533749054191307,-0.27597021680944844,0.45099009061304385,0.031824905020023664
0.5,0.017696360079829665,-0.7270512973326023,-0.2001997790467624,3.3333333333333335,0.33207147683205407,-0.14471869718120378,0.4240422279068649,0.025530450928955783
0.5,0.014411067432268831,-0.7405072290761747,-0.20010356281671116,3.6666666666666665,0.31586794446980765,-0.037301070227054284,0.4017564320499197,0.020790775518450655
0.5,0.011860105437743185,-0.7506844251742952,-0.20004267990030938,4.0,0.30328492995748846,0.05203613864114337,0.382971568698897,0.017110515299452622
1.0,0.08641523125732031,0.2974019395214838,0.12160129181603996,-4.0,0.34798800377556816,-23.018941118539356,0.44394593729255416,0.12467082559220932
1.0,0.11685749994583228,0.2977101795297992,0.12296100266942234,-3.6666666666666665,0.39820858982193635,-21.16294903286065,0.48678403146273264,0.16858973566253432
1.0,0.12733233376756203,0.28419354840765887,0.10883637178017036,-3.3333333333333335,0.4303168149344665,-19.301737140608857,0.5227977244176023,0.18370172647128014
1.0,0.13757087893218034,0.2690118830341822,0.09018661995190137,-3.0,0.46813413466885684,-17.47341473906701,0.5630956432215115,0.19847282480619244
