U,V,magnetization,charge_density,doublons
-6.0,-2.8405797101449277,"3.861996430424739e-16, 1.7452666644778708e-14, -3.567458828346304e-15, -3.0531133177191805e-15, -4.163336342344337e-15, -3.552713678800501e-15, -3.3306690738754696e-15, -1.1102230246251565e-16, -5.204170427930421e-17, -5.421010862427522e-19","1.5495528872781578e-6, 0.0002072152994589055, 0.02674857001643452, 1.9733330531054114, 1.999793851629478, 1.9999968630502165, 1.9997929087814184, 1.9732604193590626, 0.026662610728640665, 0.00020295847699210444","5.271198269112116e-11, 1.6415482845236124e-7, 0.0004597346738605152, 0.9737525328800585, 0.9997939984799453, 0.9999968631235553, 0.9997930727095747, 0.9737197417118131, 0.00041928803729669267, 1.3919616391546324e-7"
-6.0,-2.7246376811594204,"-9.147955830346444e-20, -7.806255641895632e-18, -5.551115123125783e-17, 1.6653345369377348e-16, 1.8318679906315083e-15, 5.162537064506978e-15, 5.717648576819556e-15, -4.218847493575595e-15, -2.192690473634684e-15, -6.2463597662321124e-15","6.588489906096274e-5, 0.008289838264317497, 0.6026518571398884, 1.9805593049183439, 1.9998424302394606, 1.9999318107531354, 1.9917088360530864, 1.3973582047440212, 0.01943730690155676, 0.00015452608712985977","5.205361531590452e-8, 0.00013913316522744322, 0.28804265320139283, 0.9808905925981853, 0.999842558080557, 0.999931862586315, 0.9918480357097066, 0.6853976909242936, 0.00033112425352471156, 1.2388630964348125e-7"
-6.0,-2.608695652173913,"-2.2107023963239864e-14, -1.0947257098221919e-14, -3.0454805344248825e-14, 6.622480341889059e-14, 1.4432899320127035e-15, 1.0436096431476471e-14, -7.993605777301127e-15, -3.552713678800501e-15, -2.957703526540456e-15, -8.084082448595042e-17","1.9577282691170158e-6, 0.00024021996924059334, 0.028411026569668686, 1.971594244820046, 1.9997598059943535, 1.9999960213928587, 1.999759959029571, 1.97160044992343, 0.028400192655504215, 0.00023612191705756563","9.795805625471584e-11, 2.3937588675350756e-7, 0.0005322005996128095, 0.9721238824300055, 0.9997600440854681, 0.9999960215888752, 0.999760198004582, 0.9721320242888276, 0.0005293425089944042, 2.2416942172390577e-7"
-6.0,-2.4927536231884058,"-3.2526065174565133e-19, 5.204170427930421e-18, 0.0, -5.551115123125783e-17, -5.551115123125783e-17, 0.0, 0.0, -5.204170427930421e-18, 1.3552527156068805e-19, 4.129285617864714e-21","0.0002555777453424649, 0.029356820316340005, 1.9706497865474675, 1.9997400682802993, 1.9999954898224082, 1.9997397935792327, 1.9706368289468974, 0.02936326888790403, 0.0002601485295818054, 2.2173445246324465e-6","2.88483714188683e-7, 0.0005990072733078331, 0.9712483887038902, 0.9997403751370327, 0.9999954901338398, 0.9997401011641913, 0.9712362069234475, 0.0005993834677758274, 3.074024652485414e-7, 1.4324003243275366e-10"
-6.0,-2.3768115942028984,"2.710505431213761e-19, 2.862293735361732e-17, -5.551115123125783e-17, 0.0, 0.0, 5.551115123125783e-17, 1.1657341758564144e-15, -3.5232233797088952e-15, 3.895443538050325e-15, -1.5253094028447583e-15","0.0002771444525105109, 0.03035740672022394, 1.9679620648866085, 1.9996918630387144, 1.9999946304857334, 1.9997175750485465, 1.9696353062395269, 0.03205285326723108, 0.00030839782823673036, 2.7580326583297806e-6","3.748413759238869e-7, 0.0006808957129208714, 0.9694741553957544, 0.9996928472914087, 0.999994630734153, 0.9997179758255188, 0.9703166710368129, 0.0015130792505309537, 9.852088951026298e-7, 5.355252505683804e-10"
-6.0,-2.260869565217391,"1.6263032587282567e-19, 1.9949319973733282e-17, -5.551115123125783e-17, 0.0, 0.0, 0.0, 0.0, 4.85722573273506e-17, 6.505213034913027e-19, 2.117582368135751e-21","0.0002947592639160881, 0.030740527825819958, 1.9219525278264693, 1.9989425825762188, 1.9999868855927456, 1.999699268157602, 1.9692512600010548, 0.07806456441323718, 0.0010575522981738175, 1.007204476043287e-5","4.816850097068124e-7, 0.0007611665835639423, 0.9460145793729171, 0.9989618581749083, 0.9999868948710625, 0.9996997821331964, 0.9700130100791909, 0.02406361274757665, 1.926652206016179e-5, 1.2182624350195876e-8"
-6.0,-2.1449275362318843,"7.724940478959219e-19, 3.9898639947466563e-17, 2.7755575615628914e-16, 3.608224830031759e-15, -2.220446049250313e-16, 5.9396931817445875e-15, 2.886579864025407e-15, -5.2969781338951805e-14, 3.2884936093657835e-14, 7.356273623831521e-15","0.0003267196397036897, 0.03238457761200683, 1.9489883289182277, 1.9993570079072889, 1.9999901032362237, 1.9996662871988904, 1.9676056473819103, 0.051031644297145407, 0.0006432794620057329, 6.404346596095226e-6","6.513644998644308e-7, 0.000889899632111607, 0.9590510429730715, 0.9993662336706408, 0.9999901148909561, 0.9996669953601025, 0.968496324279141, 0.010064517119605081, 9.216127606719616e-6, 6.731308014820528e-9"
-6.0,-2.028985507246377,"1.6940658945086007e-21, 1.2197274440461925e-19, -8.673617379884035e-18, 0.0, 0.0, 0.0, 0.0, 5.551115123125783e-17, -1.9081958235744878e-17, -7.453889935837843e-19","3.824472325732506e-6, 0.0003696827807231455, 0.03401530627587264, 1.9659848997107268, 1.9996301958198754, 1.9999921949355106, 1.9996308210139684, 1.9660079335755065, 0.03400348794021402, 0.00036165347528144525","8.012735196244935e-10, 9.656723515726094e-7, 0.0010435560015636712, 0.9670284379995462, 0.9996311624105675, 0.9999921967008832, 0.9996317841122981, 0.9670493959366985, 0.0010425129963101893, 8.886545548602297e-7"
-6.0,-1.9130434782608696,"-4.3580183949412654e-15, -1.2720727249337926e-13, 1.33060229501325e-13, 7.988054662178001e-14, 4.581335311115708e-13, 2.220446049250313e-13, -6.444289546436721e-13, -4.77491310379996e-13, 3.8459324971668735e-13, -2.448918808387881e-14","0.00039836079882333176, 0.03544981970745867, 1.9645634857380148, 1.999592866333486, 1.9999909150595245, 1.9995920804334206, 1.964536336776241, 0.03546391753416617, 0.0004077704595826123, 4.447159294606399e-6","1.2200749545358584e-6, 0.001219722009421003, 0.9657818334576249, 0.9995941968620724, 0.9999909179440611, 0.9995934163895851, 0.9657574251375023, 0.0012211134992007517, 1.3345071393916827e-6, 1.3014203257119665e-9"
-6.0,-1.7971014492753623,"1.0423781250049752e-13, -1.313556902138302e-12, 1.8519630273772236e-12, -9.815481760711009e-13, 1.0574874309554616e-12, -3.840816553690729e-13, -3.0244695636838514e-12, 2.7073291525292476e-12, 6.536584424773895e-14, -8.265567770225396e-14","0.000441130796616078, 0.03706027667884908, 1.9629542590874403, 1.9995485259155552, 1.999989343042652, 1.9995475466681079, 1.962922992008499, 0.037078425104179066, 0.00045228932641547227, 5.211371680339879e-6","1.7052670681973623e-6, 0.00144040608027503, 0.9643933796601717, 0.9995503994749387, 0.9999893477720936, 0.9995494280798805, 0.9643652495157625, 0.0014428340566317354, 1.8799817177167437e-6, 2.1732459646809716e-9"
-6.0,-1.681159420289855,"2.036597971565241e-15, 3.811285054916569e-14, 1.471522556584226e-12, -3.502753642692369e-14, -1.1730061366677091e-12, -7.426836923229985e-13, -4.378053475306842e-12, -1.6843082484285787e-11, 2.0493646710195712e-11, 1.1665640784093434e-12","6.162271114621712e-6, 0.0005049590484340622, 0.038897071344174944, 1.9611033152990807, 1.9994948071941359, 1.999987382560667, 1.9994961003047091, 1.9611424690460837, 0.03887612029819944, 0.0004916126334102924","3.740402603996749e-9, 2.703481118169006e-6, 0.0017218341306009042, 0.9628251041340087, 0.9994975145270307, 0.9999873909193521, 0.9994987933544819, 0.96285921892514, 0.001719230754623055, 2.432294153819149e-6"
-6.0,-1.565217391304348,"5.821926870718669e-13, 5.518011395033717e-12, -4.4631520701443606e-12, 1.4221623878540868e-11, 2.3556823158799034e-11, 1.1619316619970732e-11, 3.426758876656777e-12, -5.199926773891139e-11, -2.566247046678974e-12, 1.0402065887556817e-13","0.0005521514215941015, 0.040955081422041836, 1.9590668306117252, 1.9994329894846659, 1.999984892329701, 1.9994313031844264, 1.9590191371017838, 0.04098184012024929, 0.0005684061954855568, 7.368128336717341e-6","3.5511474817325835e-6, 0.002077430492051853, 0.9611410597728981, 0.9994369600152558, 0.9999849076236177, 0.999435296948969, 0.9611001810881016, 0.0020813488538585392, 3.987322926131109e-6, 6.675763228845181e-9"
-6.0,-1.4492753623188406,"9.484947549598388e-14, 1.509898109319785e-12, -3.4130198667270406e-12, 2.5008328741193964e-12, -1.5590861934811073e-12, -5.191402863147232e-13, -5.220823773299799e-12, -1.8640200494246528e-11, 2.7111240336052944e-11, -1.864598522783277e-12","0.00028094086672747124, 0.019477606507056856, 0.8864953280694705, 1.9754339790132893, 1.9996313259096552, 1.999705911052536, 1.9805099339092378, 1.1135613671110405, 0.024549406448350946, 0.00035420111263918103","2.3543773589113457e-6, 0.0011255806972473106, 0.4241015648037477, 0.9768637033847911, 0.9996344393176588, 0.9997083081435574, 0.9816375093883696, 0.5376370026290184, 0.00142710384114989, 2.9851394902017704e-6"
-6.0,-1.3333333333333333,"-2.361469051682626e-13, 1.537324494050793e-12, -4.046521798195535e-11, 2.918087993464269e-11, -1.5278889264891404e-12, 1.714239861172473e-11, -6.057709889262242e-12, 1.4293177752477959e-11, -1.9938505707584042e-11, 6.071626898083646e-12","1.1082767227685385e-5, 0.0007490241143445252, 0.04649552588636682, 1.95368184730781, 1.999254583859315, 1.999977228679013, 1.9992535509037848, 1.953583906620187, 0.0462741640529338, 0.0007190858090114921","2.5006563675299952e-8, 9.792725862429908e-6, 0.00326982800356615, 0.9568650234670664, 0.9992641226204535, 0.9999772957033065, 0.9992632974555694, 0.9568384463935202, 0.0031753108594062877, 8.24989204734583e-6"
-6.0,-1.2173913043478262,"-8.292049747101534e-14, 4.4679253244188366e-13, 1.6197921476335253e-11, -2.155697842454174e-11, 9.194645045340621e-12, 3.4914460211865617e-11, -3.1404312483829244e-10, -1.686951134338699e-10, 4.289712942501245e-10, 1.4652962084795926e-11","1.3915105876971759e-5, 0.0008738277509119303, 0.04990498290474648, 1.9500963575538472, 1.9991254085889407, 1.999971304783592, 1.9991299271579654, 1.9502016142574767, 0.04984297998463054, 0.0008396819120031083","5.028556585433227e-8, 1.556417688845291e-5, 0.004054944539375272, 0.9541509572540436, 0.9991410210976761, 0.999971424538995, 0.9991453804514281, 0.9542330191943371, 0.00404236065755786, 1.3276719463449205e-5"
-6.0,-1.1014492753623188,"-4.034348852235384e-12, 1.093898084093825e-12, 4.187442059766511e-12, 7.062833651261258e-11, 2.8020918918514326e-11, -7.126693679637697e-11, 7.677936064709456e-11, -1.3577194923897196e-10, 2.9942610890731913e-11, 4.2047929808136653e-13","3.2918419857983015e-5, 0.0018505757904801743, 0.08284047983165357, 1.9463162741337698, 1.9989616727330917, 1.999945587569956, 1.998152220731153, 1.917316504691544, 0.053595558617292705, 0.0009882074811984345","4.4601464692802886e-7, 0.00010555324937136478, 0.019476702532903088, 0.9515358751398046, 0.9989886535343101, 0.9999467209383281, 0.9982583089360304, 0.9367506271499647, 0.005199401988416901, 2.2052220618051075e-5"
-6.0,-0.9855072463768116,"-3.456537454941651e-12, -1.2012209586395595e-11, 1.1246632965200565e-10, 1.0131562255821791e-11, -1.7057744106097061e-10, 2.587001168841141e-10, 9.843695303324296e-10, -1.726966347703751e-10, -8.85024395783085e-10, -1.2190023133702016e-10","2.4833863604776274e-5, 0.0013101734777852645, 0.06064633898631096, 1.939368551181567, 1.998688138178876, 1.9999482770650436, 1.998698944279191, 1.939582495760048, 0.06049462698914004, 0.001237620218446252","2.7353702797591284e-7, 4.933004727775682e-5, 0.007159623571674279, 0.9465213222815111, 0.9987377024837016, 0.9999489850261776, 0.9987477498566131, 0.9466751489663348, 0.00711781518786147, 4.002347040556842e-5"
-6.0,-0.8695652173913043,"4.3948824341537014e-11, -1.4340451298232998e-10, -6.40870800872051e-10, 6.275566732938387e-10, -1.1309856939867302e-9, 1.6943427771920483e-9, 2.407858523678641e-9, -1.4699985118049597e-9, -1.216999653830264e-9, -1.7144745448642237e-10","3.689023756969403e-5, 0.0017402990049954856, 0.06983537291933223, 1.9305886552606073, 1.9982699319288861, 1.999921900208692, 1.9982754039134552, 1.9305505902121882, 0.06917802424388868, 0.0016029320703745405","7.669146997345178e-7, 0.00010076701297239763, 0.010282653911463858, 0.940664885378609, 0.9983694939398811, 0.9999241674800105, 0.9983750240191089, 0.9407038293974911, 0.010009585704899772, 7.71528174923338e-5"
-6.0,-0.7536231884057971,"-5.660224207875786e-11, 1.009773330489655e-10, 3.059175829323024e-11, -2.493089068522636e-11, -2.1540691452770488e-10, 1.0721390442114398e-10, -1.4722139618505992e-9, 4.334072545297829e-10, 9.774803570727908e-10, 1.1948352474523e-10","0.00012442360265417404, 0.004825433033943317, 0.13658540795945912, 1.9191839210987118, 1.9975427286506067, 1.999772295423952, 1.9951729620721586, 1.8642554429033944, 0.08035820628767879, 0.0021791789674369703","7.1527437501419795e-6, 0.0006503285664277071, 0.041790661257093936, 0.9338281477790151, 0.9977697264106855, 0.999794453986152, 0.9958316028267807, 0.9057119565361625, 0.01449785448807838, 0.00016006288030321803"
-6.0,-0.6376811594202898,"-2.208149294923717e-10, 4.270531983596726e-10, 1.1964497170779964e-9, -1.3904716822388252e-9, 1.912911939960793e-9, 1.9874553114362925e-9, -1.113986958234392e-9, -2.7802704478940843e-9, -4.888160189120416e-11, 3.0555556166050966e-11","0.0035661312705003267, 0.1062679058599647, 1.8934311249877924, 1.995828241176425, 1.9996968284998238, 1.9957492965475694, 1.8926891876015155, 0.10838455766059363, 0.00425879731424003, 0.00012792908158520922","0.0004073831200776791, 0.02424215985549575, 0.9177995630149921, 0.9964211688642373, 0.999732045354659, 0.9963588054460941, 0.9172929451939427, 0.02512724678523074, 0.0006069617819228964, 1.0080239594679266e-5"
-6.0,-0.5217391304347826,"-9.058786037377704e-11, -1.4753211889997897e-10, -5.4714156816348947e-11, 1.7735548529795864e-8, 1.412637244402326e-7, -1.3027784706576284e-7, -5.7397063879527366e-8, 1.309225884926768e-7, -1.1402233742602297e-7, 1.2068221207084395e-8","0.0003922862971120468, 0.009514054384342864, 0.15884976016130425, 1.8405308958257045, 1.9901299332330535, 1.9989203596075116, 1.9908915527767688, 1.8471856276251017, 0.15641609018803032, 0.007169439901074253","5.8060749979467476e-5, 0.0021032720026381547, 0.046360361541296566, 0.8871761149520099, 0.9923565287874073, 0.9991451535281035, 0.9928906749696409, 0.8908358583068099, 0.045516527088547365, 0.0012747724985478176"
-6.0,-0.4057971014492754,"-1.2552313678705282e-7, 3.900964900757642e-7, -3.3819032860260556e-7, 1.1299332564052023e-7, 5.550425612455001e-7, -2.883176053458669e-7, 5.292713476934274e-7, -5.322092219151031e-7, -1.4972016147696277e-7, -1.5344327033029598e-7","0.007609830362424525, 0.10301982025349248, 0.6411730854750364, 1.7374486026164235, 1.951798255017346, 1.971259186146645, 1.8944139367205817, 1.422248597862725, 0.25202843669486563, 0.019000248850459776","0.002010994927579884, 0.03684125224911558, 0.279538871408835, 0.8348013296343606, 0.9685256925720681, 0.9814261802803188, 0.9325594578832138, 0.6706820122394294, 0.09327821071101483, 0.005106085131412259"
-6.0,-0.2898550724637681,"2.9031851228600303e-10, -1.7068976787548706e-10, 6.249710193806379e-10, -6.366346338992912e-10, 1.2791908643450256e-9, -1.4059070574390375e-9, -2.0051155180667024e-10, -1.9559276420721972e-10, 2.577096591682704e-10, 1.571456645366176e-10","0.1410885949837828, 0.8339129891772534, 1.2045652036418635, 1.3853596126996304, 1.4352292736618477, 1.4351989432289238, 1.3852851986144041, 1.2044822259822818, 0.8338109906227902, 0.14106696738722346","0.052199052873828915, 0.3681068880439682, 0.5461516097752412, 0.6457275437463451, 0.6731503656679366, 0.673133293813737, 0.6456870016988864, 0.5461086580730603, 0.3680579429772899, 0.0521905236376133"
-6.0,-0.17391304347826086,"-1.3877787807814457e-17, -1.1102230246251565e-16, 0.0, 5.551115123125783e-17, 2.220446049250313e-16, -1.6653345369377348e-16, 5.551115123125783e-17, 5.551115123125783e-17, -1.6653345369377348e-16, -1.3877787807814457e-17","0.4447085925945581, 1.2679578504347977, 1.0202930802308052, 1.1661658376021395, 1.1008746391377304, 1.100874639137766, 1.166165837602266, 1.0202930802304766, 1.2679578504350033, 0.44470859259446693","0.1875593865833097, 0.5752837657704629, 0.450986340915275, 0.5244640989395327, 0.4916140992294641, 0.4916140992294504, 0.5244640989396647, 0.4509863409150375, 0.5752837657705152, 0.18755938658336663"
-6.0,-0.057971014492753624,"4.912736883966318e-15, 4.9960036108132044e-15, 2.3037127760972e-15, 3.83026943495679e-15, -1.609823385706477e-15, -1.3877787807814457e-15, -7.93809462606987e-15, -8.881784197001252e-15, 3.83026943495679e-15, -3.0531133177191805e-16","0.8074339484370778, 1.140649172394161, 0.9641853347131957, 1.0676564916523348, 1.0200750528032252, 1.0200750528031945, 1.0676564916523228, 0.9641853347132435, 1.1406491723941055, 0.8074339484371482","0.36383797097865617, 0.5106539718595965, 0.42383036363974463, 0.47416331045795473, 0.4508133107370561, 0.45081331073701975, 0.4741633104579945, 0.42383036363964943, 0.5106539718593656, 0.36383797097870596"
-6.0,0.057971014492753624,"0.0, -2.7755575615628914e-17, 0.0, 0.0, 5.551115123125783e-17, 0.0, 2.7755575615628914e-17, -5.551115123125783e-17, -2.7755575615628914e-16, 2.220446049250313e-16","1.1713366543057595, 0.8559014953594699, 1.0559071806927236, 0.9277082296896397, 0.9891464399523789, 0.9891464399524338, 0.9277082296896069, 1.0559071806928122, 0.8559014953593775, 1.1713366543058095","0.5470294662863523, 0.37078659059751096, 0.47242375077354826, 0.40689473930564013, 0.4380796165181067, 0.4380796165181049, 0.40689473930561826, 0.47242375077365106, 0.3707865905974775, 0.5470294662864807"
-6.0,0.17391304347826086,"0.0, 2.7755575615628914e-17, 0.0, 0.0, -1.942890293094024e-16, 1.942890293094024e-16, 2.7755575615628914e-17, 0.0, 2.7755575615628914e-17, 0.0","1.403898168924786, 0.6372325630628761, 1.1617187269229394, 0.8130781857243847, 0.9840723553651278, 0.9840723553649051, 0.8130781857247005, 1.1617187269227387, 0.6372325630629105, 1.4038981689246335","0.6671015488421929, 0.2663401665384604, 0.5292903468701124, 0.35414590997401324, 0.439837257143964, 0.4398372571438124, 0.35414590997412815, 0.5292903468700163, 0.26634016653851694, 0.6671015488420132"
-6.0,0.2898550724637681,"0.0, 2.7755575615628914e-17, -5.551115123125783e-17, 2.7755575615628914e-17, -5.551115123125783e-17, 0.0, 2.7755575615628914e-17, 0.0, 2.7755575615628914e-17, 5.551115123125783e-17","1.5273369694089247, 0.510313413749411, 1.2326306259078446, 0.7438281865316299, 0.9858908044022467, 0.9858908044020825, 0.7438281865319103, 1.2326306259076758, 0.5103134137494221, 1.527336969408847","0.7324470984516895, 0.2079276143570568, 0.5688765226016325, 0.32412196465902277, 0.4450862863477359, 0.4450862863476316, 0.3241219646592006, 0.5688765226015263, 0.2079276143572193, 0.7324470984516748"
-6.0,0.4057971014492754,"2.4424906541753444e-15, 4.579669976578771e-15, 1.2045919817182948e-14, -2.220446049250313e-15, 2.6922908347160046e-15, 1.0963452368173421e-14, -3.4083846855992306e-14, 2.2148949341271873e-14, 4.558853294867049e-14, -6.42264019745653e-14","1.5987941412224298, 0.4336124102737383, 1.2795528107232834, 0.6999380165751209, 0.9881026212053583, 0.9881026212055846, 0.699938016575051, 1.2795528107233052, 0.4336124102732295, 1.5987941412228985","0.7711561823398468, 0.1739778777887629, 0.5960535868064476, 0.30617514028797804, 0.4499877121638115, 0.4499877121639641, 0.30617514028797077, 0.5960535868064757, 0.17397787778880053, 0.7711561823404003"
-6.0,0.5217391304347826,"5.551115123125783e-17, 2.7755575615628914e-17, 5.551115123125783e-17, -8.326672684688674e-17, -5.551115123125783e-17, -2.7755575615628914e-17, -1.1102230246251565e-16, 1.1102230246251565e-16, -2.0816681711721685e-16, 2.220446049250313e-16","1.6455446450819076, 0.3824834676884959, 1.313125363090399, 0.6690310408251188, 0.9898154833138472, 0.9898154833143384, 0.6690310408247219, 1.313125363091, 0.382483467688165, 1.6455446450820064","0.7969773697028736, 0.15214202995305037, 0.6160554109695405, 0.2941073810908223, 0.45406365245540276, 0.4540636524556953, 0.29410738109059836, 0.616055410969983, 0.15214202995332965, 0.7969773697034677"
-6.0,0.6376811594202898,"0.0, 1.3877787807814457e-17, 5.551115123125783e-17, -2.7755575615628914e-17, 1.1102230246251565e-16, -5.551115123125783e-17, -2.7755575615628914e-17, 0.0, -1.6653345369377348e-16, 1.6653345369377348e-16","1.679052909182473, 0.3455563715888611, 1.3388070409304116, 0.6454887292554117, 0.9910949490429236, 0.9910949490428025, 0.6454887292554972, 1.3388070409304853, 0.34555637158879354, 1.6790529091823347","0.8157793479418066, 0.1368529250451941, 0.6316712671273579, 0.2852180990196046, 0.457442172412701, 0.4574421724126805, 0.28521809901960876, 0.6316712671274285, 0.13685292504544738, 0.8157793479420962"
