m_sdw,V,E_GS,E_p_bits,E_p,coh_1rdm,S,m_cdw,coh_2rdm,Q_2,U
0.11322151578317281,0.4444444444444444,-3.424899561438371,0.757198121701449,0.5248497431826455,0.0,0.7005845784007542,0.10030312147267462,0.0,0.0,0.6666666666666666
0.1149415001691588,0.5252525252525253,-3.0705060186088935,0.7658268490029926,0.5308307211835314,0.0,0.6971574753527648,0.11752622015209716,0.0,0.0,0.7878787878787878
0.11650532000693974,0.6060606060606061,-2.7202847719232137,0.7735292224809546,0.5361695996434004,0.0,0.693544059750086,0.13447586969567757,0.0,0.0,0.9090909090909091
0.11792578195510343,0.6868686868686869,-2.373991267206942,0.7803768622606537,0.540916021850189,0.0,0.6897547795125961,0.1511555862696024,0.0,0.0,1.0303030303030303
0.11921340954504131,0.7676767676767676,-2.0314118210237444,0.7864333758048629,0.5451140771373809,0.0,0.6857967196282339,0.16756518923791908,0.0,0.0,1.1515151515151516
0.12037706115013194,0.8484848484848485,-1.6923577210540537,0.7917557987450989,0.548803299592153,0.0,0.6816750672239725,0.18370159283536142,0.0,0.0,1.2727272727272727
0.12142439806011444,0.9292929292929293,-1.356660488246967,0.7963957471258697,0.5520194667302277,0.0,0.6773941586454557,0.199559510884196,0.0,0.0,1.393939393939394
0.122362234543961,1.0101010101010102,-1.0241680734250331,0.8004003357547755,0.5547952360476561,0.0,0.6729582169816717,0.21513208708450052,0.0,0.0,1.5151515151515151
0.12319679532560539,1.0909090909090908,-0.6947418075048748,0.8038129084773361,0.5571606512087548,0.0,0.6683718560437406,0.23041145829182877,0.0,0.0,1.6363636363636365
0.12393390067097783,1.1717171717171717,-0.36825396137199834,0.8066736174629905,0.5591435435765637,0.0,0.6636404053023245,0.2453892544453315,0.0,0.0,1.7575757575757576
0.12457909517174322,1.2525252525252526,-0.04458580027887792,0.8090198810868799,0.5607698495923132,0.0,0.6587700961069668,0.2600570364969205,0.0,0.0,1.878787878787879
0.125137733103971,1.3333333333333333,0.27637395994822606,0.8108867439843528,0.5620638603461882,0.0,0.6537681401554114,0.2744066726304639,0.0,0.0,2.0
0.12561503073106867,1.4141414141414141,0.5947303701592495,0.8123071582337023,0.563048416478352,0.0,0.6486427249346362,0.2884306529701273,0.0,0.0,2.121212121212121
0.12601609393375512,1.494949494949495,0.9105832001813645,0.8133122011344377,0.5637450591313385,0.0,0.6434029465478974,0.30212234356512724,0.0,0.0,2.242424242424242
0.12634592794894983,1.5757575757575757,1.2240276769364988,0.813931242412126,0.5641741458476186,0.0,0.6380586971896495,0.3154761814319237,0.0,0.0,2.3636363636363638
0.12660943468420935,1.6565656565656566,1.5351550504412301,0.8141920716427102,0.5643549388934055,0.0,0.6326205220244645,0.32848781360011364,0.0,0.0,2.484848484848485
0.12681140197490387,1.7373737373737375,1.8440530226543606,0.8141209950457419,0.564305672350613,0.0,0.6270994580564994,0.34115418425730537,0.0,0.0,2.606060606060606
0.1269564882208866,1.8181818181818181,2.1508060682493912,0.8137429094014048,0.5640436033522307,0.0,0.6215068655724408,0.35347357508279725,0.0,0.0,2.727272727272727
0.12704920504758066,1.898989898989899,2.455495671437379,0.8130813596061173,0.5635850519768271,0.0,0.61585426082922,0.3654456046103923,0.0,0.0,2.8484848484848486
0.12709389996353035,1.97979797979798,2.7582004987554827,0.8121585852454718,0.5629454335304529,0.0,0.6101531568258338,0.3770711929217713,0.0,0.0,2.9696969696969697
0.12709474041962107,2.0606060606060606,3.058996524132341,0.8109955605107146,0.5621392862146344,0.0,0.6044149172685562,0.38835249813599537,0.0,0.0,3.090909090909091
0.12705570020456528,2.1414141414141414,3.3579571194473696,0.8096120308163107,0.5611802965077372,0.0,0.5986506272474171,0.3992928310493417,0.0,0.0,3.212121212121212
0.1269805487287823,2.2222222222222223,3.655153121149361,0.8080265485998782,0.5600813239795893,0.0,0.5928709827258711,0.4098965539345961,0.0,0.0,3.3333333333333335
0.1268728434462208,2.303030303030303,3.9506528812379793,0.806256510015643,0.5588544267254445,0.0,0.5870861997335688,0.42016896898303857,0.0,0.0,3.4545454545454546
0.12673592543257056,2.3838383838383836,4.244522308999177,0.8043181935759417,0.5575108881502324,0.0,0.5813059431595192,0.43011620122283656,0.0,0.0,3.5757575757575757
0.12657291796974146,2.4646464646464645,4.536824908285138,0.802226801258557,0.5560612454619924,0.0,0.5755392742716097,0.43974508002889595,0.0,0.0,3.696969696969697
0.12638672787120994,2.5454545454545454,4.827621813808838,0.7999965021775961,0.554515319942219,0.0,0.5697946155278574,0.4490630226001032,0.0,0.0,3.8181818181818183
0.12618004921172032,2.6262626262626263,5.116971828850058,0.7976404786059951,0.5528822488462307,0.0,0.5640797308749753,0.4580779220596442,0.0,0.0,3.9393939393939394
0.12595536908904986,2.707070707070707,5.40493146591393,0.7951709739261045,0.551170518639985,0.0,0.5584017195244156,0.4667980421627604,0.0,0.0,4.0606060606060606
0.12571497503704987,2.787878787878788,5.691554991214759,0.7925993419582074,0.5493879991919994,0.0,0.5527670211256591,0.4752319199938711,0.0,0.0,4.181818181818182
0.12546096372073237,2.8686868686868685,5.976894473349571,0.7899360970579636,0.5475419784982549,0.0,0.5471814302913429,0.48338827751311475,0.0,0.0,4.303030303030303
0.12519525056957184,2.9494949494949494,6.260999836150983,0.7871909643689259,0.5456391975145855,0.0,0.541650118540661,0.4912759423753756,0.0,0.0,4.424242424242424
0.12491958003939048,3.0303030303030303,6.543918915444287,0.7843729296496538,0.5436858846942019,0.0,0.5361776618914426,0.49890377809138525,0.0,0.0,4.545454545454546
0.1246355362320423,3.111111111111111,6.825697519257477,0.7814902881546704,0.541687789869389,0.0,0.5307680725260953,0.5062806233254277,0.0,0.0,4.666666666666667
0.12434455364249102,3.191919191919192,7.106379490926626,0.7785506921237546,0.5396502171685746,0.0,0.5254248331652647,0.5134152399194616,0.0,0.0,4.787878787878788
0.12404792784255333,3.272727272727273,7.38600677448661,0.7755611965158539,0.5375780567166617,0.0,0.5201509329924482,0.5203162690899885,0.0,0.0,4.909090909090909
0.12374682594788902,3.3535353535353534,7.664619481724944,0.7725283027069236,0.5354758149240639,0.0,0.5149489041735359,0.5269921951519491,0.0,0.0,5.03030303030303
0.12344229674881894,3.4343434343434343,7.942255960293504,0.7694579999490568,0.5333476432239834,0.0,0.5098208582009705,0.533451316073852,0.0,0.0,5.151515151515151
0.12313528041576124,3.515151515151515,8.218952862309692,0.7663558044604695,0.5311973651675232,0.0,0.504768521459174,0.5397017201512668,0.0,0.0,5.2727272727272725
0.12282661771608383,3.595959595959596,8.494745212928486,0.7632267960779621,0.5290285018292399,0.0,0.4997932695542458,0.5457512680941794,0.0,0.0,5.393939393939394
0.12251705870127468,3.676767676767677,8.769666478423657,0.7600756524569265,0.5268442955127794,0.0,0.49489616007654097,0.5516075798502782,0.0,0.0,5.515151515151516
0.12220727084179757,3.757575757575758,9.043748633376804,0.7569066808491463,0.5246477317775722,0.0,0.4900779635700415,0.5572780255257125,0.0,0.0,5.636363636363637
0.12189784660136685,3.8383838383838382,9.317022226632368,0.7537238475183553,0.522441559828142,0.0,0.4853391925693645,0.5627697198125039,0.0,0.0,5.757575757575758
0.12158931045465052,3.919191919191919,9.589516445735086,0.750530804889746,0.520228311332714,0.0,0.48068012863501125,0.5680895193836235,0.0,0.0,5.878787878787879
0.12128212536104069,4.0,9.861259179620365,0.7473309165344895,0.5180103177411611,0.0,0.4761008473727859,0.5732440227705589,0.0,0.0,6.0
